,EWJ,EWG,EWU,EWQ,EWI,EWP,EWL,EWA,EWC,EWY,EWT,EWZ,EWW,EWS,EWH,EWD
2003-01-02,19.9131,6.1718,10.1656,8.2244,14.0978,7.758,7.2954,3.3135,6.2498,13.5793,7.2469,3.3017,8.0524,3.4945,3.6515,4.8275
2003-01-03,19.885,6.3023,10.207,8.1707,14.2378,,7.5295,3.3386,6.2627,14.2084,7.2556,3.4165,7.9009,3.4149,3.6709,4.9477
2003-01-06,20.2506,6.4922,10.2153,8.3911,14.5086,8.0128,7.6336,3.4389,6.4175,14.5989,7.4917,3.6011,7.9979,3.4945,3.6853,4.9332
2003-01-07,19.6037,6.338,9.934,8.1223,14.1911,8.1122,7.588,3.421,6.424,14.0638,7.5791,3.5478,8.01,3.391,3.637,4.914
2003-01-08,19.3506,6.1421,9.9092,8.0632,14.1445,8.1554,7.4905,3.4066,6.2821,13.8469,7.5529,3.4329,7.9312,3.4387,3.6419,4.789
2003-01-09,19.66,6.2727,10.0167,8.2083,14.3779,8.2677,7.536,3.4568,6.3337,13.8469,7.8413,3.5765,8.0039,3.4308,3.6998,4.8563
2003-01-10,19.4631,6.2905,10.0002,8.1814,14.1911,8.2979,7.523,3.489,6.3724,13.5721,7.7976,3.6872,8.0524,3.4547,3.6805,4.9717
2003-01-13,19.4631,6.338,9.9258,8.2674,14.2005,8.4621,7.497,3.421,6.424,14.0132,8.1036,3.6913,8.0464,3.5979,3.7192,4.9909
2003-01-14,19.8287,6.4092,10.0829,8.3104,14.2658,8.5484,7.8286,3.5033,6.482,14.2373,8.0861,3.6872,7.9979,3.6457,3.7385,5.0294
2003-01-15,19.9975,6.332,9.9175,8.0578,14.2192,8.4491,7.549,3.489,6.4433,13.8107,7.9987,3.5683,8.0645,3.6139,3.724,4.9525
2003-01-16,20.1944,6.3261,9.9588,8.0847,14.3779,8.5312,7.4645,3.4926,6.424,13.9698,7.8064,3.6052,8.0221,3.6139,3.6805,4.9573
2003-01-17,20.0819,6.1243,9.7934,7.9557,14.1351,8.3627,7.419,3.5033,6.4433,13.507,7.7627,3.4534,7.7555,3.59,3.7047,4.813
2003-01-21,20.0256,5.9938,9.5453,7.7944,13.5936,8.259,7.3735,3.4747,6.3208,13.5793,7.6752,3.2935,7.5677,3.59,3.5887,4.8082
2003-01-22,19.9694,5.8988,9.4295,7.6493,13.4536,8.1424,7.1654,3.4138,6.3079,13.3046,7.8238,3.1991,7.4465,3.5263,3.6081,4.7938
2003-01-23,20.3913,6.0353,9.4874,7.7084,13.5189,8.3152,7.1654,3.4425,6.4304,13.7456,8.1648,3.1622,7.501,3.59,3.6902,4.7409
2003-01-24,20.1381,5.8217,9.3385,7.6869,13.2949,8.2677,7.1394,3.4783,6.3208,12.8779,7.6578,3.0146,7.3314,3.5502,3.5936,4.8227
2003-01-27,19.7444,5.6377,9.049,7.3644,13.0988,7.9523,6.8988,3.4245,6.1982,12.6538,7.7364,2.9654,7.2647,3.4308,3.5887,4.5967
2003-01-28,19.66,5.7682,9.1813,7.359,13.2575,7.9912,6.8728,3.3995,6.1918,13.1889,7.9462,3.0023,7.1254,3.5024,3.6032,4.6736
2003-01-29,19.3787,5.8395,9.2971,7.5256,13.2855,7.9048,6.9703,3.3672,6.2563,12.7261,7.8413,3.1458,7.1981,3.4547,3.6226,4.5678
2003-01-30,19.0693,5.7148,9.2723,7.6062,13.5096,7.84,7.0549,3.3386,6.2563,12.5526,7.7364,3.1335,7.1739,3.2955,3.5598,4.5967
2003-01-31,19.0412,5.8276,9.6693,7.6708,13.659,7.8832,6.9573,3.3816,6.3466,12.7478,7.7889,3.2279,7.2042,3.2955,3.6129,4.5582
2003-02-03,19.2944,5.8454,9.6611,7.8481,13.883,7.9091,6.9638,3.3171,6.2756,13.0659,7.8676,3.2114,7.2769,3.3114,3.6419,4.5486
2003-02-04,19.3225,5.6377,9.4626,7.6708,13.5003,7.8444,7.0809,3.3207,6.2885,12.7695,7.8151,3.113,7.2042,3.3034,3.5115,4.4524
2003-02-05,19.4069,5.6614,9.4708,7.5901,13.5096,,7.0223,3.3063,6.2305,12.8707,7.8763,3.154,7.2405,3.3114,3.5115,
2003-02-06,19.2662,5.6021,9.3468,7.4719,13.3602,7.7752,6.9768,3.2813,6.2111,12.5815,7.3256,3.0802,7.1193,3.2875,3.5259,4.5005
2003-02-07,19.1256,5.519,9.2806,7.2676,13.603,7.7536,6.7558,3.2956,6.1918,12.2706,7.2556,3.1007,7.0406,3.2955,3.497,4.4717
2003-02-10,19.1256,5.4597,9.3716,7.2085,13.4256,7.6068,6.6062,3.2705,6.224,12.285,7.1507,3.0761,7.0163,3.2477,3.5115,4.3563
2003-02-11,19.2662,5.5665,9.2971,7.3805,13.5469,7.6932,6.6712,3.2813,6.1402,11.9886,7.1682,3.1089,6.877,3.3193,3.497,4.4524
2003-02-12,19.3787,5.4122,9.3219,7.1923,13.5563,7.637,6.6907,3.2669,6.1144,12.2344,7.0983,3.0966,6.7861,3.3432,3.5646,4.4813
2003-02-13,19.5475,5.4537,9.3137,7.23,13.6496,7.7234,6.6452,3.2204,6.1337,12.003,6.8885,3.0105,6.8406,3.2159,3.5259,4.5774
2003-02-14,19.7444,5.6377,9.4047,7.4665,13.687,7.9523,6.7883,3.2239,6.1337,12.2995,7.0546,2.9407,6.8103,3.2636,3.6177,4.6159
2003-02-18,19.9975,5.6555,9.5287,7.6385,,8.1381,6.8533,3.2669,6.353,12.7333,7.2469,3.0761,7.1314,3.3114,3.6564,4.7457
2003-02-19,19.66,5.5546,9.355,7.5256,13.8644,7.9869,6.6322,3.292,6.3466,12.661,7.0633,3.0187,7.0284,3.3273,3.666,4.7794
2003-02-20,19.66,5.5487,9.3633,7.3859,13.8644,8.0085,6.7623,3.2562,6.3208,12.8707,7.0895,3.0228,7.0648,3.3512,3.6032,4.7265
2003-02-21,19.6881,5.5546,9.3716,7.4342,13.9111,8.0387,6.7623,3.2633,6.2692,12.9358,7.0808,3.0228,7.0951,3.2636,3.6129,4.6832
2003-02-24,19.6319,5.43,9.3385,7.3536,13.883,7.8659,6.7558,3.3027,6.3401,12.9647,7.0721,3.072,7.0648,3.3273,3.5308,4.5486
2003-02-25,19.3506,5.3706,9.2723,7.0741,13.8644,7.8141,6.6257,3.3099,6.3982,12.7261,6.906,3.0023,6.9618,3.3193,3.4873,4.563
2003-02-26,19.21,5.2282,9.049,7.0149,13.631,7.7061,6.5607,3.3135,6.4369,12.4658,6.8185,2.9613,7.089,3.2636,3.4873,4.4284
2003-02-27,19.2944,5.3113,9.0407,7.0956,13.799,7.758,6.5672,3.3027,6.4433,12.5381,6.8623,3.0228,7.1496,3.2716,3.5404,4.539
2003-02-28,19.2381,5.4063,9.2061,7.2998,14.0231,7.9437,6.5672,3.3278,6.4498,12.285,7.0371,3.0556,6.9679,3.2636,3.5453,4.5438
2003-03-03,19.3225,5.3528,9.1565,7.3375,13.9111,8.0085,6.7558,3.3457,6.3853,12.5526,6.9846,3.0679,6.9557,3.2875,3.5887,4.5294
2003-03-04,19.2381,5.2994,9.0076,7.0848,13.7803,7.7968,6.4697,3.3636,6.3853,12.1476,6.7399,3.0392,6.8588,3.2636,3.5598,4.4861
2003-03-05,19.21,5.4003,9.1152,7.2461,13.7243,7.9221,6.3851,3.3135,6.3788,11.8367,6.8972,3.0638,6.986,3.3114,3.5598,4.4957
2003-03-06,19.0131,5.3054,9.0159,7.0741,13.3602,7.7796,6.4567,3.3242,6.2885,11.5692,6.7748,3.1335,6.8951,3.184,3.4535,4.5149
2003-03-07,18.7037,5.2994,8.9001,6.9343,13.1642,7.7364,6.3591,3.2741,6.3466,11.562,6.8623,3.1868,6.9254,3.192,3.4728,4.3851
2003-03-10,18.2818,5.0502,8.7595,6.8214,12.8841,7.4945,6.0925,3.2598,6.3853,11.157,6.635,3.0638,6.9012,3.1363,3.3666,4.3274
2003-03-11,18.1131,5.0264,8.8091,6.7731,12.744,7.5377,6.2031,3.2024,6.2821,10.8967,6.6525,3.1376,6.8649,3.1283,3.4293,4.3466
2003-03-12,18.3381,4.8959,8.6685,6.5473,12.1372,7.3778,6.034,3.1451,6.2047,10.8967,6.7836,3.2114,6.9194,3.192,3.381,4.2649
2003-03-13,18.5912,5.068,9.1648,6.8644,12.6413,7.6413,6.1836,3.1236,6.1918,11.4607,7.1507,3.3017,7.0284,3.2636,3.4342,4.3707
2003-03-14,18.3381,4.9968,9.0159,7.0687,12.6973,7.732,6.2096,3.1774,6.2305,11.2293,7.0633,3.2894,7.0345,3.1283,3.4438,4.3947
2003-03-17,18.4506,5.2163,9.355,7.3644,13.2388,8.0603,6.4567,3.2419,6.3853,11.1281,7.0895,3.2894,7.2769,3.1999,3.5308,4.6976
2003-03-18,18.2537,5.3706,9.3716,7.3321,12.9868,7.9739,6.4437,3.3063,6.4498,11.2583,7.2294,3.3468,7.1981,3.3034,3.4776,4.6496
2003-03-19,18.1693,5.3766,9.4791,7.4127,13.1548,8.0776,6.5737,3.2741,6.3595,11.2727,7.1245,3.314,7.2708,3.2716,3.5742,4.6736
2003-03-20,18.5631,5.3944,9.5535,7.3751,12.8841,8.056,6.7688,3.2848,6.5143,11.9307,7.4654,3.3304,7.2102,3.3671,3.6081,4.7505
2003-03-21,18.8725,5.5783,9.8679,7.5364,13.1361,8.1424,6.8143,3.3493,6.4756,12.2561,7.5354,3.4411,7.3859,3.4467,3.6467,4.7265
2003-03-24,18.7318,5.341,9.446,7.1171,12.8187,7.7796,6.5932,3.2884,6.3595,11.6053,6.9409,3.3509,7.2102,3.3512,3.5211,4.5726
2003-03-25,18.8162,5.4478,9.4874,7.2783,13.3042,7.9437,6.5737,3.3529,6.4498,11.533,7.0458,3.4083,7.1617,3.4069,3.5646,4.6255
2003-03-26,18.9568,5.4181,9.5205,7.3429,13.1175,8.0344,6.7297,3.3565,6.3724,11.5981,7.0983,3.4206,7.2405,3.4149,3.4873,4.5967
2003-03-27,18.7881,5.3647,9.4956,7.1655,13.0708,7.8487,6.5997,3.3601,6.353,11.4029,7.0283,3.4165,7.2405,3.3512,3.3955,4.4717
2003-03-28,18.7881,5.3054,9.3302,7.1762,12.9961,7.9135,6.6647,3.4496,6.3853,11.4101,7.0721,3.4493,7.1254,3.3671,3.4438,4.5678
2003-03-31,18.1693,5.157,9.1979,6.9988,13.0054,7.8271,6.5932,3.4353,6.295,10.8606,6.8098,3.4247,7.0527,3.192,3.2989,4.4332
2003-04-01,18.3943,5.2223,9.3716,7.0956,13.1268,8.0085,6.5932,3.4425,6.3401,11.0341,6.9497,3.5478,7.192,3.2795,3.3134,4.5101
2003-04-02,18.6193,5.3766,9.5122,7.3106,13.1922,8.2072,6.7948,3.4317,6.424,11.2944,6.9497,3.6462,7.4041,3.3432,3.3714,4.6159
2003-04-03,18.2256,5.4003,9.5618,7.445,13.2202,8.1856,6.7818,3.4389,6.3853,11.0992,6.7836,3.6954,7.392,3.2955,3.3424,4.6303
2003-04-04,18.2818,5.5131,9.6445,7.4289,,8.367,6.9118,3.4962,6.4175,11.345,7.0283,3.7282,7.4102,3.3114,3.4052,4.6784
2003-04-07,18.535,5.6674,9.6445,7.6439,13.6496,8.3886,6.8793,3.4926,6.353,11.7572,7.1682,3.7733,7.5738,3.3751,3.439,4.8082
2003-04-08,18.2256,5.703,9.6114,7.574,13.8084,8.3886,6.8663,3.4819,6.4498,11.6704,7.0109,3.6708,7.6283,3.3273,3.4052,4.688
2003-04-09,18.1974,5.6792,9.6776,7.5794,13.6776,8.5009,6.8988,,6.4433,11.4246,7.0371,3.6503,7.4708,3.2477,3.2748,4.7121
2003-04-10,18.0568,5.703,9.6942,7.4611,13.799,8.488,6.9248,3.5213,6.482,11.8656,7.1682,3.597,7.4405,3.2955,3.2555,4.7553
2003-04-11,17.7474,5.7801,9.6693,7.4342,13.6403,8.4966,6.8598,3.489,6.6046,12.0392,7.177,3.638,7.5071,3.2955,3.2796,4.7121
2003-04-14,17.6631,5.8632,9.8761,7.6062,13.9297,8.691,7.0223,3.4926,6.5917,12.4224,7.177,3.6872,7.5253,3.3273,3.27,4.765
2003-04-15,17.6912,5.9641,9.8679,7.7944,13.8924,8.6392,7.1589,3.5392,6.6239,12.6683,7.1507,3.7939,7.6889,3.2716,3.2796,4.8082
2003-04-16,17.7756,5.8869,9.6611,7.6923,13.9391,8.6996,7.1394,3.5678,6.5788,12.8707,7.1857,3.8062,7.7192,3.3273,3.2313,4.8467
2003-04-17,17.9162,6.1124,9.8844,7.8428,14.1445,8.8767,7.1784,3.5714,6.6433,13.0153,7.3431,3.9087,7.6768,3.2795,3.2651,4.9188
2003-04-21,18.0006,6.1302,9.7355,7.8428,14.0324,8.7817,7.0223,3.575,6.6755,13.1166,7.3518,3.9538,7.7252,3.2636,3.2361,4.8467
2003-04-22,18.0006,6.2786,10.0416,7.9126,14.3685,9.0236,7.1524,3.686,6.6691,12.7261,7.2469,3.9415,7.8222,3.3273,3.3086,4.9717
2003-04-23,17.8881,6.3023,10.0829,7.9772,14.5179,8.9199,7.2694,3.7039,6.7013,12.5453,7.1857,4.0071,7.8585,3.2238,3.2555,4.9477
2003-04-24,17.7756,6.2015,10.0085,7.9395,14.5553,8.9199,7.1654,3.6538,6.6626,12.1115,6.6787,3.9169,7.8828,3.1601,3.2023,5.0871
2003-04-25,17.5506,6.1124,9.9092,7.7944,14.1351,8.8119,7.0614,3.6681,6.5852,11.6126,6.4427,3.9128,7.8828,3.1283,3.1734,4.9717
2003-04-28,17.6068,6.3023,10.0746,8.0094,14.4806,8.9804,7.2109,3.6395,6.6433,12.0103,6.6175,4.0317,7.9858,3.2079,3.2844,5.1352
2003-04-29,17.6912,6.2608,10.1491,8.0847,14.6486,8.9545,7.1589,3.6431,6.6755,12.4369,6.7574,4.1589,8.1675,3.3273,3.3907,5.2891
2003-04-30,18.0287,6.4329,10.1904,8.2083,14.742,8.907,7.3214,3.6645,6.7723,12.4875,6.6087,4.1425,8.1918,3.3114,3.3472,5.3468
2003-05-01,18.0849,6.4032,10.1243,8.1384,14.742,8.9199,7.3475,3.6896,6.74,12.5019,6.6175,4.1425,8.1918,3.2795,3.3569,5.3227
2003-05-02,18.4787,6.4982,10.2483,8.219,14.742,8.9804,7.3475,3.7254,6.8561,12.6249,6.7748,4.1507,8.4402,3.3751,3.4487,5.3468
2003-05-05,18.6193,6.5753,10.2401,8.3427,15.1154,9.0582,7.471,3.7147,6.8948,12.6176,6.7399,4.122,8.4584,3.4308,3.4438,5.5391
2003-05-06,18.9568,6.8008,10.3807,8.6437,15.3862,9.2396,7.575,3.7541,6.9851,12.9213,6.8448,4.1179,8.3432,3.5343,3.439,5.5343
2003-05-07,19.0975,6.6525,10.3724,8.5254,15.3022,8.9545,7.6336,3.6681,6.998,13.1238,6.8448,4.2245,8.3675,3.5024,3.4342,5.4285
2003-05-08,18.8162,6.4922,10.0664,8.4341,,8.8681,7.445,3.7147,6.9464,13.0515,6.6699,4.2409,8.2887,3.4706,3.4149,5.3323
2003-05-09,19.0131,6.5813,10.2318,8.4179,15.1808,9.0538,7.4255,3.7254,7.0109,13.3046,6.8797,4.3763,8.4099,3.5343,3.5066,5.4333
2003-05-12,19.2381,6.6406,10.4882,8.5201,15.2461,9.0841,7.4255,3.7505,7.0754,13.6806,6.9759,4.4296,8.3978,3.6218,3.5646,5.5006
2003-05-13,19.1537,6.5753,10.389,8.3964,15.1715,9.002,7.484,3.7684,7.1464,13.0732,7.0371,4.4542,8.3675,3.5741,3.5404,5.5535
2003-05-14,19.2662,6.5872,10.389,8.4932,15.2275,8.9372,7.51,3.7326,7.1786,12.8707,6.9759,4.3968,8.416,3.5183,3.5115,5.4189
2003-05-15,19.0975,6.5635,10.5709,8.4448,15.4982,9.015,7.5685,3.7254,7.2238,13.2612,7.0983,4.2491,8.3978,3.6059,3.5404,5.4285
2003-05-16,19.0693,6.6643,10.7364,8.5685,15.5449,9.1661,7.6401,3.7613,7.2367,12.9141,6.8797,4.2942,8.2705,3.5661,3.5211,5.4958
2003-05-19,18.535,6.4448,10.4055,8.2728,15.3488,8.989,7.4775,3.7971,7.2044,12.5092,6.7136,4.0851,8.113,3.4149,3.468,5.2987
2003-05-20,18.76,6.4804,10.5709,8.3266,15.4329,9.0409,7.458,3.7863,7.3528,12.7406,6.7748,4.0974,8.1978,3.4865,3.497,5.3756
2003-05-21,18.5912,6.4744,10.5627,8.3051,15.4609,8.9458,7.4775,3.8007,7.327,12.6104,6.836,4.1835,8.2281,3.5343,3.5115,5.3323
2003-05-22,18.9287,6.5219,10.6206,8.4717,15.5823,9.0711,7.6075,3.8329,7.2689,12.7623,6.906,4.2491,8.2463,3.5741,3.5356,5.3852
2003-05-23,19.1256,6.4982,10.6206,8.4717,15.797,9.2223,7.6726,3.8831,7.2818,12.9069,7.0283,4.3147,8.3917,3.6377,3.6177,
2003-05-27,19.0693,6.6703,10.7116,8.5469,16.0491,9.3303,7.6856,3.8866,7.2754,13.1527,7.2207,4.2409,8.4402,3.7014,3.7192,5.3948
2003-05-28,18.9006,6.6465,10.7612,8.5362,16.0304,9.3476,7.7311,3.815,7.2496,13.2539,7.177,4.2532,8.5371,3.6218,3.666,5.5775
2003-05-29,18.985,6.7059,10.8604,8.6115,16.3292,9.3908,7.7181,3.8401,7.3657,13.2612,7.2469,4.3393,8.5068,3.6855,3.6274,5.6016
2003-05-30,19.0975,6.8068,10.8108,8.7028,16.4692,9.3821,7.7246,3.8795,7.4173,13.3769,7.4305,4.3558,8.5311,3.7253,3.6757,5.6401
2003-06-02,19.2944,6.8899,10.8522,8.9555,16.5159,9.5031,7.8416,3.9368,7.5269,13.6733,7.5266,4.245,8.7492,3.7333,3.695,5.6689
2003-06-03,19.4631,6.8958,10.8191,8.8964,16.2825,9.4815,7.6336,3.8938,7.4947,13.4636,7.5179,4.3065,8.7068,3.7731,3.7095,5.5343
2003-06-04,19.6319,7.0145,10.9514,8.9555,16.2918,9.5592,7.7376,3.9762,7.5785,13.7384,7.7189,4.4583,8.622,3.9243,3.7626,5.6016
2003-06-05,19.7725,7.0679,11.1334,9.0039,16.5065,9.6759,7.8741,3.9762,7.7397,13.789,7.7102,4.5157,8.5674,3.9084,3.7143,5.6352
2003-06-06,19.885,7.0679,11.1417,9.0092,16.3852,9.6154,7.6466,3.9117,7.6688,13.8252,7.7627,4.5362,8.4402,3.9004,3.7288,5.6016
2003-06-09,19.9131,7.0382,10.9266,8.9071,16.2918,9.6327,7.7701,3.8938,7.5979,13.7312,7.6927,4.5526,8.3978,3.9004,3.7047,5.7218
2003-06-10,20.0819,7.0976,10.9762,9.0469,16.2171,9.5938,7.7896,3.9153,7.5463,14.0855,7.7976,4.5362,8.4463,3.9721,3.7819,5.6833
2003-06-11,20.4194,7.329,11.3154,9.2189,16.6279,9.8098,7.9912,3.9869,7.7397,14.165,7.7627,4.5567,8.5796,3.9641,3.8206,5.8083
2003-06-12,20.3913,7.3587,11.1499,9.2296,16.6186,9.8746,8.0497,4.012,7.7268,14.2301,7.8413,4.5895,8.6583,4.0278,3.7771,5.8276
2003-06-13,20.2225,7.2993,11.2409,9.2673,16.6559,10.0171,7.9327,4.0049,7.6623,14.1144,7.7452,4.5485,8.6341,4.0278,3.7771,5.8132
2003-06-16,20.2788,7.4952,11.3733,9.4984,16.9453,10.1251,8.1082,4.0837,7.7526,14.4326,7.9375,4.5649,8.7916,4.0915,3.8399,5.8901
2003-06-17,20.4756,7.4892,11.5304,9.4877,17.0014,10.0862,8.1797,4.1016,7.7913,14.4976,7.955,4.5362,8.9673,4.1472,3.8302,5.8757
2003-06-18,20.6163,7.4477,11.4808,9.3533,16.9453,10.0214,8.0367,4.0872,7.7978,14.7001,8.1211,4.4214,8.8886,4.0915,3.8061,5.842
2003-06-19,20.4475,7.329,11.1996,9.3533,16.6653,9.9782,8.0952,4.0407,7.7075,14.8953,7.9899,4.405,8.8037,4.0915,3.7626,5.8276
2003-06-20,20.56,7.3587,11.2906,9.3156,16.5532,9.9437,7.9327,4.0514,7.6108,14.7362,8.0424,4.3763,8.8037,4.1551,3.7868,5.7026
2003-06-23,20.7288,7.1154,11.0755,9.0092,16.3572,9.7666,7.8611,3.926,7.585,14.3169,7.8151,4.3435,8.7371,4.0119,3.6805,5.6064
2003-06-24,20.3069,7.1628,11.0093,9.0039,16.3758,9.7061,7.8546,3.9332,7.5979,14.2663,7.7714,4.3229,8.7371,3.988,3.6709,5.5535
2003-06-25,20.1663,7.1213,10.7612,8.9824,16.3852,9.6413,7.6986,3.9941,7.5785,14.4253,7.9025,4.3435,8.828,3.9482,3.6612,5.4093
2003-06-26,20.3913,7.1747,11.0341,8.9716,16.4319,9.7795,7.6401,3.944,7.5334,14.8086,7.9987,4.3763,8.8037,3.9163,3.7288,5.491
2003-06-27,20.3631,7.1213,10.877,8.7727,16.2265,9.6586,7.523,3.9547,7.4818,14.5989,7.7714,4.3517,8.7734,3.9721,3.7143,5.5343
2003-06-30,20.4475,7.24,10.8604,8.8695,16.2265,9.6543,7.6596,3.9762,7.6108,14.4542,7.8151,4.3517,8.7613,3.8447,3.695,5.5872
2003-07-01,20.9819,7.2103,10.9266,8.762,15.965,9.7104,7.6205,3.9798,7.4753,14.6061,8.1648,4.4255,8.931,3.9243,3.7385,5.6208
2003-07-02,22.0226,7.3231,10.9928,8.9609,16.2171,9.7363,7.6531,4.0478,7.643,15.011,8.4008,4.5116,8.9794,3.9959,3.7288,5.6545
2003-07-03,21.7976,7.2103,10.9597,8.8695,15.937,9.6327,7.6531,4.055,7.6817,15.1195,8.3221,4.446,8.937,3.9402,3.695,5.6449
2003-07-07,22.8101,7.3468,10.9266,9.0845,15.9837,9.732,7.7506,4.0478,7.6752,15.3653,8.7505,4.5075,8.9976,4.1313,3.8544,5.7026
2003-07-08,22.782,7.3527,10.9183,9.0737,16.1051,9.719,7.627,3.9511,7.5785,15.9004,8.9166,4.5444,8.8886,4.1074,3.8592,5.7651
2003-07-09,22.7257,7.329,10.877,8.9447,15.9744,9.719,7.7701,3.8293,7.5527,15.8353,8.7505,4.5637,8.8946,4.1392,3.8641,5.818
2003-07-10,22.3882,7.2103,10.7446,8.805,15.825,9.5506,7.627,3.8329,7.4366,15.3798,8.5319,4.4952,8.7856,4.0119,3.8061,5.6785
2003-07-11,22.0507,7.2815,10.7116,8.9447,16.0584,9.7363,7.627,3.8866,7.456,15.6256,8.6193,4.4501,8.8764,4.1711,3.8351,5.6929
2003-07-14,22.2757,7.3883,10.8356,8.977,16.0677,9.7666,7.8156,3.9332,7.5205,16.2692,8.9603,4.5567,8.9673,4.2905,3.9124,5.7026
2003-07-15,22.1632,7.329,10.5627,8.8802,15.9464,9.6715,7.7181,3.9046,7.4173,15.7702,8.8903,4.5977,8.828,4.2109,3.8592,5.7795
2003-07-16,21.6851,7.3171,10.6619,8.9179,15.853,9.6024,7.7376,3.8651,7.4237,15.9076,8.8117,4.569,8.7856,4.2507,3.8592,5.7555
2003-07-17,21.1225,7.2103,10.5709,8.8103,15.7503,9.5635,7.7116,3.8759,7.3399,15.4015,8.497,4.5116,8.7795,4.1392,3.8109,5.6352
2003-07-18,21.4882,7.424,10.5875,8.9447,16.0117,9.6327,7.7571,3.8831,7.4431,15.4738,8.8729,4.5608,8.8461,4.2029,3.9462,5.7458
2003-07-21,21.2632,7.2519,10.5296,8.7727,16.0024,9.5635,7.7311,3.8759,7.4173,15.0472,8.5844,4.5444,8.7734,4.2109,3.8496,5.8132
2003-07-22,21.3757,7.2934,10.7033,8.8802,16.1051,9.6759,7.7506,3.8687,7.3915,15.5099,8.6893,4.6429,9.0158,4.2029,3.8834,5.7651
2003-07-23,21.5444,7.3527,10.7943,8.9179,16.2451,9.7363,7.7571,3.901,7.514,15.2786,8.6106,4.5649,8.9976,4.187,3.8109,5.8612
2003-07-24,21.4882,7.4299,10.7777,8.9985,16.2358,9.7622,7.8546,3.9941,7.6752,15.5678,8.7767,4.5813,9.0097,4.1711,3.8109,5.866
2003-07-25,21.8819,7.507,11.0011,9.0845,16.2918,9.9739,7.8611,4.012,7.6881,15.8715,9.0389,4.6388,9.1976,4.2666,3.8641,6.0728
2003-07-28,21.9382,7.5723,10.9597,9.0952,16.4319,9.9523,8.0367,4.0443,7.6494,15.9076,8.8991,4.6182,9.1612,4.179,3.8834,6.1016
2003-07-29,21.6569,7.5486,10.9597,8.977,16.2078,9.7795,7.8546,3.9941,7.6559,16.1246,8.9166,4.5608,9.0643,4.2268,3.9027,6.0391
2003-07-30,21.2069,7.4714,10.877,9.0361,16.1238,9.8227,7.9392,3.9332,7.5334,16.0016,8.698,4.4583,9.0885,4.1631,3.893,5.9959
2003-07-31,21.3757,7.5367,10.7446,9.0469,16.0957,9.8227,7.8611,3.926,7.5205,15.6907,8.934,4.4788,9.1612,4.1949,3.9365,5.8612
2003-08-01,21.1225,7.418,10.786,8.8856,16.0304,9.8011,7.9587,3.9511,7.5656,16.0016,8.9166,4.2983,9.1249,4.1153,3.9172,5.9045
2003-08-04,21.01,7.4477,10.7943,8.977,16.0584,9.8141,8.0497,3.9296,7.4495,15.8715,8.8466,4.1794,8.9734,4.0596,3.9365,6.0151
2003-08-05,20.7569,7.4299,10.7116,8.977,16.0304,9.7968,7.9261,3.926,7.4366,15.7486,8.6543,4.2368,8.8825,3.8367,3.8689,6.0103
2003-08-06,20.8413,7.3705,10.6702,8.934,15.797,9.8011,7.9131,3.9296,7.3786,15.5316,8.5319,4.1999,8.931,4.0755,3.8206,5.9622
2003-08-07,21.0382,7.3705,10.7943,8.9286,,9.745,7.9522,3.9726,7.4753,15.6256,8.6456,4.3886,8.9431,4.1074,3.8399,5.8564
2003-08-08,21.01,7.3112,10.8604,8.9609,16.0491,9.6759,7.9196,3.9941,7.5785,15.4304,8.497,4.487,8.9855,4.0517,3.8496,5.9382
2003-08-11,21.3757,7.2875,10.9018,9.0469,16.1051,9.7968,7.9261,4.0228,7.7204,15.481,8.6281,4.446,9.0219,4.0994,3.8834,5.9045
2003-08-12,21.4882,7.4477,10.9514,9.0899,16.2078,9.7925,7.9066,4.0299,7.7397,15.2207,8.7417,4.4747,9.0097,4.2268,3.9703,5.9237
2003-08-13,21.6851,7.4002,10.9183,9.0254,16.1144,9.7795,7.9652,4.0622,7.7591,15.5316,9.0477,4.4583,9.0461,4.2905,4.009,6.0632
2003-08-14,22.0788,7.5545,11.1086,9.1813,16.1518,9.9048,7.8741,4.012,7.7397,16.0884,9.0477,4.5731,9.1309,4.3382,4.0524,6.0968
2003-08-15,22.1632,7.5426,11.1251,9.1866,16.2451,9.827,8.1277,4.0299,7.772,16.1969,9.0302,4.5936,9.1127,4.3303,4.0524,6.0824
2003-08-18,22.557,7.6257,11.1251,9.192,16.3198,9.8918,8.0432,4.0693,7.772,16.2692,9.1526,4.647,9.137,4.4337,4.1394,6.0536
2003-08-19,22.9507,7.5248,11.0755,9.1436,16.1144,9.9134,8.1017,4.0729,7.7978,16.4138,9.1526,4.7126,9.1006,4.4337,4.12,6.1786
2003-08-20,22.9507,7.5367,10.9845,9.063,16.0024,9.9091,8.1017,4.0872,7.7978,16.4789,9.3362,4.7372,9.1127,4.4417,4.1442,6.1834
2003-08-21,23.3164,7.5426,10.8439,9.0361,15.8437,9.7363,7.9522,4.0478,7.8107,17.1007,9.6334,4.7987,9.2036,4.4815,4.2698,6.1449
2003-08-22,23.2039,7.5248,10.9514,8.9931,15.6849,9.7579,8.0692,4.0013,7.7784,16.8838,9.747,4.8028,9.1491,4.4258,4.2794,6.0776
2003-08-25,23.007,7.4358,10.877,8.9716,15.4982,9.6759,8.0302,4.012,7.7204,16.8404,9.6159,4.7536,9.0582,4.4258,4.3181,5.967
