,SPY,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,UUP,FXE,FXY,VNQ
2003-01-02,59.3267,28.6663,17.5629,,38.5264,43.5473,40.1268,,,,,,,,,
2003-01-03,59.5091,28.6185,17.5803,,38.6157,43.6192,40.3549,,,,,,,,,
2003-01-06,60.5579,28.9533,17.7974,,38.513,43.5114,40.3362,,,,,,,,,
2003-01-07,60.4081,28.8025,17.5195,,38.6515,43.6501,40.4894,,,,,,,,,
2003-01-08,59.5351,28.5154,17.2815,,38.8435,43.7528,40.5306,,,,,,,,,
2003-01-09,60.4602,28.9349,17.4934,,38.0978,43.2238,40.2053,,,,,,,,,
2003-01-10,60.623,28.9975,17.4708,,38.196,43.27,40.31,,,,,,,,,
2003-01-13,60.6035,29.0637,17.5073,,38.2585,43.347,40.2651,,,,,,,,,
2003-01-14,60.7989,29.0821,17.6411,,38.3925,43.4498,40.3773,,,,,,,,,
2003-01-15,60.1931,29.0159,17.4726,,38.58,43.5473,40.3773,,,,,,,,,
2003-01-16,59.9455,28.9754,17.5455,,38.6336,43.5319,40.2838,,,,,,,,,
2003-01-17,59.0596,28.4308,17.3614,,38.8256,43.7117,40.4707,,,,,,,,,
2003-01-21,58.1411,28.0187,17.0557,,39.0489,43.8606,40.4969,,,,,,,,,
2003-01-22,57.4375,27.7758,16.8159,,39.2409,44.0404,40.5792,,,,,,,,,
2003-01-23,57.7893,27.9487,16.9341,,39.0489,43.9479,40.5979,,,,,,,,,
2003-01-24,56.2714,27.371,16.7551,,39.2811,44.0352,40.7811,,,,,,,,,
2003-01-27,55.5027,26.9552,16.3087,,39.1382,43.9017,40.5418,,,,,,,,,
2003-01-28,55.9131,27.176,16.3782,,39.1382,43.9068,40.6652,,,,,,,,,
2003-01-29,56.3366,27.382,16.3382,,38.9238,43.7168,40.4259,,,,,,,,,
2003-01-30,55.0011,26.9368,16.3278,,39.2141,43.8863,40.5642,,,,,,,,,
2003-01-31,56.063,27.3195,16.4598,,39.3212,43.9068,40.6764,,,,,,,,,
2003-02-03,56.1737,27.084,16.7186,,39.3786,43.8387,40.7159,,,,,,,,,
2003-02-04,55.62,27.084,16.4772,,39.5534,43.983,40.7947,,,,,,,,,
2003-02-05,55.2747,26.8816,16.505,,39.2128,43.8129,40.7347,,,,,,,,,
2003-02-06,55.0141,26.7344,16.3451,,39.531,43.983,40.806,,,,,,,,,
2003-02-07,54.3432,26.245,16.1089,,39.6206,44.0036,40.8961,,,,,,,,,
2003-02-10,54.7275,26.5173,16.1645,,39.3428,43.9211,40.6446,,,,,,,,,
2003-02-11,54.3497,26.4437,16.2427,,39.3338,43.9624,40.7947,,,,,,,,,
2003-02-12,53.4833,26.072,16.0707,,39.4727,44.153,40.7384,,,,,,,,,
2003-02-13,53.6461,26.0021,16.3069,,39.6878,44.3127,40.7384,,,,,,,,,
2003-02-14,54.8187,26.2376,16.4615,,39.3472,44.1582,40.7196,,,,,,,,,
2003-02-18,55.7828,26.7638,16.703,,39.3965,44.1582,40.8473,,,,,,,,,
2003-02-19,55.4897,26.44,16.3121,,39.6654,44.323,40.9787,,,,,,,,,
2003-02-20,54.936,26.3848,16.3295,,39.7998,44.4776,41.0838,,,,,,,,,
2003-02-21,55.4897,26.6129,16.4337,,39.5668,44.3127,40.9712,,,,,,,,,
2003-02-24,54.5907,26.2045,16.234,,39.755,44.4879,41.1063,,,,,,,,,
2003-02-25,55.0272,26.4437,16.0342,,39.9387,44.5498,41.1814,,,,,,,,,
2003-02-26,54.2259,26.3112,15.8431,,40.2165,44.6837,41.2941,,,,,,,,,
2003-02-27,54.9425,26.4562,15.8657,,40.2838,44.7249,41.4668,,,,,,,,,
2003-02-28,55.3073,26.4989,16.1124,,40.5392,44.8744,41.4818,,,,,,,,,
2003-03-03,54.7796,26.4179,16.1819,,40.5886,44.9674,41.7204,,,,,,,,,
2003-03-04,53.9067,26.0757,15.9473,,40.6156,45.0553,41.743,,,,,,,,,
2003-03-05,54.3627,26.1272,15.9734,,40.7506,45.138,41.7204,,,,,,,,,
2003-03-06,53.9067,25.9138,15.791,,40.5931,45.0449,41.6487,,,,,,,,,
2003-03-07,54.278,25.9838,15.6763,,40.7326,45.1948,41.6601,,,,,,,,,
2003-03-10,52.9751,25.5376,15.242,,40.944,45.3446,41.7769,,,,,,,,,
2003-03-11,52.454,25.3568,15.1917,,40.872,45.3343,41.6827,,,,,,,,,
2003-03-12,52.8058,25.4122,15.0162,,41.0204,45.231,41.6073,,,,,,,,,
2003-03-13,54.6298,26.0982,15.4453,,40.2648,44.7246,41.3435,,,,,,,,,
2003-03-14,54.8057,26.1314,15.5217,,40.4627,44.8744,41.2945,,,,,,,,,
2003-03-17,56.532,26.7362,15.9595,,39.9769,44.5231,41.0797,,,,,,,,,
2003-03-18,56.8642,27.0866,16.0272,,39.5991,44.2802,40.9176,,,,,,,,,
2003-03-19,57.3007,27.0202,16.1124,,39.3068,44.0684,40.7028,,,,,,,,,
2003-03-20,57.4245,27.1973,16.2149,,39.2438,44.0994,40.7744,,,,,,,,,
2003-03-21,58.6504,27.5772,16.6075,,38.704,43.6964,40.5671,,,,,,,,,
2003-03-24,56.7013,26.987,16.0689,,39.3158,44.1201,40.8912,,,,,,,,,
2003-03-25,57.2442,27.2747,16.2479,,39.2708,44.1252,40.9364,,,,,,,,,
2003-03-26,56.9564,26.9391,16.2566,,39.3517,44.2286,41.1173,,,,,,,,,
2003-03-27,57.0022,27.1224,16.1471,,39.3787,44.3112,41.1739,,,,,,,,,
2003-03-28,56.7144,27.1088,16.0429,,39.4687,44.3836,41.3397,,,,,,,,,
2003-03-31,55.4259,26.5555,15.7389,,39.9859,44.7039,41.5319,,,,,,,,,
2003-04-01,56.2762,27.0166,15.9838,,39.8721,44.6462,41.6612,,,,,,,,,
2003-04-02,57.6366,27.555,16.2479,,39.4565,44.3302,41.5401,,,,,,,,,
2003-04-03,57.3619,27.5698,16.1575,,39.4339,44.4079,41.5439,,,,,,,,,
2003-04-04,57.702,27.4887,16.3747,,39.321,44.3302,41.4416,,,,,,,,,
2003-04-07,57.5909,27.5071,16.5866,,39.2307,44.2265,41.3659,,,,,,,,,
2003-04-08,57.6824,27.5292,16.5901,,39.5469,44.3923,41.5174,,,,,,,,,
2003-04-09,56.9237,27.378,16.5276,,39.6643,44.5426,41.6536,,,,,,,,,
2003-04-10,57.2377,27.3854,16.4424,,39.4791,44.4234,41.5022,,,,,,,,,
2003-04-11,57.0022,27.2342,16.3486,7.1066,39.4159,44.3094,41.3546,,,,,,,,,
2003-04-14,58.1795,27.7284,16.597,7.1993,39.3075,44.1851,41.3773,,,,,,,,,
2003-04-15,58.7224,28.0271,16.8246,7.2848,39.5198,44.3405,41.453,,,,,,,,,
2003-04-16,57.7217,27.7358,16.7134,7.3689,39.6824,44.439,41.7331,,,,,,,,,
2003-04-17,58.5785,28.1599,16.9549,7.4217,39.7456,44.382,41.6461,,,,,,,,,
2003-04-21,58.6374,28.3517,16.8958,7.4188,39.6598,44.2991,41.7331,,,,,,,,,
2003-04-22,59.7427,28.7427,17.1408,7.4438,39.6372,44.3094,41.752,,,,,,,,,
2003-04-23,60.2922,29.0451,17.2919,7.4787,39.7185,44.2887,41.9943,,,,,,,,,
2003-04-24,59.7558,28.8976,17.1564,7.3311,40.0754,44.5478,42.2404,,,,,,,,,
2003-04-25,59.0167,28.4919,16.8524,7.21,40.1657,44.6203,42.2441,,,,,,,,,
2003-04-28,60.0371,28.9972,17.1512,7.329,40.1025,44.5737,42.2668,,,,,,,,,
2003-04-29,60.2464,29.1934,17.2502,7.5378,40.0347,44.496,42.1154,,,,,,,,,
2003-04-30,60.1156,29.2848,17.3388,7.5165,40.4051,44.7654,42.4145,,,,,,,,,
2003-05-01,60.109,29.248,17.41,7.4872,40.4246,44.8028,42.5214,,,,,,,,,
2003-05-02,60.9659,29.9856,17.5612,7.602,40.1068,44.5582,42.3769,,,,,,,,,
2003-05-05,60.8481,30.1221,17.6949,7.684,40.3202,44.6987,42.567,,,,,,,,,
2003-05-06,61.4237,30.4098,18.0684,7.7232,40.52,44.9744,42.7913,,,,,,,,,
2003-05-07,61.0836,30.2253,17.9017,7.7089,40.9923,45.2866,43.0765,,,,,,,,,
2003-05-08,60.4688,29.9745,17.6324,7.6412,41.0922,45.3334,43.0803,,,,,,,,,
2003-05-09,61.306,30.4061,17.8548,7.731,41.133,45.4062,43.0043,,,,,,,,,
2003-05-12,62.0582,30.738,17.9972,7.8387,41.3919,45.5987,43.1525,,,,,,,,,
2003-05-13,61.947,30.9187,17.9955,7.7945,41.4827,45.6403,43.1563,,,,,,,,,
2003-05-14,61.8161,30.9003,18.0007,7.7553,42.1185,45.89,43.3465,,,,,,,,,
2003-05-15,62.2086,31.022,18.032,7.7709,42.2502,45.8432,43.3313,,,,,,,,,
2003-05-16,62.0516,30.6384,18.2543,7.7766,42.5589,46.0877,43.6202,,,,,,,,,
2003-05-19,60.5996,30.1073,17.761,7.5913,42.4136,46.0773,43.4415,,,,,,,,,
2003-05-20,60.4753,30.0999,17.9381,7.6291,43.0403,46.3843,43.5746,,,,,,,,,
2003-05-21,60.5996,30.2143,17.7523,7.6355,43.0358,46.2386,43.5746,,,,,,,,,
2003-05-22,61.2013,30.5204,17.9903,7.7046,43.4172,46.4571,43.8674,,,,,,,,,
2003-05-23,61.3256,30.7601,18.0928,7.7838,43.5262,46.4051,43.9282,,,,,,,,,
2003-05-27,62.3983,31.483,18.2491,8.0625,42.7406,46.2334,43.7761,,,,,,,,,
2003-05-28,62.5749,31.697,18.336,8.0974,42.6679,46.2438,43.6012,,,,,,,,,
2003-05-29,62.4114,31.8998,18.4228,8.1081,43.0403,46.4883,43.9168,,,,,,,,,
2003-05-30,63.4121,32.4678,18.4576,8.2022,42.9586,46.4623,43.9358,,,,,,,,,
2003-06-02,63.6737,32.6375,18.6295,8.2613,42.643,46.2819,43.6566,,,,,,,,,
2003-06-03,63.9353,32.7407,18.6747,8.1986,42.985,46.5897,44.0575,,,,,,,,,
2003-06-04,64.8576,33.187,18.7876,8.3041,43.1127,46.7253,44.1147,,,,,,,,,
2003-06-05,65.1781,33.7292,18.977,8.3127,42.7752,46.5584,44.0422,,,,,,,,,
2003-06-06,64.923,33.3419,19.0916,8.3904,42.9303,46.5062,44.1147,,,,,,,,,
2003-06-09,64.2624,32.7223,18.9544,8.3184,43.2176,46.7619,44.2102,,,,,,,,,
2003-06-10,64.9164,33.2128,19.1073,8.4039,43.7329,47.0227,44.5538,,,,,,,,,
2003-06-11,65.6032,33.5263,19.4217,8.411,43.6782,46.9236,44.5041,,,,,,,,,
2003-06-12,65.806,33.7144,19.4738,8.4745,44.0202,47.1062,44.6645,,,,,,,,,
2003-06-13,65.1192,33.116,19.3609,8.4716,44.3166,47.2783,44.8516,,,,,,,,,
2003-06-16,66.4927,33.6738,19.6441,8.5629,43.8971,47.0331,44.6874,,,,,,,,,
2003-06-17,66.4927,33.744,19.684,8.7389,43.5505,46.7775,44.5461,,,,,,,,,
2003-06-18,66.4339,33.7218,19.6284,8.7068,42.9941,46.4958,44.1338,,,,,,,,,
2003-06-19,65.4201,33.2637,19.3956,8.7068,42.912,46.5636,44.2102,,,,,,,,,
2003-06-20,65.2758,32.9793,19.4217,8.7068,42.7524,46.4906,44.0002,,,,,,,,,
2003-06-23,64.6063,32.3919,19.2063,8.493,43.0078,46.668,44.2216,,,,,,,,,
2003-06-24,64.6719,32.3808,19.0552,8.4303,43.4046,46.8871,44.2865,,,,,,,,,
2003-06-25,64.022,32.5988,18.8658,8.5001,42.7114,46.5323,44.0613,,,,,,,,,
2003-06-26,64.8557,33.1566,18.9527,8.5921,42.1368,46.0733,43.6757,,,,,,,,,
2003-06-27,64.1074,32.946,18.8102,8.5522,41.9863,46.0315,43.5611,,,,,,,,,
2003-06-30,64.0877,32.8426,18.8154,8.5465,42.1824,46.1411,43.7635,,,,,,,,,
2003-07-01,64.6785,33.0679,18.9266,8.6391,41.9732,46.0419,43.4349,,,,,,,,,
2003-07-02,65.4924,33.8955,19.3001,8.8423,42.0785,46.0889,43.5882,,,,,,,,,
2003-07-03,64.8163,33.6036,19.1959,8.8672,41.4742,45.796,43.32,,,,,,,,,
2003-07-07,66.1029,34.3018,19.5485,9.0868,41.2087,45.5502,43.1092,,,,,,,,,
2003-07-08,66.3983,34.9114,19.4564,9.1124,41.2453,45.5658,43.1475,,,,,,,,,
2003-07-09,66.0242,35.17,19.3557,9.091,41.3781,45.6495,43.3008,,,,,,,,,
2003-07-10,65.1839,34.4829,19.2567,8.9314,41.3644,45.7542,43.3889,,,,,,,,,
2003-07-11,65.801,34.9594,19.215,9.0062,41.5612,45.9163,43.4426,,,,,,,,,
2003-07-14,66.1226,35.2476,19.4217,9.1645,41.0851,45.6495,43.3276,,,,,,,,,
2003-07-15,65.9782,35.1515,19.2393,9.049,40.1238,45.0271,42.8333,,,,,,,,,
2003-07-16,65.5909,34.9594,19.0951,9.0561,40.3527,45.0428,42.818,,,,,,,,,
2003-07-17,64.6588,33.8511,18.7963,8.8195,40.2291,44.9486,42.6187,,,,,,,,,
2003-07-18,65.3218,34.0802,19.0916,8.9371,40.1467,44.8335,42.7988,,,,,,,,,
2003-07-21,64.5144,33.7846,18.9457,8.8187,39.2952,44.2477,42.2815,,,,,,,,,
2003-07-22,65.0986,34.1799,18.9005,8.9242,39.4875,44.4046,42.247,,,,,,,,,
2003-07-23,65.1445,34.4127,19.1802,8.8672,39.6202,44.5406,42.5267,,,,,,,,,
2003-07-24,64.6522,34.3462,19.2115,8.91,39.2723,44.368,42.3428,,,,,,,,,
2003-07-25,65.7944,34.5974,19.453,9.0561,39.1671,44.3104,42.247,,,,,,,,,
2003-07-28,65.5515,35.0222,19.5033,9.106,38.6406,43.9861,41.8255,,,,,,,,,
2003-07-29,65.2496,35.0407,19.4217,9.0547,38.1142,43.5572,41.4423,,,,,,,,,
2003-07-30,65.092,34.9077,19.2601,8.9884,38.5445,43.9077,41.6531,,,,,,,,,
2003-07-31,65.243,34.9779,19.1003,9.0312,37.9723,43.6147,41.1358,,,,,,,,,
2003-08-01,64.6653,34.4866,19.0968,9.0511,37.9438,43.5481,41.1605,,,,,,,,,
2003-08-04,64.6653,34.1393,19.1524,9.0112,38.2703,43.8681,41.403,,,,,,,,,
2003-08-05,63.2934,33.5482,18.9735,8.9143,37.723,43.5743,41.2144,,,,,,,,,
2003-08-06,63.661,33.3967,18.944,8.8743,38.468,44.0203,41.3722,,,,,,,,,
2003-08-07,64.3306,33.5076,19.0569,8.9392,38.629,44.1777,41.5992,,,,,,,,,
2003-08-08,64.5144,33.4337,19.116,8.9991,38.4726,44.1724,41.6223,,,,,,,,,
2003-08-11,64.7572,33.8955,19.3001,9.0383,38.2795,43.9888,41.4607,,,,,,,,,
2003-08-12,65.348,34.4644,19.3817,9.0739,38.1001,43.9101,41.4145,,,,,,,,,
2003-08-13,65.0132,34.5789,19.3956,9.2022,37.3643,43.4222,40.9488,,,,,,,,,
2003-08-14,65.1905,34.8043,19.6719,9.3234,37.7322,43.5114,41.0027,,,,,,,,,
2003-08-15,65.394,34.8154,19.6267,9.2307,37.7092,43.4956,41.0835,,,,,,,,,
2003-08-18,65.9585,35.5062,19.8994,9.4275,37.884,43.6268,41.2182,,,,,,,,,
2003-08-19,66.208,36.1712,19.856,9.4738,38.468,43.9731,41.5839,,,,,,,,,
2003-08-20,65.9388,36.1527,19.8195,9.4752,38.2611,43.7632,41.4568,,,,,,,,,
2003-08-21,66.1489,36.4483,19.856,9.6492,38.1691,43.6006,41.2567,,,,,,,,,
2003-08-22,65.4924,35.8054,19.7413,9.6983,38.3392,43.632,41.4568,,,,,,,,,
2003-08-25,65.5975,35.7722,19.6614,9.6228,38.0403,43.4431,41.2721,,,,,,,,,
2003-08-26,65.7156,35.9089,19.5589,9.5052,38.3392,43.6006,41.3529,,,,,,,,,
2003-08-27,65.7353,36.2598,19.5937,9.6157,38.1645,43.4956,41.3452,,,,,,,,,
2003-08-28,66.1423,36.5,19.7083,9.6827,38.56,43.7999,41.6493,,,,,,,,,
2003-08-29,66.5887,36.6514,19.7292,9.7525,38.468,43.6793,41.6339,,,,,,,,,
2003-09-02,67.4814,37.4974,20.028,9.8972,37.9087,43.2473,41.4302,,,,,,,,,
2003-09-03,67.849,37.6563,20.2903,9.9756,37.9687,43.3578,41.55,,,,,,,,,
2003-09-04,67.8819,37.8115,20.266,10.0113,38.1812,43.6368,41.6931,,,,,,,,,
2003-09-05,67.5011,37.5713,20.3059,10.002,38.8372,44.1896,42.0101,,,,,,,,,
2003-09-08,68.0591,38.0922,20.3963,10.1916,38.4353,43.9843,41.8554,,,,,,,,,
2003-09-09,67.6127,37.8115,20.4362,10.0148,38.7125,44.1949,41.9869,,,,,,,,,
2003-09-10,66.93,37.0652,20.2295,9.848,39.1051,44.495,42.3233,,,,,,,,,
2003-09-11,67.127,37.3866,20.3424,9.8366,38.8511,44.337,42.1029,,,,,,,,,
2003-09-12,67.2517,37.5521,20.4293,9.9065,39.119,44.516,42.4122,,,,,,,,,
2003-09-15,67.0154,37.4596,20.4883,9.7604,39.059,44.595,42.4276,,,,,,,,,
2003-09-16,67.9935,38.0187,20.6916,9.9614,38.9989,44.5581,42.5204,,,,,,,,,
2003-09-17,67.8622,38.0076,20.8271,9.9186,39.484,44.8056,42.7795,,,,,,,,,
2003-09-18,68.663,38.4038,21.046,10.0326,39.5117,44.8003,42.7215,,,,,,,,,
2003-09-19,68.3138,38.3631,20.9678,9.9863,39.5579,44.8003,42.764,,,,,,,,,
2003-09-22,67.5758,37.8373,20.7315,9.8231,39.2437,44.6055,42.6055,,,,,,,,,
2003-09-23,67.8328,38.352,20.7784,9.8473,39.5117,44.7108,42.6673,,,,,,,,,
2003-09-24,66.6269,37.404,20.6777,9.8651,39.8535,44.9372,42.8297,,,,,,,,,
2003-09-25,66.08,36.3931,20.4119,9.719,40.0522,45.0003,42.9766,,,,,,,,,
2003-09-26,65.8625,35.771,20.325,9.6513,40.4125,45.3425,43.2434,,,,,,,,,
2003-09-29,66.5083,36.4116,20.5856,9.7197,40.0891,45.1477,43.1274,,,,,,,,,
2003-09-30,65.8625,35.9376,20.325,9.6891,40.7544,45.5847,43.4135,,,,,,,,,
2003-10-01,67.2661,36.9078,20.9921,9.9435,40.5999,45.5446,43.4317,,,,,,,,,
2003-10-02,67.5099,37.2633,20.9591,10.0861,40.4143,45.3809,43.2648,,,,,,,,,
2003-10-03,68.1293,37.8521,21.2648,10.1859,39.5654,44.7524,42.6631,,,,,,,,,
2003-10-06,68.439,38.1779,21.4872,10.2251,39.737,44.8845,42.7058,,,,,,,,,
2003-10-07,68.7026,38.3927,21.4542,10.2144,39.2778,44.6257,42.5621,,,,,,,,,
2003-10-08,68.5313,38.0928,21.3656,10.2907,39.2685,44.7049,42.7174,,,,,,,,,
2003-10-09,68.7158,38.4927,21.5133,10.4639,38.9902,44.5623,42.5699,,,,,,,,,
2003-10-10,68.9069,38.4446,21.6036,10.5922,39.2221,44.6943,42.7795,,,,,,,,,
2003-10-13,69.1243,39.0481,21.8173,10.7526,39.069,44.6257,42.7523,,,,,,,,,
2003-10-14,69.3681,39.3037,21.9319,10.5473,38.8,44.4461,42.5777,,,,,,,,,
2003-10-15,69.1836,38.8112,21.7235,10.6749,38.6098,44.2877,42.5815,,,,,,,,,
2003-10-16,69.4604,39.1592,21.8538,10.672,38.4567,44.0448,42.4457,,,,,,,,,
2003-10-17,68.7026,38.4001,21.7408,10.6072,38.7536,44.2824,42.6786,,,,,,,,,
2003-10-20,69.2166,38.5927,21.9736,10.6663,38.8835,44.3141,42.7174,,,,,,,,,
2003-10-21,69.098,38.7667,21.8989,10.7198,39.0273,44.3933,42.7329,,,,,,,,,
2003-10-22,68.2282,37.9187,21.6852,10.5623,39.4077,44.7155,42.8572,,,,,,,,,
2003-10-23,68.1029,37.5855,21.4108,10.4069,39.1201,44.5729,42.6242,,,,,,,,,
2003-10-24,68.2545,37.4929,21.4525,10.352,39.5561,44.8845,42.9348,,,,,,,,,
2003-10-27,68.2875,38.0409,21.548,10.471,39.4773,44.763,42.8378,,,,,,,,,
2003-10-28,69.2166,38.9556,21.8016,10.6143,39.686,44.9742,43.1211,,,,,,,,,
2003-10-29,69.3088,39.2148,21.7756,10.7027,39.3288,44.6838,42.8183,,,,,,,,,
2003-10-30,69.4538,39.3259,21.7999,10.6642,39.1525,44.5201,42.7601,,,,,,,,,
2003-10-31,69.3879,39.0667,21.6453,10.5787,39.519,44.6785,42.7601,,,,,,,,,
2003-11-03,69.8426,39.7295,21.7547,10.831,39.3318,44.5085,42.7824,,,,,,,,,
2003-11-04,69.691,39.785,21.8746,10.8609,39.5553,44.6675,42.8486,,,,,,,,,
2003-11-05,69.7437,39.9813,21.7495,10.8752,39.2852,44.5085,42.5486,,,,,,,,,
2003-11-06,70.1128,40.2961,21.5584,10.7975,38.9172,44.2807,42.3147,,,,,,,,,
2003-11-07,69.5922,39.9887,21.7582,10.8089,38.8939,44.2065,42.3966,,,,,,,,,
2003-11-10,69.3088,39.3444,21.5775,10.6599,38.8613,44.1906,42.2719,,,,,,,,,
2003-11-11,69.2891,39.0741,21.4959,10.5231,38.866,44.2595,42.455,,,,,,,,,
2003-11-12,70.0666,39.9776,21.9441,10.7105,39.1501,44.4026,42.4784,,,,,,,,,
2003-11-13,70.0864,40.085,22.0692,10.7932,39.7556,44.7894,42.8798,,,,,,,,,
2003-11-14,69.4933,39.3259,21.9198,10.7383,40.0211,45.0331,43.1136,,,,,,,,,
2003-11-17,69.1441,38.8482,21.5428,10.5288,40.0817,45.0861,43.1963,,,,,,,,,
2003-11-18,68.4258,38.4223,21.6279,10.5494,40.3286,45.2716,43.3864,,,,,,,,,
2003-11-19,69.0057,38.826,21.68,10.481,39.8814,44.9642,43.0045,,,,,,,,,
2003-11-20,68.3863,38.5631,21.5411,10.3456,40.268,45.2451,43.2111,,,,,,,,,
2003-11-21,68.6697,38.9889,21.7738,10.4354,40.2913,45.2239,43.3553,,,,,,,,,
2003-11-24,69.579,39.8813,21.9371,10.5487,39.9606,44.9854,43.063,,,,,,,,,
2003-11-25,69.8426,40.122,21.9719,10.5851,40.1795,45.0967,43.1994,,,,,,,,,
2003-11-26,70.093,40.3368,22.1578,10.682,40.0165,44.9854,43.1059,,,,,,,,,
2003-11-28,70.1457,40.5293,22.1925,10.7775,39.6532,44.6887,42.8915,,,,,,,,,
2003-12-01,70.9035,41.0515,22.632,11.0862,39.4322,44.4369,42.8023,,,,,,,,,
2003-12-02,70.7256,40.9885,22.6859,11.037,39.6007,44.5644,42.9197,,,,,,,,,
2003-12-03,70.6136,40.2516,22.731,10.9985,39.4416,44.4475,42.8453,,,,,,,,,
2003-12-04,70.9035,40.3442,22.7831,10.9229,39.5305,44.5432,42.8805,,,,,,,,,
2003-12-05,70.4093,39.8443,22.6198,10.9023,40.1624,45.0853,43.3266,,,,,,,,,
2003-12-08,70.8837,40.1405,22.8092,10.9236,39.8816,44.9152,43.0018,,,,,,,,,
2003-12-09,70.3368,39.4629,22.7137,10.878,39.6007,44.692,42.8649,,,,,,,,,
2003-12-10,70.3302,39.1074,22.5504,10.8345,39.6663,44.8036,42.9627,,,,,,,,,
2003-12-11,71.121,40.1998,22.8005,11.032,39.9518,45.0747,43.1583,,,,,,,,,
2003-12-12,71.2593,40.4878,22.8752,11.0826,40.0267,45.0747,43.2757,,,,,,,,,
2003-12-15,70.9035,39.5402,22.7223,11.0912,40.0033,45.0534,43.1779,,,,,,,,,
2003-12-16,71.2725,39.8903,23.0135,11.0448,40.1344,45.5957,43.8258,,,,,,,,,
2003-12-17,71.4966,39.8828,22.9595,10.9165,40.4059,45.7138,43.9248,,,,,,,,,
2003-12-18,72.3005,40.4973,23.3012,11.0926,40.771,45.8695,44.1785,,,,,,,,,
2003-12-19,72.099,40.3669,23.1704,11.1197,40.7569,45.8748,44.2062,,,,,,,,,
2003-12-22,72.6021,40.8175,23.3235,11.2767,40.6446,45.7514,44.123,,,,,,,,,
2003-12-23,72.6485,41.0409,23.3729,11.3075,40.1858,45.44,43.8694,,,,,,,,,
2003-12-24,72.5756,40.9925,23.4294,11.344,40.565,45.7245,44.1309,,,,,,,,,
2003-12-26,72.6286,41.1378,23.3871,11.3726,40.7148,45.8695,44.1428,,,,,,,,,
2003-12-29,73.5952,41.7634,23.7805,11.5445,40.3497,45.5903,44.0556,,,,,,,,,
2003-12-30,73.6085,41.8714,23.8264,11.5996,40.1858,45.542,43.8852,,,,,,,,,
2003-12-31,73.6747,41.2607,24.1316,11.7458,40.1858,45.6221,43.9945,,,,,,,,,
2004-01-02,73.6416,41.7038,24.1969,12.0074,39.7109,45.2558,43.6801,,,,,,,,,
2004-01-05,74.4427,42.1916,24.6626,12.4287,39.6074,45.2181,43.7279,,,,,,,,,
2004-01-06,74.5155,42.1358,24.6997,12.2882,40.0448,45.5574,44.1218,,,,,,,,,
2004-01-07,74.7671,42.5826,24.4527,12.3169,40.2047,45.6598,44.1576,,,,,,,,,
2004-01-08,75.065,42.9066,24.8038,12.3635,40.1906,45.6598,44.2292,,,,,,,,,
2004-01-09,74.4096,42.564,24.6467,12.3412,40.8913,46.1984,44.5873,,,,,,,,,
2004-01-12,74.9591,43.3609,24.6397,12.3305,40.8584,46.1984,44.6629,,,,,,,,,
2004-01-13,74.5221,43.1785,24.4968,12.2603,41.1358,46.4462,44.7823,,,,,,,,,
2004-01-14,75.1445,43.4019,24.7085,12.2796,41.338,46.5378,44.8778,,,,,,,,,
2004-01-15,75.3298,43.5136,24.5585,12.0288,41.4932,46.5647,45.0807,,,,,,,,,
2004-01-16,75.6278,43.7557,24.4703,12.0804,41.2017,46.3708,44.8818,,,,,,,,,
2004-01-20,75.6079,44.2807,24.735,12.4315,41.1923,46.29,44.7902,,,,,,,,,
2004-01-21,76.2038,44.2211,25.0349,12.448,41.291,46.4246,44.8937,,,,,,,,,
2004-01-22,76.0051,43.9716,25.0508,12.4165,41.592,46.6239,45.1205,,,,,,,,,
2004-01-23,75.7602,44.21,24.7826,12.3957,41.0935,46.2738,44.7624,,,,,,,,,
2004-01-26,76.7135,44.6494,24.862,12.4781,40.8442,46.0799,44.5157,,,,,,,,,
2004-01-27,75.9257,44.0908,24.7526,12.415,41.0982,46.2631,44.7863,,,,,,,,,
2004-01-28,75.0584,43.4019,24.435,12.2395,40.7361,45.9291,44.4321,,,,,,,,,
2004-01-29,75.1312,42.9923,24.4668,12.0468,40.6514,45.8752,44.4242,,,,,,,,,
2004-01-30,75.1312,43.0481,24.4033,12.0303,40.9336,46.0853,44.5316,,,,,,,,,
2004-02-02,75.4556,43.1598,24.3468,12.0331,40.8477,46.0396,44.5197,,,,,,,,,
2004-02-03,75.3298,42.9178,24.3909,11.9658,41.0554,46.2179,44.6115,,,,,,,,,
2004-02-04,74.7141,41.8565,24.1263,11.8583,40.9752,46.1422,44.5756,,,,,,,,,
2004-02-05,74.9326,42.2475,24.2269,11.8547,40.8146,45.9694,44.4997,,,,,,,,,
2004-02-06,75.7734,43.3162,24.6838,12.1249,41.2632,46.2503,44.6315,,,,,,,,,
2004-02-09,75.7933,43.4019,24.8391,12.2997,41.386,46.3583,44.8193,,,,,,,,,
2004-02-10,76.0382,43.9232,24.9467,12.2889,41.1546,46.2287,44.6874,,,,,,,,,
2004-02-11,76.846,44.1914,25.229,12.4795,41.4616,46.4718,44.9591,,,,,,,,,
2004-02-12,76.5679,43.8897,25.0084,12.4731,41.2868,46.4448,44.8792,,,,,,,,,
2004-02-13,76.2236,43.4391,24.9767,12.4817,41.4616,46.5636,45.1348,,,,,,,,,
