,SPY,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,UUP,FXE,FXY,VNQ
2003-01-02,88.54,76.07,99.3699,,86.21,84.74,107.01,,,,,,,,,
2003-01-03,90.5,77.33,100.8899,,85.83,84.6,107.26,,,,,,,,,
2003-01-06,91.17,77.77,100.7999,,85.81,84.51,107.15,,,,,,,,,
2003-01-07,92.2,77.64,100.2599,,86.17,84.68,107.41,,,,,,,,,
2003-01-08,91.05,77.2,98.6999,,86.78,85.12,108.2,,,,,,,,,
2003-01-09,91.41,77.98,99.4099,,85.02,84.06,107.03,,,,,,,,,
2003-01-10,91.8,77.71,100.0099,,85.12,84.02,107.32,,,,,,,,,
2003-01-13,92.44,78.18,100.2699,,85.4,84.14,107.54,,,,,,,,,
2003-01-14,92.41,78.52,100.5999,,85.96,84.54,107.82,,,,,,,,,
2003-01-15,91.91,78.15,100.1699,,86.2,84.72,107.72,,,,,,,,,
2003-01-16,91.45,78.38,100.4999,,85.62,84.32,107.25,,,,,,,,,
2003-01-17,90.15,76.9,99.5199,,86.93,85.06,107.76,,,,,,,,,
2003-01-21,88.95,76.08,97.7999,,86.8,84.93,107.75,,,,,,,,,
2003-01-22,88.0,75.46,96.3999,,87.52,85.45,108.1,,,,,,,,,
2003-01-23,87.95,75.57,97.0099,,87.3,85.43,108.27,,,,,,,,,
2003-01-24,86.17,74.38,96.0199,,87.74,85.69,108.664,,,,,,,,,
2003-01-27,84.5,73.13,93.5099,,87.5,85.4,108.144,,,,,,,,,
2003-01-28,85.13,72.69,93.5999,,87.1,85.12,108.17,,,,,,,,,
2003-01-29,84.77,72.48,93.2499,,86.98,85.0,108.05,,,,,,,,,
2003-01-30,84.4,72.97,93.6499,,87.1,84.94,108.01,,,,,,,,,
2003-01-31,84.15,72.65,93.6099,,87.54,85.25,108.2,,,,,,,,,
2003-02-03,85.92,73.25,95.2599,,87.31,84.86,107.75,,,,,,,,,
2003-02-04,84.3,72.45,94.2099,,88.11,85.22,108.13,,,,,,,,,
2003-02-05,84.48,72.69,94.8099,,87.43,84.8,108.01,,,,,,,,,
2003-02-06,83.65,72.27,93.4099,,87.79,85.25,108.26,,,,,,,,,
2003-02-07,82.97,71.28,92.5999,,87.63,85.02,108.25,,,,,,,,,
2003-02-10,82.65,70.89,92.1499,,87.69,85.12,108.06,,,,,,,,,
2003-02-11,82.83,71.048,93.0499,,87.43,85.02,108.21,,,,,,,,,
2003-02-12,82.09,70.67,92.5099,,87.67,85.38,108.5,,,,,,,,,
2003-02-13,81.0,69.94,92.6299,,88.17,85.74,108.51,,,,,,,,,
2003-02-14,81.82,70.51,93.5599,,87.61,85.5,108.25,,,,,,,,,
2003-02-18,84.39,71.85,95.4999,,87.34,85.37,108.25,,,,,,,,,
2003-02-19,84.28,71.33,93.8999,,88.25,85.8,108.7,,,,,,,,,
2003-02-20,84.05,71.4,93.8599,,88.34,85.97,109.0,,,,,,,,,
2003-02-21,83.46,71.15,93.6999,,88.21,85.97,109.0,,,,,,,,,
2003-02-24,83.59,71.2,93.4399,,88.62,86.14,109.31,,,,,,,,,
2003-02-25,82.22,70.35,91.1599,,89.0,86.45,109.46,,,,,,,,,
2003-02-26,83.08,71.01,90.6999,,89.15,86.45,109.55,,,,,,,,,
2003-02-27,83.16,71.3,90.7499,,89.31,86.52,109.72,,,,,,,,,
2003-02-28,84.16,71.67,91.8199,,89.58,86.61,109.98,,,,,,,,,
2003-03-03,83.72,71.26,92.6999,,89.91,86.78,110.11,,,,,,,,,
2003-03-04,82.65,70.8,91.4999,,90.02,86.97,110.25,,,,,,,,,
2003-03-05,82.36,70.584,91.5499,,90.04,87.12,110.25,,,,,,,,,
2003-03-06,82.47,70.15,90.5199,,90.06,87.07,110.25,,,,,,,,,
2003-03-07,81.43,69.52,89.3499,,90.05,87.22,110.24,,,,,,,,,
2003-03-10,81.1,69.05,87.5999,,90.68,87.66,110.53,,,,,,,,,
2003-03-11,80.48,68.75,87.4499,,90.73,87.59,110.35,,,,,,,,,
2003-03-12,79.38,68.23,85.6299,,90.88,87.5,110.2,,,,,,,,,
2003-03-13,81.53,69.24,87.4799,,89.52,86.55,109.27,,,,,,,,,
2003-03-14,83.35,70.35,88.8699,,89.62,86.66,109.35,,,,,,,,,
2003-03-17,83.22,70.18,88.7499,,88.86,86.11,108.85,,,,,,,,,
2003-03-18,86.28,72.23,91.2999,,88.01,85.7,108.28,,,,,,,,,
2003-03-19,86.68,72.6,92.0099,,87.33,85.27,107.83,,,,,,,,,
2003-03-20,86.35,72.06,92.1099,,86.76,85.04,107.75,,,,,,,,,
2003-03-21,87.93,73.78,94.0499,,86.05,84.53,107.57,,,,,,,,,
2003-03-24,86.35,72.81,92.4999,,86.85,85.18,107.98,,,,,,,,,
2003-03-25,86.44,73.0,92.3999,,86.9,85.11,108.35,,,,,,,,,
2003-03-26,86.8,73.04,93.5699,,87.25,85.34,108.65,,,,,,,,,
2003-03-27,85.99,72.6,91.7199,,87.33,85.57,109.01,,,,,,,,,
2003-03-28,86.25,73.19,91.7999,,87.72,85.85,109.4,,,,,,,,,
2003-03-31,84.4,71.95,90.0999,,88.3,86.3,109.7,,,,,,,,,
2003-04-01,84.91,72.22,90.9999,,87.9,85.2,109.3,,,,,,,,,
2003-04-02,87.5,74.13,93.0799,,87.28,85.42,109.21,,,,,,,,,
2003-04-03,87.65,74.6,92.9599,,87.14,85.46,109.5,,,,,,,,,
2003-04-04,87.62,74.33,93.6199,,86.88,85.45,109.31,,,,,,,,,
2003-04-07,87.97,74.58,95.4799,,85.92,84.76,108.57,,,,,,,,,
2003-04-08,87.71,74.36,95.0499,,86.99,85.38,109.14,,,,,,,,,
2003-04-09,86.77,73.82,94.8999,,87.17,85.5,109.41,,,,,,,,,
2003-04-10,85.71,73.97,94.3399,,87.35,85.69,109.5,,,,,,,,,
2003-04-11,86.86,73.77,94.0999,99.6999,86.59,85.2,109.06,,,,,,,,,
2003-04-14,87.0,74.02,94.3099,100.2999,86.71,85.13,108.7,,,,,,,,,
2003-04-15,88.42,74.65,95.6099,101.6199,87.04,85.34,109.32,,,,,,,,,
2003-04-16,88.03,75.06,95.9999,103.2999,87.47,85.49,109.75,,,,,,,,,
2003-04-17,88.19,75.25,96.9599,103.7697,87.8,84.75,110.01,,,,,,,,,
2003-04-21,89.06,76.18,96.7899,103.9998,87.26,85.19,109.88,,,,,,,,,
2003-04-22,88.89,76.2,96.6099,103.7499,87.62,85.41,110.2,,,,,,,,,
2003-04-23,91.24,77.95,98.6699,104.1498,87.6,85.38,110.35,,,,,,,,,
2003-04-24,90.96,78.04,98.1699,102.5997,88.4,85.75,111.14,,,,,,,,,
2003-04-25,90.02,77.23,96.9099,100.9998,88.68,85.99,111.3,,,,,,,,,
2003-04-28,90.3,77.55,97.6499,101.3997,88.78,86.0,111.21,,,,,,,,,
2003-04-29,91.4,78.75,98.7599,104.4099,88.32,85.66,111.02,,,,,,,,,
2003-04-30,91.41,78.6,99.5499,105.1797,88.72,85.8,111.21,,,,,,,,,
2003-05-01,90.5,78.49,99.1499,104.9997,88.8,86.0,111.47,,,,,,,,,
2003-05-02,91.49,79.5,99.5299,105.3798,88.27,85.63,111.24,,,,,,,,,
2003-05-05,92.5,81.26,101.6099,107.0499,88.2,85.52,111.22,,,,,,,,,
2003-05-06,93.0,81.79,102.8999,107.6997,88.52,85.8,111.66,,,,,,,,,
2003-05-07,92.97,81.72,102.6699,107.8098,89.82,86.7,112.81,,,,,,,,,
2003-05-08,92.28,81.07,101.1999,107.0997,90.28,87.06,113.16,,,,,,,,,
2003-05-09,92.61,81.49,101.7999,107.3499,90.2,86.97,112.76,,,,,,,,,
2003-05-12,93.28,82.3,102.4699,108.8997,90.73,87.4,113.16,,,,,,,,,
2003-05-13,94.26,82.75,102.9099,109.0497,90.83,87.36,113.02,,,,,,,,,
2003-05-14,93.91,83.41,103.3499,108.5898,91.62,87.72,113.5,,,,,,,,,
2003-05-15,94.25,83.7,103.4999,108.7497,92.6,87.83,113.51,,,,,,,,,
2003-05-16,94.26,83.05,104.1099,108.7998,92.95,88.21,113.6,,,,,,,,,
2003-05-19,92.33,81.53,102.0999,106.0998,93.13,88.45,113.981,,,,,,,,,
2003-05-20,91.59,80.86,102.5199,106.4499,93.12,88.44,113.85,,,,,,,,,
2003-05-21,91.91,81.17,101.8099,106.2798,94.12,88.84,114.12,,,,,,,,,
2003-05-22,92.68,81.85,102.6699,107.1498,94.9,89.01,114.6,,,,,,,,,
2003-05-23,93.14,82.39,103.4099,108.8499,95.64,89.14,115.134,,,,,,,,,
2003-05-27,93.07,83.27,103.4499,109.4598,94.12,88.85,114.64,,,,,,,,,
2003-05-28,95.43,85.6,104.9599,113.1099,93.31,88.47,114.3,,,,,,,,,
2003-05-29,95.08,85.14,105.6699,113.2998,94.071,89.08,115.02,,,,,,,,,
2003-05-30,95.56,86.87,105.9999,113.7699,93.97,88.89,114.86,,,,,,,,,
2003-06-02,96.67,88.14,106.8499,115.3998,93.09,88.51,114.02,,,,,,,,,
2003-06-03,96.85,88.0,106.5599,114.0699,93.71,88.97,114.53,,,,,,,,,
2003-06-04,97.57,88.69,106.9499,114.9999,94.05,89.24,114.91,,,,,,,,,
2003-06-05,98.27,89.348,108.3099,115.8597,93.8,89.19,115.01,,,,,,,,,
2003-06-06,99.13,90.4,109.3299,117.2397,93.38,88.84,115.0,,,,,,,,,
2003-06-09,97.77,88.68,108.7499,116.3298,94.27,89.37,115.49,,,,,,,,,
2003-06-10,98.19,88.96,109.2099,116.7399,95.07,89.9,116.12,,,,,,,,,
2003-06-11,98.71,89.28,110.3099,116.9997,95.7,89.94,116.31,,,,,,,,,
2003-06-12,99.62,90.8,111.4099,118.1097,96.01,90.03,116.48,,,,,,,,,
2003-06-13,98.95,89.57,111.1299,118.5198,96.76,90.47,116.99,,,,,,,,,
2003-06-16,99.8,89.85,112.2899,119.0499,96.26,90.14,116.75,,,,,,,,,
2003-06-17,101.23,90.64,113.1899,121.3596,95.4,89.62,116.2,,,,,,,,,
2003-06-18,101.0,90.57,112.6999,121.8798,94.2,89.1,115.6,,,,,,,,,
2003-06-19,99.84,89.66,111.3099,121.9998,93.5,88.85,115.35,,,,,,,,,
2003-06-20,99.42,89.25,111.2899,121.7997,93.03,88.86,115.15,,,,,,,,,
2003-06-23,97.92,87.39,110.0499,119.1198,93.53,89.1,115.26,,,,,,,,,
2003-06-24,98.02,86.98,109.1099,117.5997,94.01,89.42,115.61,,,,,,,,,
2003-06-25,97.53,87.67,108.5999,118.5699,93.45,89.01,115.23,,,,,,,,,
2003-06-26,96.96,88.4,108.5599,119.6097,92.12,88.23,114.15,,,,,,,,,
2003-06-27,97.58,89.17,108.1899,119.6799,91.55,87.89,113.81,,,,,,,,,
2003-06-30,97.47,88.1,108.2999,119.6997,91.68,88.12,114.01,,,,,,,,,
2003-07-01,96.43,87.75,107.6799,119.9997,91.51,87.93,113.283,,,,,,,,,
2003-07-02,98.57,89.87,109.8599,122.5497,91.11,87.53,112.87,,,,,,,,,
2003-07-03,97.9,90.81,110.2299,124.1496,90.6,87.49,113.0,,,,,,,,,
2003-07-07,99.65,91.85,111.7699,125.6997,90.02,87.06,112.33,,,,,,,,,
2003-07-08,100.17,92.6875,111.3099,127.2498,89.63,86.91,112.1,,,,,,,,,
2003-07-09,100.03,93.74,110.7999,126.9996,90.11,87.13,112.65,,,,,,,,,
2003-07-10,98.63,93.16,110.1499,124.8996,90.12,87.28,113.0,,,,,,,,,
2003-07-11,99.39,93.6,109.8399,125.2998,90.21,87.34,113.2,,,,,,,,,
2003-07-14,100.45,94.6,111.3099,127.7496,89.63,87.25,113.07,,,,,,,,,
2003-07-15,99.95,94.49,110.2499,126.9498,87.4,85.89,111.43,,,,,,,,,
2003-07-16,99.23,94.1,109.2799,126.3297,87.15,85.52,111.0,,,,,,,,,
2003-07-17,98.16,91.58,107.9099,123.7296,87.18,85.46,111.0,,,,,,,,,
2003-07-18,98.46,91.54,108.6999,123.9498,87.44,85.68,111.21,,,,,,,,,
2003-07-21,97.85,90.82,108.7499,123.5598,85.65,84.4,110.01,,,,,,,,,
2003-07-22,97.92,91.12,108.6999,123.8997,85.44,84.48,109.83,,,,,,,,,
2003-07-23,98.28,91.68,109.4999,123.6597,86.4,85.08,110.7,,,,,,,,,
2003-07-24,98.37,92.67,110.5899,124.9998,85.55,84.65,110.13,,,,,,,,,
2003-07-25,98.04,92.29,110.8199,125.7498,85.4,84.64,109.95,,,,,,,,,
2003-07-28,99.67,93.58,111.9599,127.3998,84.4,84.06,109.15,,,,,,,,,
2003-07-29,98.68,93.6,111.5499,126.8997,83.26,83.27,108.12,,,,,,,,,
2003-07-30,98.93,93.84,110.5899,125.8497,83.57,83.65,108.37,,,,,,,,,
2003-07-31,99.17,94.47,109.7599,126.2997,82.23,82.7,107.0,,,,,,,,,
2003-08-01,98.24,93.05,109.6099,126.8097,81.98,82.64,106.2,,,,,,,,,
2003-08-04,97.0,91.67,109.4099,125.9997,82.35,83.0,106.72,,,,,,,,,
2003-08-05,96.34,90.81,109.2199,125.0598,81.8,82.83,106.73,,,,,,,,,
2003-08-06,96.42,90.15,109.0099,124.1796,82.37,83.22,106.798,,,,,,,,,
2003-08-07,96.76,89.63,108.8299,125.0997,83.139,83.69,107.4,,,,,,,,,
2003-08-08,97.76,90.14,109.6599,125.9397,83.65,84.1,107.8,,,,,,,,,
2003-08-11,97.84,90.44,110.2899,126.4998,82.91,83.56,107.41,,,,,,,,,
2003-08-12,98.42,91.514,111.0099,126.8496,82.8,83.6,107.4,,,,,,,,,
2003-08-13,98.53,92.8,111.3799,128.2797,81.19,82.67,106.29,,,,,,,,,
2003-08-14,98.45,93.03,112.0099,129.1797,80.91,82.16,105.77,,,,,,,,,
2003-08-15,99.12,94.04,112.7999,129.4998,81.9,82.9,106.4,,,,,,,,,
2003-08-18,99.74,94.32,112.5899,130.5696,82.01,82.87,106.6,,,,,,,,,
2003-08-19,100.0,96.1,113.6199,132.0996,82.5,83.0,106.92,,,,,,,,,
2003-08-20,100.16,96.75,113.6599,132.1197,82.74,83.22,107.42,,,,,,,,,
2003-08-21,100.4,98.1,113.7899,133.8498,82.42,82.67,107.1,,,,,,,,,
2003-08-22,99.73,96.89,113.4799,135.6498,82.9,82.85,107.22,,,,,,,,,
2003-08-25,99.28,95.92,112.6599,134.8596,82.25,82.65,107.01,,,,,,,,,
2003-08-26,98.83,95.11,111.7499,132.5496,82.32,82.5,106.77,,,,,,,,,
2003-08-27,99.57,96.99,112.6099,133.0797,82.61,82.66,107.06,,,,,,,,,
2003-08-28,99.66,97.29,112.5399,134.5698,83.23,83.06,107.51,,,,,,,,,
2003-08-29,100.48,98.67,113.2199,136.6998,83.38,83.06,107.8,,,,,,,,,
2003-09-02,101.05,99.1,114.0499,137.7996,82.04,82.15,106.89,,,,,,,,,
2003-09-03,102.78,101.48,115.9999,139.8498,81.88,82.19,106.81,,,,,,,,,
2003-09-04,102.76,101.56,115.7499,139.9098,82.16,82.41,107.06,,,,,,,,,
2003-09-05,102.4,101.25,116.3099,140.0496,83.17,83.38,107.932,,,,,,,,,
2003-09-08,102.93,101.97,117.0299,141.7098,83.2,83.55,108.25,,,,,,,,,
2003-09-09,102.68,102.11,117.1499,140.2797,82.916,83.49,107.86,,,,,,,,,
2003-09-10,101.55,100.23,116.3999,137.4396,83.82,84.02,108.65,,,,,,,,,
2003-09-11,101.84,100.19,116.5399,137.9997,83.8,84.05,108.7,,,,,,,,,
2003-09-12,101.35,99.8,116.6499,137.4996,84.45,84.53,109.36,,,,,,,,,
2003-09-15,101.95,101.05,117.5399,136.4997,84.11,84.25,109.08,,,,,,,,,
2003-09-16,102.17,101.42,118.2999,137.9898,83.9,84.36,109.26,,,,,,,,,
2003-09-17,103.05,102.18,119.2299,139.0596,84.48,84.65,109.7,,,,,,,,,
2003-09-18,103.17,102.0,119.6099,138.9996,84.83,84.68,110.01,,,,,,,,,
2003-09-19,103.4,103.09,120.3499,139.7898,85.49,84.88,110.28,,,,,,,,,
2003-09-22,102.03,101.74,119.0499,137.2098,84.23,84.25,109.52,,,,,,,,,
2003-09-23,102.36,102.3,119.0799,137.7798,84.64,84.52,109.506,,,,,,,,,
2003-09-24,101.07,101.01,118.9999,138.2997,85.34,84.808,110.11,,,,,,,,,
2003-09-25,100.2,98.28,117.4999,136.3497,86.15,85.34,110.57,,,,,,,,,
2003-09-26,99.85,96.48,116.9999,135.3996,86.823,85.67,111.11,,,,,,,,,
2003-09-29,99.79,95.76,117.4099,135.4998,86.66,85.72,111.2,,,,,,,,,
2003-09-30,99.25,96.15,116.8199,135.4998,86.96,85.94,111.43,,,,,,,,,
2003-10-01,100.2,97.3,118.1199,137.7096,87.35,86.05,111.39,,,,,,,,,
2003-10-02,101.63,99.51,120.0999,140.4996,86.4,85.56,110.8,,,,,,,,,
2003-10-03,103.08,101.5,121.7499,142.6596,85.1,84.65,109.724,,,,,,,,,
2003-10-06,103.2,101.79,122.3999,143.0298,85.08,84.57,109.56,,,,,,,,,
2003-10-07,102.91,102.2,122.4999,142.9998,84.63,84.46,109.62,,,,,,,,,
2003-10-08,103.41,102.44,122.3999,144.1896,84.35,84.34,109.55,,,,,,,,,
2003-10-09,103.83,102.9,123.6499,146.4996,83.65,84.1,109.05,,,,,,,,,
2003-10-10,103.91,102.52,124.2999,147.5796,84.3,84.57,109.6,,,,,,,,,
2003-10-13,104.51,103.9,124.8499,149.4996,84.22,84.35,109.65,,,,,,,,,
2003-10-14,104.36,104.88,124.7899,147.8997,83.55,84.08,109.51,,,,,,,,,
2003-10-15,104.64,104.77,124.9999,149.3997,82.85,83.65,109.24,,,,,,,,,
2003-10-16,104.65,104.75,125.1299,149.4996,82.75,83.37,109.07,,,,,,,,,
2003-10-17,103.98,103.69,125.0499,148.4997,83.01,83.43,109.07,,,,,,,,,
2003-10-20,103.94,103.51,125.2599,149.4498,83.42,83.66,109.54,,,,,,,,,
2003-10-21,104.32,103.98,125.6499,149.7996,83.85,84.0,109.58,,,,,,,,,
2003-10-22,103.19,102.29,124.4099,147.5697,84.4,84.37,110.1,,,,,,,,,
2003-10-23,102.84,100.87,122.0999,145.0197,84.02,84.24,109.44,,,,,,,,,
2003-10-24,102.18,100.28,122.7999,144.5097,84.66,84.62,110.13,,,,,,,,,
2003-10-27,103.27,101.55,123.4999,146.1996,84.8,84.63,110.05,,,,,,,,,
2003-10-28,103.82,103.06,124.5099,148.3998,84.57,84.44,109.9,,,,,,,,,
2003-10-29,103.87,104.58,125.0699,149.0997,84.61,84.61,110.22,,,,,,,,,
2003-10-30,104.8,105.63,125.2599,149.5998,83.8,84.07,109.5,,,,,,,,,
2003-10-31,105.22,104.057,124.3999,148.2198,83.74,84.41,109.91,,,,,,,,,
2003-11-03,105.71,106.1875,124.8499,150.7998,84.04,83.73,109.17,,,,,,,,,
2003-11-04,105.58,106.92,125.4999,152.1396,84.59,84.09,109.5,,,,,,,,,
2003-11-05,104.9,106.064,124.7299,152.0598,84.26,83.92,109.18,,,,,,,,,
2003-11-06,105.1,107.05,123.6299,150.7098,83.5,83.53,108.57,,,,,,,,,
2003-11-07,105.57,107.99,124.7499,151.4496,83.05,83.22,108.12,,,,,,,,,
2003-11-10,105.01,106.22,124.1199,149.4498,83.2,83.27,108.3,,,,,,,,,
2003-11-11,104.8,105.0,123.3999,147.0996,83.36,83.3,108.11,,,,,,,,,
2003-11-12,105.16,105.68,124.5599,148.3698,83.79,83.58,108.86,,,,,,,,,
2003-11-13,105.78,107.25,126.3499,150.1296,84.54,84.11,109.4,,,,,,,,,
2003-11-14,105.29,106.0,125.5999,150.1296,85.2,84.56,110.0,,,,,,,,,
2003-11-17,104.04,103.89,123.2999,146.8197,85.95,85.08,110.788,,,,,,,,,
2003-11-18,103.7,103.7,124.4999,147.9996,85.78,84.87,110.48,,,,,,,,,
2003-11-19,103.92,103.57,124.0499,146.5596,85.56,84.82,110.35,,,,,,,,,
2003-11-20,103.75,103.78,123.7499,144.9996,85.8,84.99,110.3,,,,,,,,,
2003-11-21,103.62,104.3,124.2999,145.6398,86.5,85.34,110.85,,,,,,,,,
2003-11-24,104.68,105.8,125.1999,146.1498,85.75,84.8,110.28,,,,,,,,,
2003-11-25,105.45,107.51,125.6999,147.9996,85.95,84.97,110.5,,,,,,,,,
2003-11-26,105.39,107.55,126.5999,149.0496,85.33,84.8,110.52,,,,,,,,,
2003-11-28,106.2,108.64,127.3999,149.7996,85.13,84.33,110.0,,,,,,,,,
2003-12-01,106.8,109.75,129.1499,153.3996,83.8,83.27,108.75,,,,,,,,,
2003-12-02,107.07,110.35,129.8499,154.6497,84.0,83.4,108.702,,,,,,,,,
2003-12-03,107.07,108.65,130.8499,154.2996,83.95,83.51,109.126,,,,,,,,,
2003-12-04,106.94,107.11,130.7399,152.7498,84.19,83.59,109.082,,,,,,,,,
2003-12-05,106.62,107.15,130.1499,152.1798,85.12,84.42,109.97,,,,,,,,,
2003-12-08,106.68,106.95,129.8899,152.6598,85.09,84.45,109.72,,,,,,,,,
2003-12-09,106.54,106.4,130.1999,152.6097,84.36,83.9,109.1,,,,,,,,,
2003-12-10,105.96,104.89,129.5399,151.6998,84.55,84.05,109.3,,,,,,,,,
2003-12-11,106.67,105.646,129.8099,153.1998,84.37,84.02,109.1,,,,,,,,,
2003-12-12,107.39,107.54,131.0199,155.0097,85.42,84.77,110.25,,,,,,,,,
2003-12-15,107.48,106.35,130.7999,155.1996,85.18,84.57,110.02,,,,,,,,,
2003-12-16,107.52,105.25,130.9999,154.2198,85.27,84.59,110.06,,,,,,,,,
2003-12-17,107.8,106.03,131.2999,152.7798,86.2,85.09,110.55,,,,,,,,,
2003-12-18,108.39,106.92,132.1499,153.7797,86.3,85.08,110.86,,,,,,,,,
2003-12-19,108.58,107.67,132.4999,155.2497,86.61,85.16,111.0,,,,,,,,,
2003-12-22,108.78,108.06,131.4999,155.5497,86.65,85.14,111.01,,,,,,,,,
2003-12-23,109.38,109.24,131.7799,157.1697,85.85,84.64,110.64,,,,,,,,,
2003-12-24,109.43,109.87,132.5199,158.0997,86.17,84.87,110.76,,,,,,,,,
2003-12-26,109.63,110.2,132.5599,158.7096,86.9,85.32,111.2,,,,,,,,,
2003-12-29,109.78,110.91,133.3199,159.7998,86.17,84.92,110.75,,,,,,,,,
2003-12-30,110.85,111.81,134.3999,161.9598,85.6,84.63,110.53,,,,,,,,,
2003-12-31,110.84,110.68,135.5599,162.7998,85.3,84.5,110.2,,,,,,,,,
2004-01-02,110.73,111.16,136.7899,165.0996,84.08,83.75,109.65,,,,,,,,,
2004-01-05,111.59,112.31,138.3999,170.9997,83.9,83.72,109.65,,,,,,,,,
2004-01-06,112.0,113.0,139.1899,171.2496,84.5,84.1,110.0,,,,,,,,,
2004-01-07,111.89,112.962,137.5999,170.4996,84.89,84.49,110.7,,,,,,,,,
2004-01-08,112.77,114.41,139.5099,171.0795,85.18,84.6,110.8,,,,,,,,,
2004-01-09,112.27,114.12,139.5099,172.1496,86.01,85.55,111.59,,,,,,,,,
2004-01-12,112.36,114.5,139.2899,171.4296,86.6,85.63,112.0,,,,,,,,,
2004-01-13,111.76,114.421,138.4999,170.5497,86.56,85.65,111.85,,,,,,,,,
2004-01-14,112.67,115.77,139.5699,170.4495,87.15,85.99,112.3,,,,,,,,,
2004-01-15,112.58,115.28,138.4999,167.6496,87.6,86.12,112.7,,,,,,,,,
2004-01-16,113.63,117.12,138.0999,167.4996,87.61,86.0,112.78,,,,,,,,,
2004-01-20,113.82,117.31,139.9799,170.0976,87.5,85.84,112.43,,,,,,,,,
2004-01-21,113.72,117.5,140.2799,172.4997,87.44,85.9,112.3,,,,,,,,,
2004-01-22,114.58,117.66,141.5999,171.8796,87.71,86.16,112.64,,,,,,,,,
2004-01-23,113.95,117.38,139.8099,172.5996,87.26,85.82,112.48,,,,,,,,,
2004-01-26,114.38,117.91,139.8099,172.7196,86.67,85.48,111.88,,,,,,,,,
2004-01-27,114.65,118.29,140.1399,172.9995,86.73,85.53,112.2,,,,,,,,,
2004-01-28,112.94,115.88,138.2399,170.5995,85.86,84.78,111.5,,,,,,,,,
2004-01-29,112.56,114.16,137.0099,165.3096,86.02,84.86,111.3,,,,,,,,,
2004-01-30,113.09,114.75,137.5499,166.6497,86.6,85.28,111.521,,,,,,,,,
2004-02-02,113.12,114.64,137.5999,167.1996,86.38,85.15,111.4,,,,,,,,,
2004-02-03,113.44,115.11,138.0099,166.7397,86.6,85.33,111.343,,,,,,,,,
2004-02-04,112.79,112.3,136.6899,165.4998,86.48,85.25,111.3,,,,,,,,,
2004-02-05,112.78,112.59,137.1999,164.7498,86.24,85.0,111.14,,,,,,,,,
2004-02-06,113.2,113.45,138.7699,167.0196,87.03,85.52,111.5,,,,,,,,,
2004-02-09,114.29,116.19,140.3699,169.9995,87.39,85.7,111.673,,,,,,,,,
2004-02-10,114.26,116.36,140.7899,171.1095,87.04,85.51,111.72,,,,,,,,,
2004-02-11,114.17,117.5,140.4999,171.5397,86.91,85.38,111.51,,,,,,,,,
2004-02-12,115.58,117.81,141.5099,173.6997,87.26,85.83,112.08,,,,,,,,,
2004-02-13,114.75,116.4,141.2099,174.0897,87.57,86.08,112.47,,,,,,,,,
2004-02-17,115.77,117.36,143.5499,175.8195,87.53,86.1,112.6,,,,,,,,,
2004-02-18,115.35,117.48,142.2199,175.1097,87.69,86.11,112.23,,,,,,,,,
2004-02-19,115.06,115.75,143.1599,173.7495,87.47,85.98,112.36,,,,,,,,,
2004-02-20,114.32,114.56,140.4999,170.3595,87.2,85.82,112.22,,,,,,,,,
2004-02-23,114.17,113.58,141.1799,170.0796,87.32,85.96,112.3,,,,,,,,,
2004-02-24,113.03,112.6,140.4499,168.9996,87.86,86.26,112.36,,,,,,,,,
2004-02-25,114.32,113.68,139.3999,169.7397,88.03,86.4,112.45,,,,,,,,,
2004-02-26,114.34,114.8,139.4599,171.3795,87.54,86.2,112.53,,,,,,,,,
2004-02-27,114.63,115.95,140.8499,173.5995,87.96,86.44,112.82,,,,,,,,,
2004-03-01,115.25,116.8,142.4999,175.7295,88.04,86.36,112.43,,,,,,,,,
2004-03-02,115.23,117.6,141.0199,177.0795,87.4,85.86,112.01,,,,,,,,,
2004-03-03,114.92,116.57,139.3999,174.7995,87.11,85.7,111.79,,,,,,,,,
2004-03-04,115.52,117.37,140.4999,176.2896,87.34,85.83,111.9,,,,,,,,,
2004-03-05,115.28,118.2,141.5899,176.4996,89.52,87.23,113.52,,,,,,,,,
2004-03-08,114.91,117.73,141.9799,176.1495,90.0,87.59,113.92,,,,,,,,,
2004-03-09,114.24,116.38,140.9099,174.0096,90.19,87.73,114.07,,,,,,,,,
2004-03-10,112.56,114.22,138.7399,170.6496,90.48,87.92,114.3,,,,,,,,,
2004-03-11,111.1,113.08,136.4899,167.2998,90.15,87.72,113.82,,,,,,,,,
2004-03-12,111.58,113.82,136.2999,167.4996,90.22,87.82,113.89,,,,,,,,,
2004-03-15,110.9,112.82,134.9999,165.5496,90.23,87.71,113.86,,,,,,,,,
2004-03-16,110.84,112.02,135.6999,166.2996,90.05,87.64,113.78,,,,,,,,,
2004-03-17,112.1,113.8,138.0199,169.1196,90.9,88.16,114.6,,,,,,,,,
2004-03-18,111.93,113.35,138.4499,169.5096,90.4,87.9,114.2,,,,,,,,,
2004-03-19,111.04,113.3,137.5999,168.6495,90.21,87.74,113.92,,,,,,,,,
2004-03-22,109.1,111.1,135.4999,164.9898,90.59,87.95,114.18,,,,,,,,,
2004-03-23,109.36,111.27,136.4999,166.9896,90.75,88.1,114.26,,,,,,,,,
