,EWJ,EWG,EWU,EWQ,EWI,EWP,EWL,EWA,EWC,EWY,EWT,EWZ,EWW,EWS,EWH,EWD
2003-01-02,7.0,609.0,12.1,14.84,14.91,17.96,5.53,9.12,9.45,18.46,8.19,0.8856,12.79,4.26,738.0,9.76
2003-01-03,7.0,628.2,12.2,15.17,15.1,,5.68,9.17,9.71,19.11,8.29,0.9067,12.89,4.27,747.0,10.29
2003-01-06,7.08,634.8,12.16,15.28,15.28,18.36,5.75,9.47,9.76,19.62,8.51,0.96,13.01,4.27,747.0,10.21
2003-01-07,6.96,630.6,12.01,15.07,15.05,18.77,5.71,9.5,9.83,19.1,8.45,0.9567,13.1,4.26,753.0,10.21
2003-01-08,6.82,615.6,11.86,14.81,14.95,18.76,5.76,9.5,9.72,19.15,8.57,0.93,13.0,4.26,746.0,9.96
2003-01-09,6.93,621.6,11.91,15.07,15.08,19.14,5.725,9.5,9.74,18.81,8.7,0.9467,13.06,4.31,756.0,9.95
2003-01-10,6.89,621.6,12.09,15.16,15.16,19.11,5.785,9.51,9.8,18.45,8.81,0.9733,12.96,4.29,755.0,10.16
2003-01-13,6.92,636.6,11.96,15.15,15.19,19.59,5.765,9.55,9.96,19.06,9.2,0.9833,13.05,4.51,762.0,10.25
2003-01-14,7.0,639.0,12.01,15.46,15.27,19.74,5.775,9.59,9.96,19.37,9.16,0.9867,13.15,4.54,762.0,10.36
2003-01-15,7.06,630.0,11.88,14.99,15.23,19.56,5.805,9.71,9.84,19.08,9.01,0.9656,13.11,4.47,770.0,10.28
2003-01-16,7.09,633.0,11.88,15.04,15.21,19.65,5.74,9.71,9.91,19.11,8.92,0.9711,13.15,4.5,760.0,10.25
2003-01-17,7.11,619.2,11.83,14.8,14.92,19.36,5.7,9.66,9.84,18.5,8.71,0.9356,12.71,4.51,750.0,10.01
2003-01-21,7.08,606.0,11.45,14.5,14.53,19.11,5.605,9.62,9.79,18.5,8.73,0.89,12.41,4.42,741.0,10.0
2003-01-22,7.05,586.8,11.29,14.19,14.37,18.85,5.505,9.53,9.71,18.25,8.9,0.8667,12.13,4.42,745.0,9.9
2003-01-23,7.2,589.8,11.26,14.17,14.35,19.16,5.51,9.58,9.84,18.45,9.16,0.8567,12.22,4.41,753.0,9.86
2003-01-24,7.12,585.0,11.2,14.06,14.24,19.05,5.41,9.53,9.8,17.8,8.71,0.8111,12.06,4.4,741.0,9.89
2003-01-27,6.97,567.6,10.82,13.6,14.0,18.3,5.305,9.55,9.6,17.41,8.7,0.7789,11.85,4.28,724.0,9.56
2003-01-28,6.93,570.0,10.95,13.67,14.08,18.22,5.285,9.3,9.56,17.61,8.79,0.8,11.71,4.33,741.0,9.5
2003-01-29,6.85,566.4,11.0,13.71,14.2,18.29,5.28,9.25,9.53,17.32,8.85,0.8133,11.7,4.3,736.0,9.5
2003-01-30,6.78,570.0,11.2,14.11,14.4,18.15,5.425,9.26,9.61,17.36,8.85,0.8278,11.78,4.14,727.0,9.56
2003-01-31,6.71,576.6,11.14,14.14,14.47,18.25,5.345,9.2,9.53,17.42,8.81,0.8511,11.71,4.14,735.0,9.48
2003-02-03,6.82,578.4,11.54,14.35,14.64,18.3,5.35,9.18,9.68,17.6,8.76,0.8667,11.85,4.14,742.0,9.46
2003-02-04,6.75,567.0,11.4,14.07,14.46,18.06,5.355,9.1,9.56,17.64,8.7,0.8433,11.85,4.13,727.0,9.25
2003-02-05,6.9,572.4,11.45,14.12,14.42,,5.4,9.23,9.62,17.67,8.81,0.8467,11.95,4.16,727.0,
2003-02-06,6.84,562.8,11.22,13.9,14.31,18.0,5.365,9.11,9.58,17.15,8.37,0.8256,11.75,4.13,724.0,9.36
2003-02-07,6.8,553.8,11.19,13.51,14.42,17.7,5.175,9.15,9.55,16.85,8.16,0.8367,11.62,4.13,724.0,9.3
2003-02-10,6.78,549.0,11.16,13.41,14.24,17.61,5.075,9.1,9.52,16.82,8.11,0.8178,11.56,4.07,726.0,8.95
2003-02-11,6.81,555.6,11.21,13.61,14.51,17.81,5.13,9.09,9.52,16.51,8.16,0.8411,11.35,4.16,724.0,9.26
2003-02-12,6.88,547.2,11.15,13.38,14.43,17.67,5.055,9.11,9.45,16.81,8.12,0.8367,11.18,4.08,733.0,9.28
2003-02-13,6.85,540.6,11.15,13.43,14.52,17.86,5.055,8.91,9.5,16.57,7.86,0.8056,11.08,4.0,729.0,9.52
2003-02-14,6.91,553.8,11.15,13.5,14.54,17.97,5.135,8.92,9.51,16.62,7.71,0.7956,11.17,4.01,725.0,9.5
2003-02-18,7.05,559.2,11.32,14.1,,18.7,5.27,8.94,9.6,17.56,8.1,0.8311,11.46,4.16,754.0,9.87
2003-02-19,6.99,561.0,11.22,14.0,14.65,18.45,5.05,8.98,9.77,17.44,7.96,0.8167,11.55,4.17,741.0,9.76
2003-02-20,6.98,555.0,11.15,13.72,14.67,18.25,5.105,9.0,9.73,17.67,8.0,0.8111,11.56,4.19,746.0,9.83
2003-02-21,6.89,554.4,11.21,13.83,14.82,18.4,5.15,8.99,9.72,17.77,7.93,0.8189,11.71,4.1,737.0,9.56
2003-02-24,6.93,547.2,11.25,13.62,14.87,18.11,5.1,9.16,9.73,17.91,8.03,0.8322,11.65,4.17,728.0,9.46
2003-02-25,6.8,528.6,10.94,13.16,14.65,17.92,5.075,9.05,9.7,17.26,7.72,0.7989,11.46,4.06,709.0,9.26
2003-02-26,6.81,528.0,10.88,13.0,14.57,17.84,4.955,9.2,9.8,17.22,7.79,0.8022,11.5,4.1,721.0,9.21
2003-02-27,6.83,529.2,10.67,13.15,14.59,17.96,4.935,9.07,9.9,17.29,7.76,0.8056,11.48,4.1,721.0,9.43
2003-02-28,6.8,538.8,10.95,13.44,14.78,18.16,5.05,9.2,9.99,16.81,7.72,0.8211,11.5,4.1,730.0,9.44
2003-03-03,6.84,541.2,11.07,13.59,14.9,18.35,5.1,9.31,9.88,17.2,7.87,0.8122,11.45,4.1,735.0,9.42
2003-03-04,6.81,535.2,10.88,13.18,14.75,18.05,4.975,9.22,9.84,16.71,7.71,0.8211,11.32,4.1,729.0,9.32
2003-03-05,6.82,538.8,10.95,13.19,14.7,18.34,4.88,9.23,9.8,16.12,7.66,0.8156,11.33,4.11,726.0,9.31
2003-03-06,6.75,531.0,10.88,13.16,14.16,18.01,4.88,9.15,9.75,15.9,7.66,0.8367,11.26,4.0,711.0,9.39
2003-03-07,6.57,534.0,10.73,12.9,14.1,17.91,4.795,9.11,9.76,15.62,7.55,0.85,11.26,3.96,707.0,9.12
2003-03-10,6.46,510.6,10.54,12.61,13.7,17.35,4.68,9.06,9.71,15.42,7.52,0.83,11.28,3.91,695.0,9.0
2003-03-11,6.41,505.2,10.57,12.56,13.65,17.36,4.685,8.94,9.69,15.07,7.56,0.8322,11.31,3.89,690.0,8.91
2003-03-12,6.46,484.2,10.16,12.01,13.0,16.9,4.555,8.62,9.54,14.81,7.61,0.8456,11.27,3.92,690.0,8.71
2003-03-13,6.49,494.4,10.62,12.48,13.31,17.26,4.655,8.62,9.58,15.24,7.84,0.8722,11.51,3.99,696.0,9.09
2003-03-14,6.49,505.2,10.86,12.86,13.55,17.71,4.715,8.8,9.6,15.5,8.04,0.8878,11.5,3.91,701.0,9.14
2003-03-17,6.38,502.2,10.94,13.01,13.53,17.74,4.78,8.97,9.73,14.7,7.97,0.88,11.69,3.91,710.0,9.3
2003-03-18,6.44,525.0,11.12,13.51,13.82,18.3,4.93,9.1,9.85,15.27,8.16,0.8956,11.87,4.0,705.0,9.51
2003-03-19,6.44,535.2,11.31,13.56,13.9,18.6,5.005,9.14,9.85,15.35,8.1,0.8944,11.86,4.11,733.0,9.72
2003-03-20,6.52,532.8,11.23,13.56,13.76,18.44,5.055,9.13,9.85,16.13,8.25,0.8822,11.73,4.08,725.0,9.81
2003-03-21,6.6,552.0,11.56,13.85,13.95,18.55,5.175,9.21,9.91,16.68,8.35,0.9122,11.87,4.21,728.0,9.8
2003-03-24,6.63,532.2,11.27,13.24,13.73,18.01,4.96,9.16,9.75,15.86,7.9,0.9067,11.84,4.11,726.0,9.51
2003-03-25,6.56,536.4,11.32,13.5,14.02,18.35,5.025,9.35,9.77,15.61,7.96,0.9078,11.82,4.09,720.0,9.62
2003-03-26,6.68,546.0,11.5,13.55,14.05,18.6,5.075,9.37,9.75,15.92,8.02,0.9189,11.8,4.17,719.0,9.56
2003-03-27,6.67,527.4,11.28,13.27,14.0,18.12,5.075,9.38,9.72,15.51,8.03,0.9022,11.7,4.2,703.0,9.3
2003-03-28,6.62,532.2,11.18,13.21,13.92,18.17,5.0,9.56,9.7,15.66,7.97,0.9233,11.67,4.23,707.0,9.33
2003-03-31,6.4,516.6,11.01,13.01,13.89,17.91,5.025,9.43,9.73,14.86,7.6,0.9122,11.56,4.01,676.0,9.1
2003-04-01,6.48,516.6,11.18,13.05,14.06,18.54,5.07,9.4,9.82,15.02,7.67,0.9356,11.64,4.06,676.0,9.37
2003-04-02,6.61,540.6,11.32,13.44,14.12,18.9,5.155,9.41,9.7,15.4,7.8,0.9811,11.82,4.13,695.0,9.42
2003-04-03,6.46,536.4,11.5,13.6,14.16,18.91,5.215,9.58,9.8,15.11,7.75,0.9856,12.14,4.14,681.0,9.63
2003-04-04,6.46,550.2,11.51,13.82,,19.17,5.315,9.64,9.9,15.49,7.98,0.9911,12.11,4.14,700.0,9.73
2003-04-07,6.57,567.0,11.65,14.18,14.48,19.41,5.28,9.75,9.82,16.25,8.11,1.0222,12.42,4.21,705.0,9.87
2003-04-08,6.48,573.6,11.6,14.02,14.6,19.42,5.28,9.72,9.99,16.14,8.02,0.99,12.41,4.14,691.0,9.74
2003-04-09,6.46,573.0,11.56,14.1,14.51,19.61,5.305,,9.93,15.75,8.0,0.9878,12.31,4.08,675.0,9.75
2003-04-10,6.4,567.6,11.5,13.88,14.62,19.65,5.245,9.7,9.96,16.3,8.07,0.97,12.25,4.07,671.0,9.89
2003-04-11,6.27,572.4,11.6,13.83,14.61,19.67,5.275,9.6,10.05,16.41,8.07,0.9733,12.28,4.08,676.0,9.73
2003-04-14,6.21,582.6,11.74,14.0,14.69,19.92,5.38,9.61,10.15,17.0,7.9,0.9867,12.41,4.12,667.0,9.91
2003-04-15,6.29,594.6,11.87,14.22,14.88,19.95,5.375,9.7,10.15,17.3,8.06,1.0078,12.47,4.08,672.0,10.0
2003-04-16,6.27,594.6,11.68,14.3,14.89,20.14,5.385,9.88,10.2,17.7,8.21,1.0233,12.6,4.12,666.0,10.02
2003-04-17,6.33,607.8,11.84,14.4,15.03,20.16,5.375,9.86,10.18,17.7,8.13,1.0478,12.67,4.12,666.0,10.22
2003-04-21,6.36,615.0,11.77,14.5,15.0,20.25,5.4,9.86,10.23,18.0,8.31,1.0578,12.75,4.1,665.0,10.07
2003-04-22,6.27,611.4,11.92,14.4,15.12,20.26,5.475,10.06,10.3,17.26,8.16,1.0433,12.71,4.06,665.0,10.2
2003-04-23,6.33,631.2,12.18,14.83,15.37,20.54,5.555,10.15,10.32,17.1,8.16,1.0689,12.94,4.03,662.0,10.29
2003-04-24,6.3,621.0,12.08,14.58,15.44,20.51,5.51,10.08,10.21,16.4,7.64,1.0556,12.96,3.96,656.0,10.4
2003-04-25,6.2,613.8,11.94,14.36,15.14,20.3,5.425,10.07,10.1,15.89,7.37,1.0544,13.01,3.92,655.0,10.34
2003-04-28,6.19,625.8,11.97,14.63,15.35,20.5,5.475,10.1,10.23,16.06,7.34,1.0467,13.1,3.99,665.0,10.37
2003-04-29,6.22,633.0,12.05,14.9,15.52,20.73,5.505,10.15,10.27,17.06,7.6,1.1133,13.34,4.13,688.0,10.85
2003-04-30,6.36,640.8,12.17,15.17,15.79,20.59,5.55,10.22,10.36,17.14,7.53,1.1222,13.52,4.15,693.0,11.09
2003-05-01,6.39,640.8,12.12,15.11,15.5,20.54,5.585,10.26,10.42,17.02,7.5,1.1133,13.5,4.06,686.0,11.06
2003-05-02,6.48,637.8,12.14,15.1,15.68,20.3,5.625,10.2,10.51,17.12,7.52,1.1167,13.52,4.07,701.0,11.02
2003-05-05,6.56,659.4,12.31,15.52,16.0,20.82,5.74,10.2,10.61,17.27,7.61,1.1122,13.87,4.27,713.0,11.35
2003-05-06,6.68,668.4,12.46,15.76,16.2,21.2,5.825,10.19,10.74,17.61,7.7,1.1067,13.75,4.32,711.0,11.47
2003-05-07,6.72,667.2,12.36,15.76,16.22,20.69,5.805,10.24,10.75,17.87,7.71,1.1233,13.75,4.37,706.0,11.11
2003-05-08,6.67,655.2,12.11,15.62,,20.53,5.725,10.26,10.74,17.7,7.59,1.1356,13.62,4.35,707.0,11.09
2003-05-09,6.73,657.6,12.28,15.45,16.21,20.65,5.685,10.25,10.71,18.2,7.69,1.16,13.78,4.33,711.0,11.1
2003-05-12,6.77,657.6,12.44,15.55,16.28,20.87,5.68,10.47,10.9,18.56,7.86,1.1789,13.81,4.45,726.0,11.26
2003-05-13,6.79,655.2,12.42,15.59,16.22,20.79,5.7,10.32,10.96,17.95,7.96,1.2,13.65,4.44,730.0,11.3
2003-05-14,6.82,656.4,12.55,15.71,16.31,20.63,5.76,10.42,11.01,17.8,7.94,1.1833,13.72,4.41,721.0,11.25
2003-05-15,6.76,663.6,12.61,15.67,16.49,20.87,5.75,10.35,11.12,18.01,7.96,1.1411,13.67,4.46,725.0,11.29
2003-05-16,6.73,673.2,12.82,15.88,16.51,21.21,5.85,10.32,11.1,17.81,7.82,1.1244,13.63,4.44,722.0,11.43
2003-05-19,6.56,651.0,12.42,15.34,16.34,20.71,5.705,10.42,11.15,17.27,7.68,1.1067,13.37,4.29,713.0,11.0
2003-05-20,6.61,648.6,12.66,15.45,16.33,20.66,5.705,10.46,11.16,17.37,7.71,1.0889,13.43,4.28,713.0,11.02
2003-05-21,6.57,640.8,12.59,15.45,16.32,20.55,5.75,10.51,11.28,17.42,7.71,1.1011,13.37,4.33,715.0,11.09
2003-05-22,6.64,651.6,12.66,15.56,16.5,20.76,5.825,10.58,11.21,17.36,7.81,1.1333,13.46,4.43,726.0,11.09
2003-05-23,6.76,654.0,12.68,15.76,16.8,21.09,5.805,10.7,11.12,17.79,7.99,1.1533,13.64,4.5,739.0,
2003-05-27,6.68,652.8,12.63,15.58,16.89,21.37,5.86,10.63,11.21,17.66,8.02,1.1044,13.64,4.45,755.0,11.12
2003-05-28,6.7,672.0,12.97,15.81,17.17,21.32,5.875,10.64,11.24,18.3,8.2,1.1456,13.87,4.5,757.0,11.4
2003-05-29,6.74,678.0,13.04,15.99,17.4,21.6,5.86,10.55,11.24,18.15,8.21,1.1656,14.0,4.51,749.0,11.6
2003-05-30,6.77,682.2,13.0,16.09,17.5,21.7,5.855,10.69,11.34,18.2,8.34,1.16,14.04,4.55,755.0,11.69
2003-06-02,6.86,694.8,13.1,16.19,17.51,21.9,5.95,10.79,11.46,18.9,8.57,1.1444,14.14,4.68,761.0,11.62
2003-06-03,6.85,690.6,13.05,16.5,17.4,21.8,5.855,10.87,11.47,18.45,8.5,1.1444,14.16,4.66,762.0,11.51
2003-06-04,6.9,699.0,13.05,16.54,17.4,21.99,5.95,10.94,11.57,18.51,8.46,1.1878,14.15,4.75,775.0,11.42
2003-06-05,6.97,703.2,13.28,16.6,17.61,22.22,5.98,10.97,11.71,18.68,8.5,1.1978,14.03,4.84,765.0,11.72
2003-06-06,7.04,714.0,13.45,16.73,17.55,22.26,5.88,10.92,11.81,19.08,8.7,1.2278,13.93,4.9,768.0,11.65
2003-06-09,7.05,708.6,13.16,16.57,17.32,22.25,5.95,10.8,11.64,18.75,8.7,1.2167,13.72,4.85,765.0,11.75
2003-06-10,7.11,713.4,13.26,16.64,17.36,22.21,5.96,10.9,11.5,19.07,8.79,1.2144,13.8,4.92,772.0,11.8
2003-06-11,7.15,722.4,13.42,16.9,17.65,22.45,6.0,11.04,11.74,19.31,8.77,1.2067,13.92,4.9,780.0,11.92
2003-06-12,7.18,738.6,13.45,17.15,17.75,22.66,6.065,11.13,11.9,19.55,8.9,1.2178,14.2,5.0,775.0,12.07
2003-06-13,7.17,733.2,13.52,17.06,17.8,22.95,6.025,11.09,11.88,19.48,8.78,1.2322,14.09,4.95,776.0,11.91
2003-06-16,7.15,743.4,13.68,17.42,18.0,23.25,6.075,11.2,11.9,19.49,8.89,1.2233,14.24,5.07,780.0,12.02
2003-06-17,7.25,753.6,13.71,17.48,18.04,23.31,6.24,11.3,11.94,20.05,9.1,1.2233,14.5,5.1,791.0,12.22
2003-06-18,7.24,750.6,13.75,17.33,17.99,23.2,6.165,11.25,12.0,20.14,9.16,1.19,14.42,5.07,781.0,12.15
2003-06-19,7.26,738.6,13.53,17.17,17.84,22.92,6.1,11.23,11.9,20.31,9.11,1.1833,14.51,5.14,779.0,12.01
2003-06-20,7.25,737.4,13.54,17.3,17.72,22.96,6.1,11.26,11.75,20.38,9.09,1.1744,14.53,5.19,778.0,11.81
2003-06-23,7.34,714.0,13.15,16.76,17.52,22.61,5.98,10.92,11.57,19.55,8.83,1.1678,14.3,4.96,760.0,11.66
2003-06-24,7.19,715.2,13.15,16.55,17.54,22.47,6.02,10.94,11.55,19.42,8.78,1.1678,14.26,4.97,751.0,11.51
2003-06-25,7.17,717.0,13.01,16.71,17.55,22.32,5.92,11.07,11.72,19.9,8.92,1.1767,14.51,4.96,758.0,11.25
2003-06-26,7.17,718.8,13.11,16.5,17.37,22.5,5.85,10.81,11.62,20.05,8.93,1.1689,14.43,4.86,763.0,11.32
2003-06-27,7.23,715.8,13.03,16.32,17.3,22.36,5.77,10.88,11.59,20.02,8.89,1.1711,14.48,4.93,758.0,11.51
2003-06-30,7.24,718.2,13.04,16.45,17.38,22.3,5.78,10.91,11.6,19.96,8.82,1.1733,14.46,4.82,757.0,11.61
2003-07-01,7.32,708.6,12.9,16.2,16.93,22.2,5.725,11.01,11.59,20.03,9.06,1.1711,14.33,4.8,757.0,11.45
2003-07-02,7.6,727.8,13.05,16.5,17.03,22.36,5.825,11.13,11.7,20.51,9.43,1.2144,14.61,4.95,765.0,11.75
2003-07-03,7.68,726.0,13.05,16.42,17.0,22.1,5.885,11.21,11.77,20.51,9.49,1.2033,14.63,4.93,763.0,11.61
2003-07-07,8.0,734.4,13.14,16.69,17.08,22.3,5.885,11.3,11.77,21.25,10.01,1.21,14.69,5.05,787.0,11.85
2003-07-08,8.03,737.4,13.06,16.63,17.12,22.41,5.865,10.97,11.72,21.49,10.03,1.2133,14.61,5.1,795.0,11.88
2003-07-09,8.03,730.8,13.0,16.54,17.11,22.3,5.865,10.65,11.63,21.55,10.0,1.2233,14.62,5.1,795.0,11.97
2003-07-10,7.91,723.0,12.85,16.38,16.95,22.08,5.83,10.68,11.53,21.17,9.73,1.2144,14.41,5.04,784.0,11.8
2003-07-11,7.78,730.2,12.95,16.4,17.1,22.35,5.855,10.79,11.56,21.41,9.71,1.2033,14.49,5.15,786.0,11.77
2003-07-14,7.91,744.0,13.07,16.7,17.21,22.61,5.935,10.88,11.61,22.0,10.1,1.2,14.66,5.25,800.0,11.86
2003-07-15,7.85,736.8,12.73,16.52,17.08,22.39,5.935,10.81,11.43,21.71,10.03,1.2367,14.5,5.29,796.0,12.01
2003-07-16,7.69,736.2,12.76,16.58,16.93,22.17,5.855,10.77,11.48,21.81,10.07,1.2278,14.49,5.21,796.0,11.91
2003-07-17,7.5,727.2,12.65,16.27,16.87,22.13,5.82,10.8,11.38,21.1,9.72,1.2156,14.41,5.19,786.0,11.72
2003-07-18,7.56,733.8,12.69,16.43,16.99,22.2,5.86,10.71,11.35,21.01,9.79,1.2244,14.45,5.22,795.0,11.91
2003-07-21,7.52,729.0,12.7,16.27,17.04,22.14,5.875,10.72,11.39,20.77,9.65,1.22,14.42,5.19,792.0,12.09
2003-07-22,7.54,729.0,12.7,16.26,17.15,22.21,5.885,10.75,11.41,21.16,9.8,1.2367,14.59,5.2,796.0,11.99
2003-07-23,7.6,735.0,12.91,16.49,17.22,22.54,5.965,10.86,11.57,20.96,9.8,1.2356,14.68,5.19,786.0,12.07
2003-07-24,7.63,748.8,13.01,16.72,17.36,22.6,5.985,11.0,11.76,21.35,10.01,1.2411,14.86,5.21,788.0,12.2
2003-07-25,7.65,750.0,13.12,16.68,17.4,22.77,6.03,11.09,11.82,21.62,10.13,1.2433,14.95,5.19,788.0,12.36
2003-07-28,7.77,760.8,13.08,16.89,17.6,22.86,6.055,11.2,11.86,21.79,10.15,1.2456,15.11,5.25,803.0,12.51
2003-07-29,7.69,758.4,13.12,16.7,17.36,22.62,6.035,11.15,11.75,21.9,9.9,1.2311,14.85,5.23,803.0,12.41
2003-07-30,7.52,754.8,13.1,16.72,17.19,22.61,6.03,10.86,11.59,21.84,9.93,1.2078,14.83,5.22,801.0,12.31
2003-07-31,7.57,757.2,12.93,16.75,17.24,22.71,6.045,10.96,11.56,21.67,10.05,1.2067,15.05,5.19,806.0,12.19
2003-08-01,7.48,746.4,12.91,16.52,17.05,22.52,6.025,10.9,11.61,21.96,10.12,1.1644,14.96,5.15,810.0,12.23
2003-08-04,7.39,746.4,12.92,16.6,16.99,22.57,6.07,10.88,11.53,21.84,10.06,1.0967,14.81,5.01,810.0,12.35
2003-08-05,7.35,750.0,12.95,16.7,17.08,22.62,6.09,10.88,11.53,21.78,9.76,1.1333,14.66,4.82,801.0,12.46
2003-08-06,7.34,740.4,12.82,16.45,16.91,22.46,6.08,10.92,11.41,21.26,9.73,1.1322,14.58,4.91,786.0,12.4
2003-08-07,7.36,729.6,12.84,16.46,,22.41,6.065,10.99,11.49,21.51,9.8,1.15,14.64,5.08,790.0,12.16
2003-08-08,7.42,732.0,12.96,16.67,17.1,22.4,6.055,11.06,11.6,21.34,9.7,1.1867,14.83,5.07,790.0,12.35
2003-08-11,7.58,732.6,13.07,16.74,17.12,22.5,6.035,11.12,11.8,21.39,9.76,1.2,14.74,5.12,799.09,12.1
2003-08-12,7.6,743.4,13.14,16.77,17.28,22.67,6.08,11.17,11.9,21.05,9.81,1.2122,14.81,5.2,810.0,12.28
2003-08-13,7.68,747.0,13.13,16.79,17.24,22.46,6.125,11.16,11.99,21.46,10.26,1.1978,14.71,5.3,825.0,12.61
2003-08-14,7.76,749.4,13.26,16.86,17.3,22.63,6.03,11.12,12.0,21.79,10.33,1.1956,14.86,5.37,834.0,12.46
2003-08-15,7.85,762.6,13.42,17.09,17.4,22.75,6.25,11.25,12.05,22.1,8.0,1.2444,15.04,5.36,829.0,12.65
2003-08-18,7.93,756.6,13.27,16.99,17.29,22.86,6.075,11.22,11.99,22.27,10.37,1.2522,15.04,5.45,846.0,12.41
2003-08-19,8.05,760.2,13.26,17.0,17.26,22.8,6.14,11.24,12.05,22.51,10.38,1.2589,15.0,5.43,850.0,12.56
2003-08-20,8.13,754.8,13.17,16.84,17.14,22.83,6.155,11.32,12.0,22.53,10.38,1.2389,14.87,5.45,852.0,12.75
2003-08-21,8.26,759.0,13.11,16.81,16.86,22.54,6.115,11.24,12.02,23.31,10.81,1.2744,15.02,5.57,869.0,12.77
2003-08-22,8.23,753.6,13.12,16.72,16.71,22.4,6.13,11.17,11.95,23.35,11.06,1.2811,15.02,5.5,881.0,12.64
2003-08-25,8.107,748.8,12.96,16.57,16.59,22.26,6.08,11.2,11.96,23.12,11.0,1.2867,14.89,5.5,886.0,12.4
2003-08-26,8.18,733.2,12.93,16.43,16.5,22.21,6.05,11.01,11.95,22.71,10.51,1.2844,14.75,5.39,882.0,12.2
2003-08-27,8.22,741.0,12.96,16.53,16.56,22.16,6.085,11.05,12.0,23.03,10.57,1.3156,14.78,5.35,885.0,12.29
2003-08-28,8.17,745.8,12.97,16.72,16.63,22.23,6.13,11.11,12.05,22.75,10.56,1.3344,14.92,5.33,889.0,12.39
2003-08-29,8.29,750.0,12.95,16.81,16.6,22.21,6.11,11.19,12.15,23.03,10.9,1.3367,14.91,5.31,900.0,12.5
2003-09-02,8.51,757.8,13.05,17.0,16.61,22.26,6.13,11.2,12.21,23.46,11.07,1.3644,14.94,5.36,916.0,12.71
2003-09-03,8.69,773.4,13.22,17.2,16.84,22.54,6.18,11.15,12.27,23.55,11.01,1.3889,15.29,5.45,937.0,12.95
2003-09-04,8.56,777.0,13.25,17.17,16.83,22.61,6.23,11.16,12.43,23.39,10.9,1.41,15.38,5.45,945.0,12.91
2003-09-05,8.45,781.8,13.17,17.35,17.02,22.8,6.3,11.26,12.49,23.33,10.86,1.4278,15.45,5.46,930.0,13.17
2003-09-08,8.56,792.0,13.3,17.51,17.23,22.92,6.4,11.3,12.52,23.63,11.14,1.4411,15.48,5.46,932.0,13.26
2003-09-09,8.66,787.8,13.25,17.49,17.3,23.07,6.355,11.5,12.5,23.3,11.03,1.3889,15.22,5.31,915.0,13.37
2003-09-10,8.56,774.0,13.26,17.25,17.19,22.7,6.31,11.38,12.56,22.9,10.8,1.39,15.32,5.26,890.0,13.01
2003-09-11,8.47,777.0,13.31,17.34,17.17,22.73,6.36,11.4,12.4,22.86,10.8,1.4356,15.21,5.33,895.0,13.16
2003-09-12,8.6,774.6,13.33,17.38,17.4,22.81,6.435,11.51,12.45,22.87,10.8,1.4289,15.16,5.31,908.0,13.31
2003-09-15,8.65,779.4,13.4,17.57,17.3,22.89,6.41,11.5,12.47,22.76,10.78,1.4289,15.31,5.33,916.0,13.31
2003-09-16,8.89,778.8,13.33,17.61,17.35,22.75,6.405,11.6,12.48,23.47,11.02,1.4233,15.31,5.39,923.0,13.3
2003-09-17,8.94,785.4,13.52,17.77,17.49,23.0,6.44,11.56,12.55,23.51,11.12,1.4189,15.32,5.45,931.0,13.51
2003-09-18,9.09,796.8,13.63,17.71,17.59,23.15,6.49,11.7,12.52,23.06,11.13,1.4422,15.31,5.45,925.0,13.52
2003-09-19,9.04,801.6,13.75,17.68,17.75,23.07,6.525,11.7,12.65,22.75,11.11,1.4511,15.58,5.41,906.0,13.51
2003-09-22,8.87,781.2,13.61,17.4,17.53,22.8,6.43,11.67,12.6,21.86,10.86,1.4233,15.52,5.32,897.0,13.43
2003-09-23,8.91,768.0,13.76,17.34,17.63,23.04,6.33,11.62,12.6,22.01,11.0,1.3956,15.54,5.45,920.0,13.36
2003-09-24,8.82,748.2,13.67,17.31,17.44,22.5,6.325,11.73,12.69,21.89,10.94,1.3556,15.56,5.4,952.0,13.25
2003-09-25,8.69,750.0,13.72,17.22,17.43,22.6,6.305,11.66,12.62,21.7,10.91,1.3478,15.4,5.47,951.0,13.06
2003-09-26,8.74,748.8,13.61,17.18,17.28,22.38,6.315,11.59,12.35,21.36,10.78,1.3522,15.25,5.62,955.0,13.11
2003-09-29,8.75,749.4,13.57,17.09,17.32,22.45,6.29,11.6,12.37,21.39,10.96,1.3656,15.18,5.62,946.0,13.17
2003-09-30,8.7,741.6,13.41,17.03,17.27,22.35,6.33,11.58,12.4,21.15,10.8,1.3822,15.26,5.56,947.0,12.86
2003-10-01,8.92,750.0,13.55,17.1,17.44,22.46,6.355,11.7,12.41,21.55,10.94,1.4133,15.46,5.6,950.0,13.01
2003-10-02,9.2,759.6,13.75,17.25,17.5,22.57,6.445,11.85,12.6,22.4,11.22,1.4611,15.07,5.68,990.0,13.12
2003-10-03,9.43,774.6,14.0,17.71,17.73,22.79,6.425,11.91,12.72,22.89,11.37,1.5033,15.1,5.87,1012.0,13.43
2003-10-06,9.32,778.2,14.05,17.7,17.69,23.12,6.445,11.91,12.61,23.15,11.6,1.5111,15.05,5.94,1012.0,13.64
2003-10-07,9.35,776.4,14.06,17.7,17.72,23.15,6.47,12.05,12.73,22.7,11.41,1.5333,15.0,5.98,997.0,13.62
2003-10-08,9.24,789.0,14.08,17.71,17.85,23.31,6.505,12.13,12.72,22.52,11.34,1.5667,15.12,6.0,985.0,13.9
