,SPY,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,UUP,FXE,FXY,VNQ
2003-01-02,88.85,76.5,99.8399,,87.7,85.6,108.97,,,,,,,,,
2003-01-03,90.91,78.0,101.2999,,86.15,84.7,107.6,,,,,,,,,
2003-01-06,91.24,77.77,101.0999,,86.17,84.8,107.75,,,,,,,,,
2003-01-07,92.9,78.7,100.8299,,86.19,84.72,107.85,,,,,,,,,
2003-01-08,92.2,77.9,98.7999,,86.88,85.17,108.6,,,,,,,,,
2003-01-09,91.82,77.98,99.4099,,86.17,84.58,108.0,,,,,,,,,
2003-01-10,91.95,77.83,100.4299,,85.92,84.56,108.2,,,,,,,,,
2003-01-13,93.54,79.32,101.3499,,85.54,84.2,108.0,,,,,,,,,
2003-01-14,92.69,78.9,100.8999,,86.0,84.6,108.7,,,,,,,,,
2003-01-15,93.54,79.17,101.0799,,86.28,84.76,108.2,,,,,,,,,
2003-01-16,92.5,79.0,101.0999,,86.38,84.66,108.0,,,,,,,,,
2003-01-17,90.99,77.88,100.3999,,87.1,85.15,108.25,,,,,,,,,
2003-01-21,90.87,77.4,98.7999,,86.88,84.93,108.0,,,,,,,,,
2003-01-22,88.77,75.77,96.8499,,87.68,85.55,108.25,,,,,,,,,
2003-01-23,88.75,75.95,98.4999,,87.32,85.43,108.3,,,,,,,,,
2003-01-24,88.59,76.0,97.6499,,87.74,85.8,108.94,,,,,,,,,
2003-01-27,85.73,74.0,94.3499,,87.9,85.63,109.05,,,,,,,,,
2003-01-28,85.63,73.8,94.1499,,87.65,85.44,108.3,,,,,,,,,
2003-01-29,85.42,73.54,93.2999,,87.83,85.53,108.9,,,,,,,,,
2003-01-30,86.79,74.67,94.8699,,87.2,85.0,108.3,,,,,,,,,
2003-01-31,84.15,72.85,93.9499,,87.9,85.62,108.75,,,,,,,,,
2003-02-03,86.14,74.4,95.5899,,87.67,85.25,107.75,,,,,,,,,
2003-02-04,85.31,73.05,94.6199,,88.37,85.39,108.2,,,,,,,,,
2003-02-05,85.75,73.92,95.2799,,88.23,85.26,108.62,,,,,,,,,
2003-02-06,84.37,72.83,94.0199,,87.84,85.28,108.7,,,,,,,,,
2003-02-07,84.91,73.04,93.9499,,87.77,85.09,108.6,,,,,,,,,
2003-02-10,83.46,71.4,92.9099,,88.12,85.4,108.85,,,,,,,,,
2003-02-11,84.37,72.28,93.0499,,87.6,85.16,108.21,,,,,,,,,
2003-02-12,83.16,71.627,93.2799,,87.8,85.46,108.94,,,,,,,,,
2003-02-13,82.15,70.84,93.1999,,88.27,85.8,108.74,,,,,,,,,
2003-02-14,82.37,70.76,93.9899,,88.3,85.81,108.95,,,,,,,,,
2003-02-18,84.53,71.85,95.6999,,87.56,85.52,108.5,,,,,,,,,
2003-02-19,85.32,72.55,94.9199,,88.39,85.8,108.94,,,,,,,,,
2003-02-20,85.21,71.92,94.8999,,88.34,86.02,109.16,,,,,,,,,
2003-02-21,84.38,71.7,93.6999,,88.56,86.27,109.75,,,,,,,,,
2003-02-24,84.93,72.194,94.0099,,88.88,86.29,109.6,,,,,,,,,
2003-02-25,82.95,70.9,91.9999,,89.4,86.56,109.99,,,,,,,,,
2003-02-26,84.02,71.79,91.1999,,89.38,86.51,109.99,,,,,,,,,
2003-02-27,83.7,71.87,91.2299,,89.46,86.7,110.0,,,,,,,,,
2003-02-28,84.47,72.09,92.2299,,89.68,86.75,110.46,,,,,,,,,
2003-03-03,85.26,72.5,93.8799,,90.0,86.81,110.6,,,,,,,,,
2003-03-04,83.95,71.65,92.4999,,90.13,87.02,110.41,,,,,,,,,
2003-03-05,82.61,70.77,91.7999,,90.62,87.38,110.9,,,,,,,,,
2003-03-06,82.87,70.504,90.8999,,90.55,87.37,110.9,,,,,,,,,
2003-03-07,81.61,69.75,89.7499,,90.72,87.72,110.76,,,,,,,,,
2003-03-10,82.6,69.99,88.1999,,90.81,87.66,110.54,,,,,,,,,
2003-03-11,81.48,69.33,87.7999,,90.99,87.78,110.98,,,,,,,,,
2003-03-12,80.38,68.886,86.7399,,90.92,87.67,110.5,,,,,,,,,
2003-03-13,82.18,69.8,87.7599,,90.15,86.94,109.52,,,,,,,,,
2003-03-14,84.2,71.1,89.4699,,89.9,86.75,109.55,,,,,,,,,
2003-03-17,83.46,70.55,88.8099,,90.52,87.1,109.8,,,,,,,,,
2003-03-18,87.15,72.9,92.3899,,88.96,86.25,109.02,,,,,,,,,
2003-03-19,87.28,73.45,92.4999,,88.04,85.65,108.7,,,,,,,,,
2003-03-20,87.33,73.1,92.6799,,87.82,85.6,108.64,,,,,,,,,
2003-03-21,88.8,74.33,94.6099,,86.92,85.13,108.3,,,,,,,,,
2003-03-24,88.02,73.7,93.7499,,87.1,85.25,108.0,,,,,,,,,
2003-03-25,86.74,73.12,92.3999,,87.65,85.5,108.55,,,,,,,,,
2003-03-26,87.56,73.93,94.0999,,87.25,85.4,108.65,,,,,,,,,
2003-03-27,86.4,72.7,92.7399,,87.75,85.79,109.44,,,,,,,,,
2003-03-28,86.47,73.19,91.7999,,87.92,86.03,109.45,,,,,,,,,
2003-03-31,85.35,72.65,90.7499,,88.3,86.3,109.7,,,,,,,,,
2003-04-01,85.25,72.7,91.6899,,88.4,86.23,109.8,,,,,,,,,
2003-04-02,87.54,74.47,93.1999,,87.65,85.6,109.4,,,,,,,,,
2003-04-03,88.87,75.4,93.6399,,87.25,85.49,109.74,,,,,,,,,
2003-04-04,88.43,75.08,93.7999,,87.06,85.54,109.74,,,,,,,,,
2003-04-07,90.34,76.15,96.6899,,86.22,84.85,109.02,,,,,,,,,
2003-04-08,88.3,74.7,95.5299,,87.05,85.38,109.5,,,,,,,,,
2003-04-09,88.36,74.732,95.9899,,87.4,85.72,109.8,,,,,,,,,
2003-04-10,87.09,74.35,95.1999,,87.75,85.87,110.0,,,,,,,,,
2003-04-11,88.16,74.77,95.0999,100.1199,86.82,85.3,109.3,,,,,,,,,
2003-04-14,87.47,74.02,94.7099,100.2999,87.1,85.48,109.32,,,,,,,,,
2003-04-15,88.84,75.15,96.2899,101.6199,87.33,85.6,109.82,,,,,,,,,
2003-04-16,89.91,76.12,96.6199,103.2999,87.53,85.49,110.1,,,,,,,,,
2003-04-17,88.3,75.37,97.1899,103.9497,88.24,85.95,110.6,,,,,,,,,
2003-04-21,89.86,76.48,97.2999,104.2398,87.48,85.36,110.1,,,,,,,,,
2003-04-22,89.1,76.2,96.6099,104.0697,88.15,85.73,110.59,,,,,,,,,
2003-04-23,91.62,77.95,98.8999,104.4999,87.78,85.52,110.35,,,,,,,,,
2003-04-24,91.53,78.311,98.9999,104.0997,88.4,85.75,111.14,,,,,,,,,
2003-04-25,91.3,78.25,97.2999,101.4099,88.75,86.01,111.8,,,,,,,,,
2003-04-28,90.44,77.809,97.6499,101.4099,89.09,86.35,111.64,,,,,,,,,
2003-04-29,92.14,78.866,99.2499,104.4099,88.53,85.84,111.4,,,,,,,,,
2003-04-30,91.91,78.85,100.1299,105.4998,88.79,85.85,111.3,,,,,,,,,
2003-05-01,91.92,79.5,100.0599,105.1497,89.2,86.24,112.1,,,,,,,,,
2003-05-02,91.56,79.5,99.9299,105.3798,89.06,86.04,111.61,,,,,,,,,
2003-05-05,93.47,81.53,102.0999,107.0499,88.31,85.66,111.7,,,,,,,,,
2003-05-06,93.04,81.86,102.8999,107.7999,88.84,85.96,112.15,,,,,,,,,
2003-05-07,93.42,82.08,103.3299,107.8998,90.0,86.7,113.25,,,,,,,,,
2003-05-08,92.52,81.38,101.7399,107.4999,90.6,87.3,113.8,,,,,,,,,
2003-05-09,92.83,81.72,101.7999,107.3499,90.3,87.02,113.45,,,,,,,,,
2003-05-12,93.5,82.36,102.9999,108.9498,91.14,87.8,113.99,,,,,,,,,
2003-05-13,94.53,83.37,102.9099,109.5798,90.9,87.37,113.27,,,,,,,,,
2003-05-14,95.09,84.09,104.4399,109.3497,91.83,87.91,113.85,,,,,,,,,
2003-05-15,94.89,84.038,104.2699,109.0197,92.6,87.89,113.6,,,,,,,,,
2003-05-16,94.89,84.11,104.3299,109.0998,93.48,88.4,114.0,,,,,,,,,
2003-05-19,94.15,82.6,103.9799,108.3999,94.11,88.92,114.46,,,,,,,,,
2003-05-20,92.82,81.74,102.6999,106.7499,93.15,88.45,114.4,,,,,,,,,
2003-05-21,92.11,81.37,102.3599,106.8399,94.25,88.84,114.6,,,,,,,,,
2003-05-22,92.95,81.95,102.8499,107.1498,95.1,89.08,114.6,,,,,,,,,
2003-05-23,93.53,82.77,103.7499,108.8499,95.77,89.36,115.7,,,,,,,,,
2003-05-27,93.3,83.27,103.6499,109.4598,95.62,89.26,115.63,,,,,,,,,
2003-05-28,95.85,85.6,105.0999,113.1099,93.9,88.67,115.0,,,,,,,,,
2003-05-29,95.88,86.37,105.6999,113.4999,94.3,89.12,115.35,,,,,,,,,
2003-05-30,95.9,87.15,106.3999,113.9997,94.45,89.21,115.5,,,,,,,,,
2003-06-02,97.53,88.75,107.3399,115.3998,93.88,88.7,114.75,,,,,,,,,
2003-06-03,97.15,88.42,107.2399,115.9998,93.76,88.97,114.94,,,,,,,,,
2003-06-04,97.66,88.75,106.9499,114.9999,94.46,89.49,115.49,,,,,,,,,
2003-06-05,98.58,89.65,108.6699,116.9199,95.2,89.76,115.6,,,,,,,,,
2003-06-06,100.4,92.4,110.3999,117.2499,93.7,88.97,115.32,,,,,,,,,
2003-06-09,98.77,90.2,109.3999,117.8598,94.7,89.53,115.99,,,,,,,,,
2003-06-10,98.46,88.98,109.6099,116.7399,95.08,89.9,116.35,,,,,,,,,
2003-06-11,99.16,90.0,110.4499,117.8499,96.25,90.21,116.51,,,,,,,,,
2003-06-12,100.75,91.48,112.2299,118.1997,96.11,90.08,116.48,,,,,,,,,
2003-06-13,100.61,91.35,112.2799,118.6098,96.93,90.52,117.25,,,,,,,,,
2003-06-16,99.96,90.2,112.2899,119.1999,97.5,90.8,117.9,,,,,,,,,
2003-06-17,102.07,91.63,113.7899,121.3596,95.97,89.96,117.04,,,,,,,,,
2003-06-18,101.29,90.98,112.6999,122.2698,95.06,89.44,116.05,,,,,,,,,
2003-06-19,101.64,91.5,111.9999,123.1497,93.96,89.14,115.5,,,,,,,,,
2003-06-20,100.39,90.3,112.2999,122.4996,93.9,89.02,115.8,,,,,,,,,
2003-06-23,99.45,89.35,111.3299,121.7496,93.819,89.12,115.3,,,,,,,,,
2003-06-24,98.22,87.42,109.4799,118.6497,94.15,89.57,115.9,,,,,,,,,
2003-06-25,98.53,87.67,109.7399,118.5699,95.42,90.16,116.75,,,,,,,,,
2003-06-26,97.78,88.55,109.0299,119.8197,93.25,88.86,115.22,,,,,,,,,
2003-06-27,98.75,90.0,109.2299,120.6996,92.55,88.47,114.85,,,,,,,,,
2003-06-30,98.22,89.69,109.5299,120.3198,91.92,88.23,114.5,,,,,,,,,
2003-07-01,97.25,88.81,107.9999,120.3498,92.15,88.23,114.2,,,,,,,,,
2003-07-02,98.77,89.87,109.9899,122.5497,91.2,87.53,113.32,,,,,,,,,
2003-07-03,99.07,91.02,110.5899,124.3998,91.7,88.02,114.0,,,,,,,,,
2003-07-07,99.65,91.85,111.8299,125.6997,90.28,87.16,112.9,,,,,,,,,
2003-07-08,100.5,92.8,111.4499,127.7196,90.43,87.38,112.7,,,,,,,,,
2003-07-09,100.92,94.52,111.7399,127.7496,90.53,87.33,112.9,,,,,,,,,
2003-07-10,99.84,94.7,110.1499,126.8397,90.69,87.52,113.6,,,,,,,,,
2003-07-11,99.39,93.72,110.3899,125.2998,90.3,87.34,113.45,,,,,,,,,
2003-07-14,101.2,95.47,111.8499,127.7496,90.68,87.67,113.25,,,,,,,,,
2003-07-15,101.38,96.3,112.2499,129.1998,89.54,87.16,113.25,,,,,,,,,
2003-07-16,100.81,95.66,110.7399,126.6996,87.41,85.52,111.0,,,,,,,,,
2003-07-17,99.15,93.77,108.3799,126.2496,87.33,85.47,111.65,,,,,,,,,
2003-07-18,99.02,92.2,108.8499,123.9498,87.65,85.82,111.75,,,,,,,,,
2003-07-21,99.45,92.11,109.3399,124.8897,87.5,85.44,111.6,,,,,,,,,
2003-07-22,98.69,91.72,109.3499,124.0398,85.97,84.68,110.15,,,,,,,,,
2003-07-23,99.21,92.55,109.7799,124.7997,86.8,85.25,111.1,,,,,,,,,
2003-07-24,99.99,93.66,111.6499,125.2497,85.9,84.8,110.74,,,,,,,,,
2003-07-25,98.66,92.95,111.7899,125.9196,85.98,84.9,110.7,,,,,,,,,
2003-07-28,100.37,93.64,111.9599,127.7997,85.24,84.45,109.75,,,,,,,,,
2003-07-29,100.14,94.95,112.7899,127.9497,84.18,83.97,109.0,,,,,,,,,
2003-07-30,99.6,94.95,111.8999,126.7296,83.74,83.7,108.48,,,,,,,,,
2003-07-31,99.98,95.0,111.2899,126.2997,83.69,83.5,108.35,,,,,,,,,
2003-08-01,99.19,94.75,109.9999,126.9498,82.1,82.71,106.7,,,,,,,,,
2003-08-04,98.31,93.14,110.6899,127.1496,82.48,83.09,106.72,,,,,,,,,
2003-08-05,98.41,92.44,110.2399,126.4197,83.21,83.55,107.3,,,,,,,,,
2003-08-06,96.69,90.97,109.5499,125.0298,82.5,83.26,107.3,,,,,,,,,
2003-08-07,97.17,90.51,109.9999,125.3997,83.8,84.17,108.25,,,,,,,,,
2003-08-08,98.32,90.86,110.1499,126.4497,84.34,84.37,108.1,,,,,,,,,
2003-08-11,98.26,90.44,110.8299,126.9996,83.55,84.05,108.1,,,,,,,,,
2003-08-12,98.71,91.69,111.5599,127.0296,83.42,83.86,107.55,,,,,,,,,
2003-08-13,99.82,93.3,111.5899,128.8698,82.2,83.25,107.4,,,,,,,,,
2003-08-14,99.1,93.43,112.6999,129.1797,81.44,82.5,106.06,,,,,,,,,
2003-08-15,99.36,94.05,113.1399,129.4998,82.2,83.1,106.4,,,,,,,,,
2003-08-18,99.93,94.66,112.9399,130.6998,82.3,83.14,107.05,,,,,,,,,
2003-08-19,100.69,96.55,114.2499,132.9996,82.55,83.08,107.4,,,,,,,,,
2003-08-20,100.29,97.01,114.1899,132.5997,83.83,83.86,108.01,,,,,,,,,
2003-08-21,101.05,98.4,114.3399,134.0097,83.06,83.25,107.95,,,,,,,,,
2003-08-22,101.75,99.79,114.6899,136.9998,82.95,82.88,107.7,,,,,,,,,
2003-08-25,99.71,96.74,113.4499,135.8697,83.32,83.1,107.4,,,,,,,,,
2003-08-26,99.5,96.32,112.6299,134.4498,82.45,82.54,107.2,,,,,,,,,
2003-08-27,100.05,97.19,112.8399,133.5597,83.27,83.16,107.92,,,,,,,,,
2003-08-28,100.4,98.3,112.9999,135.3696,83.23,83.06,107.72,,,,,,,,,
2003-08-29,100.61,98.89,113.2199,136.6998,83.94,83.51,108.68,,,,,,,,,
2003-09-02,101.64,99.75,114.0499,137.9997,83.63,82.4,106.89,,,,,,,,,
2003-09-03,103.03,101.78,116.3299,140.7498,82.4844,82.26,107.06,,,,,,,,,
2003-09-04,103.1,102.15,116.5299,140.0598,82.49,82.6,107.47,,,,,,,,,
2003-09-05,102.94,101.8,116.7799,140.6997,83.4,83.62,108.05,,,,,,,,,
2003-09-08,103.04,102.15,117.2699,141.7098,83.63,83.81,108.79,,,,,,,,,
2003-09-09,103.37,103.05,117.3999,143.2797,83.52,83.76,108.82,,,,,,,,,
2003-09-10,102.53,101.91,117.4499,140.2797,83.9,84.1,108.85,,,,,,,,,
2003-09-11,102.1,100.38,117.0999,138.2097,84.26,84.28,109.2,,,,,,,,,
2003-09-12,101.91,100.71,117.7699,138.4497,85.02,84.7,109.53,,,,,,,,,
2003-09-15,102.52,101.62,117.9999,139.1796,84.5,84.46,109.7,,,,,,,,,
2003-09-16,102.23,101.45,118.7299,138.2997,84.37,84.58,109.8,,,,,,,,,
2003-09-17,103.48,102.57,119.8099,139.9896,84.72,84.78,110.32,,,,,,,,,
2003-09-18,103.4,102.75,121.2799,139.4898,85.65,85.12,110.5,,,,,,,,,
2003-09-19,104.27,103.9,120.4299,140.9496,85.65,85.05,110.6,,,,,,,,,
2003-09-22,102.85,102.2,120.2399,139.4697,85.0,84.66,110.17,,,,,,,,,
2003-09-23,102.59,102.3,119.3599,137.9598,84.88,84.61,110.2,,,,,,,,,
2003-09-24,103.12,103.8,120.2499,139.9197,85.54,84.87,110.11,,,,,,,,,
2003-09-25,101.41,101.33,119.4499,138.3996,86.3,85.45,110.94,,,,,,,,,
2003-09-26,100.44,98.42,117.8099,136.3497,86.94,85.74,111.35,,,,,,,,,
2003-09-29,100.3,97.25,117.7799,135.6198,87.02,85.9,111.65,,,,,,,,,
2003-09-30,100.48,97.88,118.6599,137.2098,87.0,85.94,111.7,,,,,,,,,
2003-10-01,100.24,97.37,118.1199,137.8098,87.5,86.27,111.8,,,,,,,,,
2003-10-02,101.93,99.7,120.7399,140.8098,86.84,85.73,110.8,,,,,,,,,
2003-10-03,103.67,101.66,122.7399,143.4996,86.05,85.17,110.25,,,,,,,,,
2003-10-06,103.48,102.2,122.7799,143.6196,85.12,84.57,109.56,,,,,,,,,
2003-10-07,103.26,102.64,123.0399,143.8998,85.45,84.93,110.06,,,,,,,,,
2003-10-08,104.33,103.86,123.8499,144.5598,84.45,84.34,109.55,,,,,,,,,
2003-10-09,104.88,104.02,123.9899,146.6796,83.92,84.17,109.44,,,,,,,,,
2003-10-10,104.27,103.85,124.9899,147.5796,84.5,84.65,109.6,,,,,,,,,
2003-10-13,104.71,104.12,125.3799,149.4996,84.35,84.75,109.65,,,,,,,,,
2003-10-14,104.8,105.35,125.1299,150.4197,83.75,84.18,109.85,,,,,,,,,
2003-10-15,105.86,106.66,125.7699,149.7498,83.16,83.84,109.65,,,,,,,,,
2003-10-16,104.68,104.81,125.3799,149.7597,83.48,83.96,109.84,,,,,,,,,
2003-10-17,105.47,105.7,125.8199,149.7798,83.08,83.57,109.07,,,,,,,,,
2003-10-20,104.45,103.94,125.8399,149.9196,83.45,83.75,109.93,,,,,,,,,
2003-10-21,104.82,103.98,126.1899,149.9898,84.03,84.16,110.4,,,,,,,,,
2003-10-22,104.03,103.666,124.9999,150.0996,84.6,84.51,110.4,,,,,,,,,
2003-10-23,102.89,101.65,122.4899,145.9998,85.0,84.7,110.5,,,,,,,,,
2003-10-24,102.83,100.85,123.1699,144.9996,85.0,84.75,110.6,,,,,,,,,
2003-10-27,103.74,101.6,123.4999,146.1996,85.15,84.81,110.6,,,,,,,,,
2003-10-28,103.98,103.31,124.6799,148.7997,84.85,84.66,110.43,,,,,,,,,
2003-10-29,104.77,104.77,125.5899,149.3997,85.28,85.02,110.76,,,,,,,,,
2003-10-30,105.79,107.0,126.7899,150.8196,84.0,84.15,109.75,,,,,,,,,
2003-10-31,105.4,106.27,124.3999,149.7297,84.73,84.45,109.95,,,,,,,,,
2003-11-03,105.75,106.19,126.2499,150.9996,84.56,84.06,110.3,,,,,,,,,
2003-11-04,105.99,107.2,126.0899,152.9697,84.65,84.16,109.74,,,,,,,,,
2003-11-05,105.49,107.35,124.9899,152.7297,84.82,84.24,109.95,,,,,,,,,
2003-11-06,105.6,108.04,124.6699,151.9497,83.77,83.75,109.15,,,,,,,,,
2003-11-07,106.64,109.26,125.4999,151.6197,83.12,83.32,108.57,,,,,,,,,
2003-11-10,105.74,108.27,125.6899,151.3098,83.6,83.5,108.95,,,,,,,,,
2003-11-11,105.09,106.31,123.9499,148.4496,83.45,83.3,108.12,,,,,,,,,
2003-11-12,105.23,105.68,124.8299,148.5798,83.86,83.58,109.1,,,,,,,,,
2003-11-13,106.01,107.572,126.4999,151.3296,84.6,84.12,109.4,,,,,,,,,
2003-11-14,106.4,108.23,126.2099,151.0797,85.3,84.56,110.0,,,,,,,,,
2003-11-17,104.91,105.432,124.9399,149.4996,86.14,85.08,111.25,,,,,,,,,
2003-11-18,105.24,105.55,124.6999,148.6497,85.97,84.94,110.8,,,,,,,,,
2003-11-19,104.03,104.096,124.4999,147.4998,86.42,85.5,111.1,,,,,,,,,
2003-11-20,104.0,104.002,123.9399,145.7496,86.25,85.32,111.0,,,,,,,,,
2003-11-21,104.24,104.85,124.9499,145.6398,86.58,85.48,111.25,,,,,,,,,
2003-11-24,104.69,106.05,125.4899,146.3997,86.18,85.09,110.4,,,,,,,,,
2003-11-25,105.73,107.79,126.5399,148.4397,85.95,84.97,110.51,,,,,,,,,
2003-11-26,106.42,109.1,127.6399,149.8098,86.1,85.01,111.05,,,,,,,,,
2003-11-28,106.28,108.666,127.9899,149.9898,85.35,84.58,110.65,,,,,,,,,
2003-12-01,106.85,109.87,129.7999,153.3996,84.4,83.72,109.0,,,,,,,,,
2003-12-02,107.38,110.85,129.9999,155.5296,84.4,83.66,109.47,,,,,,,,,
2003-12-03,107.65,111.084,131.2999,155.6196,84.51,83.8,110.0,,,,,,,,,
2003-12-04,107.17,108.808,131.7399,154.2996,84.26,83.65,109.85,,,,,,,,,
2003-12-05,107.12,108.31,130.9899,153.0297,85.3,84.52,110.39,,,,,,,,,
2003-12-08,106.74,107.4,130.9899,152.7498,85.78,84.82,110.79,,,,,,,,,
2003-12-09,107.9,108.85,132.1199,154.0998,85.45,84.72,110.0,,,,,,,,,
2003-12-10,106.77,107.0,130.3499,153.3996,85.01,84.38,110.35,,,,,,,,,
2003-12-11,106.68,105.8,129.8899,153.3498,84.51,84.15,109.1,,,,,,,,,
2003-12-12,107.97,108.362,131.8899,155.4798,85.42,84.87,110.63,,,,,,,,,
2003-12-15,109.17,109.01,133.1899,156.7797,85.5,84.76,110.1,,,,,,,,,
2003-12-16,107.68,106.64,130.9999,155.7498,85.4,84.82,110.75,,,,,,,,,
2003-12-17,108.06,107.2,131.9899,153.9597,86.23,85.24,110.6,,,,,,,,,
2003-12-18,108.55,107.17,132.7399,153.7797,86.3,85.16,111.06,,,,,,,,,
2003-12-19,109.3,108.8,133.7899,155.2497,86.97,85.31,111.49,,,,,,,,,
2003-12-22,108.79,108.25,132.2399,155.8998,87.12,85.53,111.9,,,,,,,,,
2003-12-23,109.48,109.49,132.2899,157.4997,86.53,85.09,111.4,,,,,,,,,
2003-12-24,109.52,110.1,132.5999,158.4198,86.37,84.94,111.2,,,,,,,,,
2003-12-26,109.71,110.35,133.1299,158.9997,86.9,85.36,111.78,,,,,,,,,
2003-12-29,110.1,110.96,134.0899,159.9996,86.7,85.12,111.65,,,,,,,,,
2003-12-30,111.09,112.0,134.3999,162.1896,85.8,84.75,110.89,,,,,,,,,
2003-12-31,111.22,112.65,136.2499,162.7998,85.37,84.6,110.85,,,,,,,,,
2004-01-02,111.74,111.167,136.8099,165.0996,85.09,84.52,110.57,,,,,,,,,
2004-01-05,111.69,112.75,138.9899,172.1997,84.01,83.8,110.05,,,,,,,,,
2004-01-06,112.16,113.37,140.1899,173.4597,84.54,84.1,110.4,,,,,,,,,
2004-01-07,112.39,113.322,138.4999,170.4996,85.1,84.53,110.85,,,,,,,,,
2004-01-08,113.25,115.28,140.7399,172.3095,85.3,84.7,111.15,,,,,,,,,
2004-01-09,112.83,114.658,139.8899,172.6896,86.88,85.7,111.9,,,,,,,,,
2004-01-12,112.55,114.88,140.0899,172.6497,86.6,85.7,112.0,,,,,,,,,
2004-01-13,113.09,116.307,140.3899,172.4496,86.68,85.76,111.85,,,,,,,,,
2004-01-14,112.76,116.376,139.9599,170.5095,87.49,86.1,112.85,,,,,,,,,
2004-01-15,113.57,116.75,139.8899,170.6997,87.95,86.4,113.1,,,,,,,,,
2004-01-16,114.04,117.7,139.0399,167.7498,88.68,86.62,113.01,,,,,,,,,
2004-01-20,114.53,118.1,140.2499,171.9996,87.5,85.88,112.7,,,,,,,,,
2004-01-21,114.13,118.85,140.8799,173.4696,87.75,86.09,112.82,,,,,,,,,
2004-01-22,115.14,119.51,142.3499,173.1495,87.95,86.32,113.0,,,,,,,,,
2004-01-23,115.0,118.19,141.5899,173.5095,88.56,86.67,113.75,,,,,,,,,
2004-01-26,114.39,118.7,140.7599,173.4696,87.3,85.9,112.75,,,,,,,,,
2004-01-27,115.75,119.82,141.1699,174.4995,86.73,85.53,112.4,,,,,,,,,
2004-01-28,114.98,119.194,140.7299,174.1995,87.25,85.86,112.8,,,,,,,,,
2004-01-29,113.56,116.7,138.4999,170.1396,86.22,85.04,111.7,,,,,,,,,
2004-01-30,113.52,115.6094,137.9799,166.9998,86.9,85.48,112.25,,,,,,,,,
2004-02-02,113.7,115.84,138.1399,168.1197,86.45,85.22,111.8,,,,,,,,,
2004-02-03,113.74,115.6,138.7099,168.0495,86.92,85.48,111.95,,,,,,,,,
2004-02-04,113.19,114.79,137.7399,166.0998,86.79,85.46,111.67,,,,,,,,,
2004-02-05,113.17,113.135,138.4599,165.0096,86.84,85.38,111.58,,,,,,,,,
2004-02-06,113.42,113.45,139.2399,167.1696,87.14,85.6,111.95,,,,,,,,,
2004-02-09,114.67,116.791,141.9999,170.9997,87.56,85.81,111.78,,,,,,,,,
2004-02-10,114.28,116.6,141.1099,171.7197,87.48,85.7,112.25,,,,,,,,,
2004-02-11,114.85,118.014,141.1699,172.0395,87.02,85.47,111.51,,,,,,,,,
2004-02-12,115.97,118.73,141.9899,174.9696,87.85,86.1,112.83,,,,,,,,,
2004-02-13,115.82,118.227,143.1399,176.0496,87.8,86.21,113.0,,,,,,,,,
2004-02-17,115.85,117.42,144.2398,176.5995,87.86,86.32,113.03,,,,,,,,,
2004-02-18,116.2,118.8,144.3398,177.9096,88.1,86.52,113.09,,,,,,,,,
2004-02-19,116.33,118.8,144.2098,175.3095,87.53,86.02,112.68,,,,,,,,,
2004-02-20,115.48,116.14,143.3999,171.9996,87.75,86.18,112.96,,,,,,,,,
2004-02-23,115.22,115.912,142.6699,172.7997,87.39,86.02,112.5,,,,,,,,,
2004-02-24,114.27,113.5,140.7899,169.9197,88.05,86.36,112.36,,,,,,,,,
2004-02-25,114.46,114.14,141.2899,169.9797,88.22,86.47,113.05,,,,,,,,,
2004-02-26,114.61,115.18,139.9899,172.1295,87.85,86.32,112.84,,,,,,,,,
2004-02-27,115.19,116.37,141.3599,174.0696,88.22,86.57,112.86,,,,,,,,,
2004-03-01,115.43,117.002,142.9899,175.8396,88.46,86.65,112.93,,,,,,,,,
2004-03-02,115.94,118.4,142.6099,178.7196,88.12,86.29,112.79,,,,,,,,,
2004-03-03,115.25,117.39,140.6799,175.9896,87.39,85.87,112.47,,,,,,,,,
2004-03-04,115.72,117.75,140.7699,176.4996,87.4,85.9,111.9,,,,,,,,,
2004-03-05,115.42,118.36,141.5899,177.1995,89.765,87.45,114.3,,,,,,,,,
2004-03-08,116.34,119.81,142.8399,178.5996,90.06,87.69,114.4,,,,,,,,,
2004-03-09,115.1,117.9,142.3399,176.6997,90.25,87.76,114.5,,,,,,,,,
2004-03-10,114.72,117.07,140.6399,175.1997,90.52,87.94,114.4,,,,,,,,,
2004-03-11,112.4,113.92,137.2999,168.7995,91.05,88.31,114.69,,,,,,,,,
2004-03-12,111.73,114.0,137.0399,167.4996,90.61,88.05,114.7,,,,,,,,,
2004-03-15,112.27,115.82,136.3599,167.3997,90.42,87.85,113.91,,,,,,,,,
2004-03-16,111.78,114.03,137.1099,166.3998,90.29,87.75,114.01,,,,,,,,,
2004-03-17,112.18,113.85,138.7399,169.4997,91.47,88.55,114.99,,,,,,,,,
2004-03-18,112.7,114.94,139.3399,170.3796,90.71,88.07,114.8,,,,,,,,,
2004-03-19,112.41,114.75,138.8899,171.5697,90.47,87.91,114.57,,,,,,,,,
2004-03-22,110.54,112.63,137.0399,169.8096,90.59,88.0,114.49,,,,,,,,,
2004-03-23,110.25,112.32,137.2999,166.9896,90.89,88.14,114.67,,,,,,,,,
