,SPY,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,UUP,FXE,FXY,VNQ
2009-03-09,68.11,34.39,31.7,20.69,103.65,94.52,90.54,61.64,90.57,12.77,19.09,28.65,26.75,126.08,100.71,21.62
2009-03-10,72.17,36.63,33.83,22.37,101.66,93.83,91.85,64.69,88.14,12.45,19.04,27.83,26.6,126.78,100.84,24.63
2009-03-11,72.64,36.68,34.02,22.37,102.76,94.5,91.88,65.72,89.22,12.59,18.44,26.3,26.31,128.51,102.4,24.23
2009-03-12,75.5,38.96,34.79,23.23,103.25,94.77,91.8,66.81,91.1,12.79,19.3,28.231,26.182,129.29,102.0,26.21
2009-03-13,76.09,39.37,35.02,23.36,102.73,94.6948,92.65,66.96,91.3,13.05,19.13,27.63,26.208,129.1899,101.58,25.65
2009-03-16,75.86,38.66,35.4,23.38,101.11,94.16,92.78,67.342,90.8,12.79,19.55,28.25,26.129,129.62,101.43,23.63
2009-03-17,78.18,40.45,36.33,23.89,100.56,93.98,92.53,66.96,90.04,12.6,19.97,29.44,26.09,130.19,101.02,25.42
2009-03-18,79.93,41.85,37.37,24.39,104.37,97.2,94.5,68.5,93.09,12.77,20.22,29.61,25.254,134.97,103.55,26.81
2009-03-19,78.94,41.41,37.35,24.23,104.5,96.87,94.7,67.9,94.35,13.42,20.64,30.36,24.95,136.77,105.4,25.17
2009-03-20,76.71,39.98,36.83,23.9,103.92,96.87,93.74,67.77,93.59,13.61,20.92,30.76,25.16,135.68,103.88,23.0
2009-03-23,82.22,43.38,39.48,26.11,103.02,96.54,94.03,69.17,92.08,13.46,21.36,31.78,25.03,136.55,102.66,26.72
2009-03-24,80.6,41.56,38.24,25.3,104.0,96.4,93.1,69.3,90.95,13.25,21.01,31.61,25.31,134.64,101.83,24.66
2009-03-25,81.45,42.73,38.83,25.68,102.6,95.82,92.65,69.67,91.98,13.35,20.69,31.21,25.11,135.99,102.17,24.58
2009-03-26,83.11,44.38,39.35,26.38,103.79,96.07,93.13,70.75,91.93,13.35,21.05,32.02,25.27,135.24,100.85,25.13
2009-03-27,81.61,42.89,38.09,25.6,104.56,96.01,93.42,70.03,90.69,13.15,20.66,30.75,25.57,133.03,101.6799,24.01
2009-03-30,78.79,41.66,36.64,24.28,104.96,96.42,93.35,66.75,89.98,12.85,19.91,28.7,25.7299,131.96,102.32,22.7
2009-03-31,79.52,42.05,37.59,24.81,105.71,96.59,94.12,67.8,90.28,12.79,20.0,29.05,25.64,132.87,100.52,24.28
2009-04-01,81.06,42.78,38.57,25.63,106.37,96.55,93.46,67.1,91.03,12.84,19.95,28.58,25.66,132.35,100.85,24.15
2009-04-02,83.43,44.92,40.31,27.02,105.07,95.92,93.49,69.54,88.8,12.77,20.72,30.98,25.32,134.4,99.96,25.9
2009-04-03,84.26,45.63,40.54,27.35,102.92,94.82,92.91,70.52,87.59,12.6,21.04,30.93,25.24,134.85,99.3,28.13
2009-04-06,83.6,44.85,39.7,27.01,102.48,94.6,92.86,70.29,85.27,11.94,20.779,30.23,25.36,134.0999,98.53,27.81
2009-04-07,81.65,43.26,38.87,26.39,102.74,94.84,92.82,69.48,86.74,12.07,20.41,28.94,25.55,132.69,99.2,25.73
2009-04-08,82.53,44.06,39.26,26.78,103.65,95.31,93.75,70.3,86.61,12.138,20.56,29.49,25.56,132.51,99.92,26.112
2009-04-09,85.81,46.64,40.31,27.95,102.35,94.75,94.38,72.3,86.31,12.17,20.86,30.69,25.66,131.67,99.1,29.61
2009-04-13,85.83,46.66,40.71,28.12,103.29,95.31,95.29,72.25,87.88,12.57,20.95,29.68,25.32,133.79,99.49,29.7
2009-04-14,84.35,45.31,40.32,27.67,103.83,95.8,95.54,71.88,87.37,12.54,20.57,29.21,25.38,132.75,100.7,27.18
2009-04-15,85.25,46.0,40.85,28.07,103.65,95.89,96.28,72.49,87.5,12.55,20.44,29.31,25.42,132.28,100.25,29.54
2009-04-16,86.5,47.33,41.11,28.31,102.83,95.51,96.69,73.64,85.81,12.06,20.35,29.29,25.51,131.69,100.24,30.53
2009-04-17,87.08,47.75,40.97,28.11,101.7,94.74,96.57,75.25,85.22,11.68,20.2,29.45,25.77,130.24,100.25,31.08
2009-04-20,83.43,45.3,39.29,26.74,103.24,95.4,96.04,72.5,86.95,11.89,19.44,27.22,25.97,129.25,101.72,27.88
2009-04-21,85.06,46.87,40.19,27.31,102.22,95.03,96.34,73.32,86.89,11.86,19.51,27.33,25.91,129.44,100.78,30.35
2009-04-22,84.54,46.86,39.87,27.08,101.6,94.8,96.1,73.67,87.38,12.13,19.54,27.34,25.84,129.95,101.5,29.29
2009-04-23,85.37,46.75,40.87,27.5,101.59,94.78,96.02,73.59,88.8,12.54,19.8,27.88,25.55,131.422,101.63,30.61
2009-04-24,86.66,47.62,41.5,28.02,100.57,94.41,96.23,74.73,89.72,12.67,20.1,28.9,25.35,132.47,102.51,32.06
2009-04-27,85.84,47.11,41.01,27.08,101.0,94.8,96.11,74.14,89.01,12.66,19.6,28.08,25.65,130.38,102.79,30.14
2009-04-28,85.57,47.18,40.62,26.99,99.35,94.34,95.8,74.3,87.75,12.3,19.46,27.85,25.49,131.46,103.2,30.54
2009-04-29,87.39,48.97,41.66,28.41,98.47,93.83,96.26,75.68,88.33,12.55,19.91,28.56,25.31,132.53,102.14,31.87
2009-04-30,87.42,48.52,41.92,28.67,98.08,93.67,96.2,76.27,87.27,12.21,19.98,28.63,25.34,132.33,100.89,31.73
2009-05-01,87.89,48.82,42.41,29.09,97.11,93.09,95.97,75.56,86.95,12.31,20.58,29.62,25.28,132.66,100.29,30.69
2009-05-04,90.88,50.6,44.17,31.1,97.43,93.185,96.2,75.3748,88.6401,12.8301,20.9799,30.56,25.05,134.04,100.6,33.22
2009-05-05,90.57,50.35,43.73,30.82,97.31,93.16,96.51,76.03,88.25,13.14,20.68,30.15,25.13,133.2,100.6,31.98
2009-05-06,92.14,50.49,44.79,31.349,97.08,93.2,96.94,76.66,89.54,13.52,21.23,31.43,25.08,133.28,101.27,33.2
2009-05-07,90.86,49.3,44.04,30.57,94.71,92.42,96.01,75.4,89.44,13.6,21.27,31.49,25.08,133.85,100.5,31.3
2009-05-08,92.98,51.01,45.95,31.59,94.94,92.53,96.62,76.75,89.98,13.79,21.8,32.49,24.63,136.24,101.06,33.39
2009-05-11,91.24,50.26,44.78,30.85,96.29,93.4,96.91,76.35,89.69,13.74,21.62,32.29,24.76,135.85,102.17,32.12
2009-05-12,90.97,49.55,45.26,31.07,96.64,93.34,97.18,76.65,90.7,14.02,21.84,32.63,24.63,136.38,103.24,32.03
2009-05-13,88.68,47.28,43.72,29.93,97.69,93.77,97.0,75.65,91.09,13.81,21.59,32.19,24.72,135.85,104.39,29.93
2009-05-14,89.44,47.94,44.15,30.36,98.07,93.78,97.22,74.85,91.03,13.85,21.73,32.4,24.64,136.35,103.94,30.64
2009-05-15,88.71,47.76,43.75,30.08,98.04,93.55,97.2,73.8,91.55,13.77,21.18,31.3,24.81,134.9,104.6,29.61
2009-05-18,91.23,49.36,45.42,31.75,96.52,93.0,97.06,75.37,90.36,13.58,21.74,32.71,24.68,135.55,103.22,31.99
2009-05-19,91.12,49.38,45.83,32.11,96.01,92.87,97.45,75.87,90.96,13.98,21.74,32.79,24.55,136.35,103.63,31.38
2009-05-20,90.51,48.92,46.13,32.21,97.02,93.1601,98.01,76.99,92.25,14.1,22.09,33.87,24.25,137.71,105.04,31.13
2009-05-21,89.21,48.29,45.78,31.61,94.58,92.14,97.01,76.0,93.85,14.338,21.91,33.38,24.09,139.06,105.55,31.22
2009-05-22,89.02,47.79,46.04,31.75,93.53,91.6,96.88,77.05,94.15,14.5,22.23,33.7,23.92,140.05,104.99,30.45
2009-05-26,91.3,50.07,46.96,32.13,92.12,90.99,96.84,76.85,93.76,14.42,22.28,34.11,23.97,139.81,104.76,32.26
2009-05-27,89.67,49.1,46.05,31.76,90.492,89.96,96.17,76.99,93.45,14.58,22.38,34.582,24.05,139.02,104.47,31.09
2009-05-28,90.92,49.16,46.52,32.74,91.8,90.43,96.53,77.26,94.24,14.93,22.79,35.34,24.07,139.41,102.69,31.52
2009-05-29,92.53,50.17,47.45,33.24,94.17,91.45,97.95,77.835,96.2,15.47,23.23,36.4,23.73,141.384,104.39,32.56
2009-06-01,94.77,52.13,48.62,34.64,91.09,89.69,97.43,78.95,95.73,15.35,23.87,37.43,23.67,141.61,102.98,34.23
2009-06-02,94.85,52.78,49.04,34.14,91.58,89.99,98.15,78.72,96.36,15.75,23.97,37.61,23.45,143.24,104.14,33.52
2009-06-03,93.65,52.43,47.58,32.93,92.44,90.54,98.65,78.27,94.41,15.14,23.17,36.25,23.8,141.53,103.63,33.46
2009-06-04,94.53,53.18,47.88,33.54,90.53,89.49,98.22,78.51,96.23,15.628,24.02,37.69,23.75,141.8,102.81,34.53
2009-06-05,94.55,53.2,47.29,33.61,89.84,88.6,97.7,78.76,93.71,15.01,23.89,37.4,24.16,139.67,100.64,34.44
2009-06-08,94.16,52.57,47.19,33.09,89.61,88.15,97.5,78.9,93.56,14.76,23.83,37.54,24.17,139.07,101.06,33.81
2009-06-09,94.64,52.81,47.77,33.15,89.6,88.53,98.24,79.05,93.83,15.03,24.06,38.19,23.86,140.77,102.14,33.81
2009-06-10,94.4,52.6,47.86,33.568,88.19,88.0,97.95,79.15,93.86,15.01,23.97,38.97,24.0,139.93,101.23,33.22
2009-06-11,94.82,52.62,48.68,34.29,89.17,88.6,98.29,79.33,93.7,15.13,24.19,39.68,23.76,141.06,101.93,32.54
2009-06-12,95.08,52.78,48.43,33.74,89.97,89.07,99.02,79.74,92.17,14.63,23.85,39.43,23.99,139.99,101.13,33.72
2009-06-15,92.9,51.36,46.69,32.53,90.78,89.47,99.05,78.56,91.1,13.83,23.39,38.52,24.43,137.99,101.72,32.12
2009-06-16,91.64,50.5,46.15,32.04,92.36,89.97,98.99,77.81,91.93,13.99,23.3,38.51,24.11,138.36,103.13,31.53
2009-06-17,91.55,50.77,46.28,31.68,91.84,89.73,99.11,77.36,92.35,14.12,23.37,38.7,23.97,139.49,104.0,30.93
2009-06-18,92.22,51.0,46.2,31.59,90.45,88.64,97.85,78.1,91.61,13.97,23.4,38.85,24.08,138.91,102.96,31.14
2009-06-19,92.04,51.31,46.93,31.75,91.69,89.05,98.59,78.18,91.9,13.99,23.2,37.97,23.97,139.46,103.38,31.45
2009-06-22,89.28,49.49,45.42,30.6,92.58,89.53,98.95,77.12,90.54,13.54,22.42,36.25,24.13,138.65,103.75,29.81
2009-06-23,89.35,49.09,45.06,30.55,93.67,89.82,99.75,77.25,90.92,13.62,22.81,37.41,23.85,140.76,104.42,30.03
2009-06-24,90.12,49.62,45.1,31.22,92.73,89.48,99.59,77.64,91.45,13.68,22.8,37.09,23.99,139.424,104.1,30.19
2009-06-25,92.08,51.053,46.05,32.15,94.43,90.6,100.37,78.38,92.31,13.81,23.0,38.05,23.97,139.91,103.75,30.59
2009-06-26,91.84,51.23,45.96,32.32,94.59,90.72,100.42,78.36,92.29,13.9,22.81,37.51,23.83,140.71,104.52,30.85
2009-06-29,92.7,51.23,46.35,32.56,94.73,90.91,100.31,79.34,92.04,13.66,23.03,38.67,23.81,140.82,103.61,30.83
2009-06-30,91.95,51.08,45.81,32.23,94.57,90.67,100.28,79.71,91.18,13.38,22.62,37.93,23.9,140.33,103.27,31.01
2009-07-01,92.33,51.87,46.57,32.82,94.08,90.36,99.7,79.18,92.39,13.55,22.53,37.46,23.78,141.44,102.93,31.55
2009-07-02,89.81,49.91,45.23,31.92,94.3,90.66,99.71,77.8,91.25,13.16,22.03,36.05,23.91,140.0,103.72,29.88
2009-07-06,89.8,49.47,45.29,31.85,94.12,90.72,99.95,76.64,90.76,13.1,21.37,34.71,23.948,139.81,104.32,30.63
2009-07-07,88.06,48.4,44.19,31.1,94.75,91.08,99.55,75.57,90.71,12.89,21.03,33.81,24.05,139.11,104.87,29.44
2009-07-08,88.0,48.07,44.01,30.74,96.5,92.13,100.46,76.03,89.27,12.69,20.77,32.57,24.02,138.8,107.32,29.16
2009-07-09,88.17,47.87,44.55,31.291,95.35,91.59,100.5,77.12,89.51,12.67,20.9,32.77,23.82,140.32,107.0,28.61
2009-07-10,87.96,48.1,44.03,30.92,96.23,92.16,100.9,76.53,89.58,12.5,20.74,32.377,23.88,139.45,107.58,28.57
2009-07-13,90.1,49.26,44.8,31.14,95.69,91.83,100.84,76.7,90.19,12.66,20.85,32.37,23.84,139.95,107.03,29.65
2009-07-14,90.61,49.55,45.04,31.48,94.1,91.22,100.62,77.0,90.81,12.718,20.85,32.11,23.86,139.38,106.51,30.01
2009-07-15,93.26,51.46,46.58,33.17,91.68,90.04,99.69,78.7,92.24,13.06,21.4,33.47,23.63,141.07,105.43,31.12
2009-07-16,93.11,52.1,46.99,33.23,92.67,90.58,100.38,78.94,91.98,13.09,21.45,33.56,23.61,141.4,106.0,31.48
2009-07-17,94.13,51.9,46.82,33.57,91.24,89.97,100.07,79.01,91.93,13.17,21.77,34.24,23.66,141.01,105.36,30.64
2009-07-20,95.13,52.54,47.73,34.77,91.72,90.3,100.48,80.11,93.28,13.45,22.13,34.83,23.5,142.25,105.44,31.72
2009-07-21,95.57,52.45,48.03,34.665,93.55,91.31,101.9,80.5,93.13,13.33,22.05,34.94,23.51,141.97,106.15,31.63
2009-07-22,95.55,52.86,48.15,34.59,92.71,90.77,101.63,80.6,93.44,13.45,22.17,34.81,23.47,142.06,106.35,31.67
2009-07-23,97.66,54.53,48.96,35.57,91.01,89.89,101.46,81.42,93.26,13.52,22.63,35.79,23.47,141.95,104.62,32.93
2009-07-24,98.06,54.81,49.26,35.4,91.45,90.08,101.74,81.9,93.41,13.66,22.65,36.221,23.44,142.15,104.91,33.16
2009-07-27,98.35,55.09,49.31,35.71,90.4,89.66,101.51,82.05,93.71,13.84,22.74,36.32,23.42,142.37,104.42,33.64
2009-07-28,97.89,55.12,49.1,35.55,91.2,89.84,101.9,82.14,92.11,13.52,22.49,35.76,23.49,141.7,105.11,33.61
2009-07-29,97.65,54.84,48.7,34.75,91.7,89.9,102.54,82.42,91.2,13.12,21.91,33.47,23.66,140.33,104.7,33.19
2009-07-30,98.67,55.8,49.65,35.61,93.0,90.26,103.1,83.1,91.62,13.25,22.59,35.49,23.63,140.6,104.17,34.38
2009-07-31,98.81,55.57,50.41,35.78,94.81,91.17,104.46,84.45,93.35,13.7,23.04,36.81,23.32,142.47,105.06,34.35
2009-08-03,100.44,56.54,51.58,37.12,93.06,89.94,103.0,83.9,93.87,14.03,23.69,37.92,23.13,144.07,104.27,34.97
2009-08-04,100.7,57.11,51.5,36.78,92.32,89.68,102.48,83.72,94.68,14.35,23.7,37.97,23.13,143.951,104.34,36.88
2009-08-05,100.41,56.54,51.29,36.47,90.94,89.17,102.5,83.45,94.78,14.52,23.95,38.2,23.1,144.09,104.69,38.29
2009-08-06,99.89,55.75,50.97,36.17,91.25,89.17,102.22,82.79,94.6,14.32,23.4,38.27,23.21,143.51,104.2546,38.0
2009-08-07,101.2,57.09,50.92,36.53,90.49,88.58,102.2,83.37,93.75,14.39,23.29,37.65,23.48,141.67,101.96,40.12
2009-08-10,100.99,57.19,50.61,36.12,91.62,89.15,102.52,83.75,92.927,14.15,23.28,37.71,23.56,141.33,102.36,39.26
2009-08-11,99.73,56.27,50.32,35.44,92.68,89.77,103.05,83.55,92.79,14.09,22.93,36.86,23.58,141.42,103.62,38.12
2009-08-12,100.8,57.12,50.89,35.76,91.69,89.52,102.15,83.34,92.95,14.34,23.05,37.35,23.47,142.03,103.49,38.4
2009-08-13,101.57,57.59,51.67,36.38,92.99,90.22,103.14,82.28,93.72,14.79,23.36,37.8,23.36,142.77,104.22,38.6
2009-08-14,100.79,56.41,51.23,35.72,93.35,90.5,103.12,81.87,93.0,14.429,22.7,36.03,23.45,141.86,104.81,38.28
2009-08-17,98.31,54.82,49.58,34.32,94.73,91.12,103.29,79.87,91.61,13.75,22.36,35.52,23.59,140.79,105.25,36.24
2009-08-18,99.09,55.55,50.44,35.07,94.18,90.8,103.03,81.25,92.06,13.72,22.8,36.86,23.53,141.2,104.95,36.6
2009-08-19,99.96,56.23,50.87,35.16,94.96,91.14,103.36,81.58,92.532,13.57,22.96,38.12,23.38,142.25,105.73,36.31
2009-08-20,100.99,56.84,51.23,35.77,95.74,91.38,103.85,81.33,92.27,13.7,22.77,37.67,23.31,142.5,105.51,37.76
2009-08-21,102.97,58.15,52.35,36.31,93.77,90.45,103.38,82.44,93.65,13.92,22.94,38.23,23.23,143.3,105.41,38.75
2009-08-24,102.96,58.13,52.34,36.47,95.47,91.01,103.91,82.01,92.34,13.9,22.98,38.3,23.28,142.85,105.18,38.62
2009-08-25,103.16,58.38,52.86,36.39,96.01,91.25,104.09,82.0,92.76,14.04,22.65,37.17,23.28,143.08,105.59,39.05
2009-08-26,103.17,58.51,52.64,36.28,96.45,91.37,104.78,82.32,92.79,14.09,22.59,36.95,23.37,142.46,105.51,39.17
2009-08-27,103.4,58.42,53.04,36.21,96.07,91.12,104.3,81.9,93.19,14.08,22.78,37.72,23.24,143.52,106.27,39.55
2009-08-28,103.38,58.05,53.07,36.02,96.51,91.33,104.82,82.31,93.87,14.5,22.73,37.66,23.28,142.94,106.22,39.9
2009-08-31,102.46,57.2,52.68,35.31,96.6,91.6,105.33,82.32,93.4,14.62,22.11,36.05,23.26,143.29,106.8,39.27
2009-09-01,100.2,55.92,51.37,34.64,96.06,91.58,104.31,80.85,93.9,14.76,21.77,35.27,23.41,142.08,107.05,37.17
2009-09-02,99.82,55.64,51.31,35.01,97.46,92.08,104.62,80.42,96.19,15.22,21.82,35.18,23.32,142.65,107.84,36.42
2009-09-03,100.65,56.26,51.71,35.71,96.86,91.75,104.8,80.94,97.46,15.87,21.71,35.32,23.34,142.44,107.2,37.146
2009-09-04,102.06,57.05,52.5,36.4,95.21,91.2,104.87,81.56,97.529,15.97,21.62,35.13,23.25,142.96,106.85,37.58
2009-09-08,102.94,57.68,53.54,37.15,94.54,90.99,104.6,82.72,97.43,16.15,22.02,36.94,22.99,144.89,107.77,38.89
2009-09-09,103.73,58.67,54.2,37.35,94.43,91.07,104.57,81.94,97.08,16.06,22.11,36.94,22.91,145.46,107.902,39.65
2009-09-10,104.79,59.4,54.68,37.84,96.17,91.75,105.26,83.21,97.7,16.41,22.23,37.37,22.86,145.79,108.37,40.24
2009-09-11,104.77,59.42,54.61,37.86,96.7,92.02,106.21,84.0,98.78,16.5,21.94,35.82,22.81,145.74,109.63,40.17
2009-09-14,105.28,60.05,54.72,37.72,95.74,91.484,105.67,84.1,97.96,16.31,21.82,35.71,22.79,146.13,109.27,41.36
2009-09-15,105.72,60.54,54.73,38.17,95.25,91.29,105.61,84.7,98.9,16.78,22.33,36.7,22.71,146.67,109.13,42.02
2009-09-16,107.32,61.79,55.81,39.13,95.42,91.22,105.94,85.79,99.91,17.14,22.62,37.43,22.64,147.19,109.41,43.73
2009-09-17,107.16,61.66,55.45,38.92,96.62,91.67,106.46,85.94,99.34,16.95,22.63,37.49,22.68,147.25,108.99,43.54
2009-09-18,106.72,61.91,55.6,39.03,95.76,91.18,105.79,85.7,98.67,16.7,22.4325,37.12,22.76,146.93,108.71,43.6
2009-09-21,106.45,61.74,55.01,38.69,95.98,91.12,106.04,85.75,98.36,16.54,21.94,35.85,22.84,146.67,107.95,42.92
2009-09-22,107.07,62.02,55.77,39.28,96.18,91.36,106.29,85.65,99.67,16.88,22.3,36.98,22.6,147.89,108.9,44.28
2009-09-23,106.18,61.43,55.29,38.69,96.47,91.56,106.34,85.91,98.83,16.544,21.8,35.13,22.7,147.297,108.79,42.68
2009-09-24,105.01,60.2,54.48,37.93,96.75,91.81,106.51,86.07,97.55,15.99,21.52,33.97,22.87,146.43,108.91,40.72
2009-09-25,104.45,59.83,54.25,38.09,97.98,92.18,106.92,85.79,97.0,15.74,21.35,34.0,22.81,146.56,110.55,40.85
2009-09-28,106.32,61.26,54.99,38.58,98.84,92.34,107.19,86.47,97.05,15.91,21.54,34.51,22.88,145.96,110.86,42.54
2009-09-29,106.0,60.99,54.66,38.669,98.75,92.3,106.77,86.37,97.43,15.89,21.46,34.31,22.92,145.59,110.08,41.85
2009-09-30,105.59,60.24,54.68,38.91,98.66,92.37,106.68,86.35,98.85,16.38,22.06,36.19,22.79,146.23,110.68,41.45
2009-10-01,102.97,58.44,53.25,37.85,99.7,92.81,105.12,83.39,97.89,16.042,21.9214,36.23,22.95,145.08,110.62,39.59
2009-10-02,102.49,58.0,52.66,37.86,99.01,92.77,104.44,83.42,98.37,15.82,21.7,35.87,22.9,145.59,110.67,39.31
2009-10-05,104.02,59.04,53.42,38.74,99.02,92.76,105.0,84.54,99.82,16.38,22.4,36.18,22.77,146.37,110.95,40.39
2009-10-06,105.51,60.14,54.32,39.38,98.04,92.46,104.78,84.25,102.28,17.08,22.13,36.54,22.67,147.07,111.86,40.28
2009-10-07,105.8,60.16,54.52,39.34,99.19,93.05,105.45,84.87,102.361,17.25,22.17,35.96,22.69,146.68,112.09,40.25
2009-10-08,106.61,60.71,55.31,39.82,98.15,92.71,104.86,85.41,103.64,17.52,22.61,36.68,22.54,147.66,112.29,41.02
2009-10-09,107.26,61.42,55.17,39.85,95.9,91.82,103.94,85.74,102.84,17.44,22.7,37.16,22.72,146.93,110.66,41.37
2009-10-12,107.68,61.43,55.5,40.18,96.05,92.09,104.3,85.72,103.56,17.48,23.16,37.69,22.62,147.68,110.53,41.31
2009-10-13,107.46,61.17,55.38,40.25,96.55,92.3,104.5,85.7,104.26,17.48,23.42,38.15,22.57,148.17,110.7,40.73
2009-10-14,109.31,62.34,56.71,41.55,95.12,91.67,104.0,86.04,104.18,17.56,23.6,38.61,22.4,149.06,111.13,42.22
2009-10-15,109.71,62.3,56.97,41.32,94.68,91.37,103.98,86.02,102.86,17.06,23.84,39.91,22.41,149.21,109.6,41.86
2009-10-16,108.89,61.68,56.11,40.75,95.45,91.79,104.06,86.01,103.18,17.18,23.9,40.45,22.47,148.8,109.28,40.76
2009-10-19,109.79,62.19,57.01,41.53,96.2,91.93,104.59,86.03,104.23,17.44,24.24,40.76,22.36,149.31,109.6,41.64
2009-10-20,109.21,61.33,56.71,40.98,96.72,92.14,105.26,86.19,103.42,17.2,24.09,40.39,22.46,149.15,109.5,40.87
2009-10-21,108.23,60.5,56.52,40.76,96.14,91.93,104.82,86.34,103.745,17.36,24.6,41.33,22.32,149.85,109.27,40.35
2009-10-22,109.33,61.34,57.07,41.1,95.67,91.66,105.44,87.0,103.92,17.32,24.8,41.47,22.31,150.14,108.82,41.41
2009-10-23,108.08,60.058,56.17,40.76,94.95,91.21,104.86,86.85,103.49,17.4,24.71,40.91,22.43,149.81,107.88,40.92
2009-10-26,106.91,59.52,55.32,40.25,93.72,90.6891,104.42,86.9,101.86,16.79,24.26,40.13,22.58,148.48,107.7,40.82
2009-10-27,106.42,58.79,54.88,39.55,95.0,91.47,105.32,86.22,101.85,16.34,24.09,40.59,22.638,147.77,108.08,40.23
2009-10-28,104.41,56.83,53.56,37.74,95.45,91.75,104.61,84.8,100.73,15.86,23.47,39.46,22.73,146.97,109.37,38.54
2009-10-29,106.65,57.91,55.14,39.41,94.41,91.31,104.74,85.99,102.688,16.41,24.2,40.9,22.57,148.15,108.6,40.3
2009-10-30,103.56,56.33,53.3,37.57,95.78,91.99,105.68,85.18,102.53,16.07,23.585,39.32,22.7,147.02,110.32,39.6
2009-11-02,104.32,56.22,53.82,38.13,95.05,90.98,105.04,85.14,103.95,16.16,24.0,39.97,22.62,147.52,109.92,39.59
2009-11-03,104.65,57.07,53.61,38.19,94.1,90.77,104.56,85.33,106.46,17.0,24.34,40.62,22.68,146.93,109.92,40.17
2009-11-04,104.92,56.25,54.15,38.9,93.24,90.52,104.97,85.46,107.1,17.14,24.32,40.99,22.51,148.49,109.65,39.31
2009-11-05,106.85,58.04,54.85,39.7,93.24,90.54,105.04,85.53,106.98,17.12,24.19,40.8,22.94,148.56,109.4,40.2
2009-11-06,107.13,58.08,55.01,39.65,93.33,90.81,105.32,85.61,107.43,17.09,23.76,39.7,22.83,148.3,110.4,39.54
2009-11-09,109.57,59.22,56.55,41.11,93.44,90.85,105.38,85.95,108.19,17.288,24.15,40.5,22.54,149.68,110.34,41.49
2009-11-10,109.59,58.85,56.25,40.92,93.27,90.92,105.31,85.92,108.39,17.03,24.03,40.41,22.44,149.63,110.51,41.18
2009-11-11,110.15,59.26,56.418,41.27,93.66,91.18,105.7,85.97,109.6,17.29,24.19,40.55,22.48,149.64,110.54,41.95
2009-11-12,109.03,58.17,55.6,40.35,93.49,91.21,105.7,86.07,108.21,16.92,23.83,39.27,22.8,148.23,109.82,41.52
2009-11-13,109.62,58.73,56.38,41.04,93.92,91.28,106.01,85.9,109.74,17.15,23.81,39.12,22.32,149.01,110.72,42.08
2009-11-16,111.21,60.28,57.28,42.07,95.02,91.77,106.51,86.3,111.63,18.01,24.5,40.29,22.22,149.57,111.44,43.1
2009-11-17,111.34,60.28,56.9,41.92,95.53,91.97,106.67,86.28,111.97,18.13,24.62,40.48,22.36,148.54,111.1714,42.35
2009-11-18,111.27,60.16,56.72,41.59,94.97,91.74,106.32,86.06,112.25,18.23,24.64,40.67,22.28,149.4,111.09,43.12
2009-11-19,109.82,58.66,55.65,40.82,95.14,91.85,106.45,86.24,112.3,18.26,24.29,39.66,22.35,148.99,111.5,42.13
2009-11-20,109.43,58.59,55.34,40.65,95.12,91.84,105.95,86.22,112.94,18.22,24.26,39.42,22.44,148.44,111.51,41.83
2009-11-23,110.82,59.61,56.33,41.5,95.0,91.71,105.95,86.13,114.29,18.27,24.37,39.38,22.27,149.51,111.6,42.36
2009-11-24,110.99,59.34,56.1,41.27,95.6,92.18,106.36,86.18,114.73,18.25,24.09,38.58,22.29,149.46,112.17,41.728
2009-11-25,111.38,59.33,56.85,41.75,96.04,92.49,106.75,86.22,116.62,18.52,24.67,39.5,22.03,151.26,113.74,41.9
2009-11-27,109.57,57.58,55.21,40.13,96.4,92.91,106.72,85.62,115.06,17.95,24.39,38.5,22.26,149.39,114.4,40.68
2009-11-30,109.94,58.09,55.39,40.52,96.63,93.06,107.25,85.9,115.64,18.15,24.66,39.15,22.17,149.92,114.85,42.2
2009-12-01,111.3,58.99,56.91,41.68,95.25,92.34,106.26,85.7,117.38,18.78,24.84,39.62,22.07,150.66,114.54,42.82
2009-12-02,111.25,59.69,57.0,41.85,95.33,92.15,106.28,85.79,119.18,18.89,24.67,38.84,22.14,150.28,113.6,43.52
2009-12-03,110.38,58.96,56.87,41.46,94.34,91.72,106.25,85.9,118.7,18.62,24.65,38.52,22.15,150.5236,112.58,43.03
2009-12-04,111.01,60.42,56.67,41.84,93.34,91.04,105.81,86.25,113.753,18.15,24.45,38.33,22.48,148.24,109.72,44.3
2009-12-07,110.84,60.51,56.36,41.48,93.46,91.29,105.76,86.36,113.11,17.82,24.23,37.49,22.48,147.9,110.88,43.37
2009-12-08,109.61,60.04,55.38,40.71,93.6,91.61,106.21,86.46,110.95,17.3,23.99,36.85,22.59,146.8,112.37,43.12
2009-12-09,110.02,59.85,55.31,40.96,93.17,91.43,105.6,86.46,110.84,17.15,23.69,35.87,22.5,147.08,112.98,43.03
2009-12-10,110.64,59.61,55.48,41.2,92.1,91.12,105.69,86.89,110.82,17.09,23.56,35.73,22.5,147.08,112.51,42.86
2009-12-11,111.11,60.17,55.46,41.35,92.09,90.67,105.19,86.94,109.32,16.87,23.68,35.48,22.68,146.05,111.45,43.55
2009-12-14,111.87,61.08,56.0,41.63,92.2,90.67,105.77,87.64,110.24,17.08,23.81,35.58,22.63,146.3,112.05,44.34
