,EWJ,EWG,EWU,EWQ,EWI,EWP,EWL,EWA,EWC,EWY,EWT,EWZ,EWW,EWS,EWH,EWD
2003-01-02,7.1,628.8,12.3,15.34,15.1,17.96,5.625,9.3,9.7,18.99,8.29,0.9211,13.29,4.39,756.0,10.04
2003-01-03,7.09,640.8,12.35,15.2,15.25,,5.795,9.34,9.72,19.74,8.59,0.9422,13.13,4.39,764.0,10.29
2003-01-06,7.23,657.6,12.44,15.61,15.54,18.59,5.87,9.66,9.98,20.19,8.69,0.9833,13.34,4.39,764.0,10.38
2003-01-07,7.05,647.4,12.24,15.32,15.25,18.84,5.845,9.65,9.99,19.63,8.69,0.9722,13.3,4.33,764.0,10.33
2003-01-08,6.91,628.8,12.09,15.0,15.2,19.0,5.78,9.57,9.95,19.35,8.88,0.9667,13.3,4.33,759.0,10.04
2003-01-09,7.0,634.8,12.17,15.34,15.42,19.14,5.82,9.65,9.92,19.15,8.97,0.9733,13.29,4.4,772.0,10.19
2003-01-10,6.98,639.0,12.34,15.35,15.4,19.23,5.855,9.76,9.99,18.84,8.98,0.9989,13.3,4.42,774.0,10.34
2003-01-13,6.98,649.8,12.25,15.45,15.48,19.69,5.915,9.74,10.09,19.59,9.33,1.0044,13.29,4.59,774.0,10.39
2003-01-14,7.08,648.6,12.23,15.46,15.3,19.79,6.025,9.79,10.05,19.73,9.43,1.0033,13.25,4.59,774.0,10.48
2003-01-15,7.12,650.4,12.08,15.33,15.23,19.6,5.97,9.77,10.01,19.49,9.24,0.9944,13.33,4.58,784.0,10.31
2003-01-16,7.18,640.8,12.15,15.2,15.41,19.75,5.815,9.75,10.09,19.49,9.19,0.9933,13.34,4.56,787.0,10.31
2003-01-17,7.17,626.4,11.99,14.9,15.2,19.36,5.795,9.78,9.99,18.85,8.97,0.95,13.15,4.54,767.0,10.01
2003-01-21,7.17,615.0,11.67,14.7,14.96,19.26,5.72,9.73,10.05,18.9,8.99,0.9122,12.84,4.51,757.0,10.23
2003-01-22,7.13,600.0,11.46,14.3,14.55,19.03,5.51,9.61,10.0,18.75,9.15,0.8878,12.4,4.49,762.0,10.09
2003-01-23,7.27,615.6,11.55,14.44,14.58,19.35,5.59,9.71,9.97,19.01,9.37,0.8822,12.54,4.51,769.0,9.95
2003-01-24,7.22,598.8,11.44,14.42,14.49,19.14,5.59,9.74,10.1,18.21,9.3,0.8444,12.43,4.52,759.0,10.03
2003-01-27,7.06,589.2,11.22,13.9,14.11,18.6,5.465,9.69,9.9,17.8,9.09,0.8089,12.05,4.38,752.0,9.77
2003-01-28,7.04,583.2,11.16,13.79,14.2,18.55,5.365,9.49,9.79,18.24,9.1,0.8144,12.09,4.4,751.0,9.72
2003-01-29,6.92,592.8,11.28,14.0,14.35,18.37,5.375,9.45,9.84,17.78,9.03,0.8567,11.88,4.4,750.0,9.5
2003-01-30,6.84,585.6,11.37,14.15,14.47,18.15,5.475,9.43,9.83,18.04,9.19,0.8567,11.86,4.33,755.0,9.57
2003-01-31,6.77,592.8,11.7,14.3,14.63,18.25,5.445,9.45,9.84,17.63,8.94,0.8778,11.94,4.22,750.0,9.48
2003-02-03,6.88,594.0,11.74,14.6,14.88,18.44,5.435,9.3,9.86,18.07,9.0,0.8811,12.14,4.27,755.0,9.64
2003-02-04,6.87,580.2,11.55,14.3,14.6,18.39,5.45,9.42,9.85,17.89,9.0,0.86,11.99,4.26,748.0,9.44
2003-02-05,6.99,579.6,11.76,14.12,14.6,,5.445,9.32,9.84,18.19,9.01,0.8556,12.09,4.2,745.0,
2003-02-06,6.93,578.4,11.5,14.2,14.52,18.0,5.37,9.2,9.75,17.58,8.54,0.8389,11.91,4.18,740.0,9.64
2003-02-07,6.89,570.0,11.44,13.92,14.57,17.95,5.305,9.28,9.78,17.2,8.35,0.8622,11.84,4.15,740.0,9.6
2003-02-10,6.85,559.2,11.42,13.66,14.42,17.71,5.15,9.25,9.68,17.31,8.24,0.8456,11.79,4.19,748.0,9.16
2003-02-11,6.88,567.0,11.48,13.97,14.77,18.14,5.245,9.2,9.59,16.87,8.25,0.8633,11.79,4.21,750.0,9.26
2003-02-12,6.94,559.8,11.38,13.61,14.65,17.95,5.145,9.23,9.59,17.17,8.22,0.8433,11.39,4.21,755.0,9.36
2003-02-13,6.95,553.8,11.49,13.52,14.63,17.89,5.145,9.09,9.55,16.8,8.11,0.8267,11.32,4.08,745.0,9.52
2003-02-14,7.03,576.6,11.37,13.89,14.66,18.42,5.255,9.05,9.68,17.01,8.19,0.8111,11.39,4.1,749.0,9.6
2003-02-18,7.13,586.2,11.54,14.42,,18.95,5.3,9.18,9.85,17.97,8.35,0.8333,11.79,4.21,768.0,10.04
2003-02-19,7.04,570.0,11.5,14.15,14.89,18.75,5.2,9.21,9.89,17.94,8.19,0.8333,11.8,4.18,770.0,10.04
2003-02-20,7.06,565.8,11.49,13.8,14.88,18.75,5.22,9.1,9.88,17.86,8.11,0.8289,11.79,4.26,763.0,9.85
2003-02-21,7.0,568.8,11.46,14.05,15.1,18.64,5.2,9.17,9.95,18.1,8.1,0.8244,11.84,4.26,755.0,9.74
2003-02-24,7.01,558.0,11.43,13.74,14.87,18.21,5.195,9.36,10.0,18.26,8.15,0.85,11.89,4.26,750.0,9.47
2003-02-25,6.9,543.0,11.21,13.42,14.85,18.09,5.095,9.24,9.92,17.6,7.9,0.8133,11.64,4.19,726.0,9.49
2003-02-26,6.86,537.0,11.08,13.25,14.6,17.84,5.065,9.33,9.98,17.44,7.95,0.8222,11.74,4.19,733.0,9.26
2003-02-27,6.9,541.2,10.95,13.49,15.07,18.1,5.05,9.27,10.04,17.4,7.9,0.8189,11.8,4.2,734.0,9.48
2003-02-28,6.85,549.0,11.14,13.6,15.03,18.39,5.1,9.3,10.12,17.24,8.07,0.8289,11.68,4.1,742.0,9.5
2003-03-03,6.9,559.8,11.29,13.91,15.11,18.6,5.215,9.46,10.12,17.6,8.13,0.8333,11.93,4.14,744.0,9.42
2003-03-04,6.89,544.8,11.19,13.35,14.8,18.05,5.12,9.4,10.0,17.0,8.08,0.8367,11.47,4.19,739.0,9.33
2003-03-05,6.86,550.8,11.12,13.48,14.7,18.34,4.91,9.38,10.0,16.5,7.94,0.8433,11.54,4.16,739.0,9.35
2003-03-06,6.78,543.6,11.04,13.39,14.44,18.28,4.975,9.31,9.85,16.09,7.81,0.8522,11.53,4.13,729.0,9.39
2003-03-07,6.66,536.4,10.89,13.1,14.23,17.91,4.915,9.22,9.84,16.0,7.85,0.8667,11.43,4.15,723.0,9.12
2003-03-10,6.55,537.0,10.9,12.84,13.9,17.56,4.825,9.17,9.9,15.65,7.64,0.8544,11.64,3.99,718.0,9.0
2003-03-11,6.47,519.0,10.79,12.8,13.85,17.49,4.8,9.05,9.93,15.41,7.65,0.8511,11.54,3.99,711.0,9.04
2003-03-12,6.52,500.4,10.53,12.39,13.3,17.35,4.695,8.82,9.71,15.3,7.81,0.87,11.42,4.06,718.0,8.9
2003-03-13,6.63,512.4,11.08,12.77,13.54,17.69,4.755,8.8,9.73,15.85,8.18,0.8967,11.68,4.1,714.0,9.09
2003-03-14,6.55,524.4,11.04,13.3,13.83,17.9,4.775,8.97,9.74,15.63,8.19,0.9089,11.76,4.08,719.0,9.14
2003-03-17,6.6,530.4,11.38,13.84,14.18,18.74,4.97,9.06,9.94,15.39,8.2,0.9044,12.03,4.03,733.0,9.82
2003-03-18,6.49,543.0,11.47,13.7,14.0,18.5,5.07,9.23,10.0,15.7,8.44,0.9067,12.05,4.2,733.0,9.67
2003-03-19,6.54,552.0,11.56,13.8,14.1,18.79,5.125,9.24,9.94,15.59,8.34,0.9144,12.07,4.21,743.0,9.74
2003-03-20,6.63,546.0,11.58,13.72,13.8,18.65,5.205,9.32,10.1,16.5,8.55,0.9056,11.95,4.27,752.0,9.88
2003-03-21,6.95,567.0,11.95,14.15,14.2,18.85,5.295,9.45,10.1,17.14,8.63,0.9322,12.19,4.33,755.0,10.0
2003-03-24,6.73,549.0,11.65,13.63,14.0,18.3,5.08,9.3,10.09,16.44,8.3,0.9178,12.09,4.27,741.0,9.68
2003-03-25,6.7,555.6,11.59,13.8,14.25,18.65,5.145,9.37,10.0,16.23,8.28,0.9233,11.98,4.28,743.0,9.63
2003-03-26,6.75,554.4,11.65,13.67,14.05,18.69,5.175,9.37,10.0,16.19,8.19,0.93,12.06,4.32,733.0,9.62
2003-03-27,6.75,543.0,11.49,13.33,14.05,18.17,5.075,9.55,9.85,15.78,8.18,0.9256,11.95,4.29,728.0,9.3
2003-03-28,6.71,542.4,11.46,13.54,14.1,18.32,5.125,9.63,9.99,15.79,8.18,0.9344,11.96,4.29,715.0,9.5
2003-03-31,6.52,528.6,11.27,13.24,13.93,18.2,5.125,9.61,9.84,15.2,7.84,0.9333,11.8,4.19,697.0,9.22
2003-04-01,6.59,534.6,11.39,13.32,14.08,18.55,5.14,9.63,9.89,15.35,7.95,0.9611,11.9,4.15,697.0,9.38
2003-04-02,6.65,551.4,11.6,13.65,14.13,19.06,5.245,9.58,9.99,15.63,7.97,1.0067,12.22,4.2,708.0,9.6
2003-04-03,6.54,556.8,11.69,13.9,14.38,19.1,5.215,9.6,10.0,15.54,7.94,1.0056,12.33,4.28,694.0,9.63
2003-04-04,6.55,558.0,11.66,14.0,,19.37,5.315,9.77,9.99,15.73,8.09,1.0122,12.34,4.19,712.0,9.73
2003-04-07,6.69,582.0,11.98,14.44,14.68,19.74,5.39,9.85,10.09,16.74,8.48,1.0556,12.64,4.24,719.0,10.0
2003-04-08,6.53,592.2,11.86,14.34,14.86,19.42,5.37,9.89,10.06,16.64,8.29,1.0322,12.65,4.21,712.0,9.88
2003-04-09,6.53,589.2,11.75,14.4,14.79,19.84,5.415,,10.0,16.09,8.25,1.0,12.64,4.14,693.0,9.83
2003-04-10,6.46,577.2,11.74,14.04,14.85,19.89,5.325,9.84,10.15,16.85,8.39,0.9889,12.49,4.15,683.0,9.89
2003-04-11,6.35,587.4,11.81,13.98,14.79,19.79,5.39,9.74,10.24,16.71,8.42,0.9944,12.39,4.24,694.0,9.8
2003-04-14,6.3,592.8,11.96,14.16,14.92,20.12,5.4,9.8,10.25,17.23,8.21,1.0,12.42,4.19,678.0,9.91
2003-04-15,6.35,604.8,11.97,14.53,15.09,20.21,5.505,9.88,10.27,17.6,8.32,1.0278,12.69,4.19,679.0,10.0
2003-04-16,6.35,615.0,11.87,14.4,15.0,20.35,5.49,10.1,10.32,18.07,8.33,1.0467,12.75,4.18,690.0,10.08
2003-04-17,6.4,622.2,11.96,14.59,15.18,20.55,5.52,10.04,10.45,18.2,8.4,1.0656,12.68,4.19,676.0,10.23
2003-04-21,6.41,624.6,11.96,14.59,15.15,20.49,5.495,10.02,10.4,18.2,8.42,1.0933,12.85,4.18,672.0,10.25
2003-04-22,6.4,640.2,12.15,14.83,15.42,20.89,5.525,10.29,10.4,17.78,8.3,1.07,12.94,4.19,688.0,10.34
2003-04-23,6.38,643.2,12.33,14.95,15.58,20.7,5.63,10.34,10.4,17.44,8.37,1.0856,13.02,4.17,675.0,10.29
2003-04-24,6.35,634.8,12.24,14.96,15.59,20.65,5.6,10.3,10.37,17.0,7.85,1.0878,13.16,4.04,670.0,10.58
2003-04-25,6.26,622.8,12.0,14.63,15.31,20.43,5.59,10.25,10.25,16.58,7.51,1.0656,13.15,3.98,664.0,10.48
2003-04-28,6.27,640.8,12.2,14.95,15.57,20.8,5.545,10.22,10.37,16.7,7.64,1.0944,13.2,4.1,685.0,10.68
2003-04-29,6.32,645.0,12.29,15.05,15.7,20.83,5.51,10.35,10.44,17.42,7.79,1.1556,13.55,4.25,706.0,11.03
2003-04-30,6.44,651.6,12.36,15.27,15.79,20.75,5.65,10.36,10.52,17.32,7.74,1.1411,13.65,4.24,705.0,11.12
2003-05-01,6.46,654.0,12.29,15.33,15.92,20.75,5.65,10.44,10.62,17.5,7.65,1.1378,13.65,4.15,699.0,11.19
2003-05-02,6.59,660.0,12.47,15.44,15.95,20.8,5.65,10.49,10.7,17.49,7.8,1.14,13.93,4.28,714.0,11.17
2003-05-05,6.64,672.0,12.49,15.73,16.21,20.98,5.77,10.38,10.78,17.84,7.8,1.1378,14.2,4.33,719.0,11.53
2003-05-06,6.77,696.0,12.75,16.17,16.48,21.4,5.825,10.5,10.93,17.9,7.9,1.12,14.1,4.46,722.0,11.65
2003-05-07,6.79,680.4,12.54,15.95,16.4,21.09,5.87,10.36,10.95,18.43,7.85,1.1456,13.92,4.45,720.0,11.35
2003-05-08,6.74,666.0,12.38,15.69,,20.7,5.825,10.39,10.89,18.15,7.68,1.16,13.8,4.44,714.0,11.09
2003-05-09,6.79,672.6,12.5,15.66,16.45,20.96,5.77,10.48,10.92,18.45,7.9,1.1856,13.89,4.45,728.0,11.3
2003-05-12,6.85,675.6,12.69,15.92,16.47,21.05,5.8,10.55,11.1,18.99,8.05,1.2056,13.94,4.57,741.0,11.45
2003-05-13,6.85,669.6,12.7,15.73,16.43,20.94,5.795,10.53,11.08,18.3,8.14,1.2211,14.0,4.57,739.0,11.55
2003-05-14,6.9,672.6,12.63,15.8,16.5,21.0,5.85,10.52,11.24,18.08,8.23,1.2122,13.9,4.52,737.0,11.4
2003-05-15,6.82,675.0,12.79,15.94,16.6,20.87,5.85,10.49,11.27,18.34,8.15,1.1811,13.99,4.56,736.0,11.45
2003-05-16,6.79,684.0,12.99,15.99,16.75,21.41,5.875,10.6,11.27,18.17,8.03,1.1644,13.89,4.5,732.0,11.43
2003-05-19,6.69,673.2,12.79,15.7,16.66,21.15,5.84,10.61,11.27,17.59,7.84,1.1433,13.65,4.38,725.0,11.02
2003-05-20,6.7,661.2,12.8,15.54,16.53,21.0,5.735,10.62,11.4,17.72,7.84,1.1111,13.64,4.4,728.0,11.18
2003-05-21,6.63,654.6,12.77,15.6,16.56,20.71,5.77,10.61,11.44,17.68,7.89,1.1378,13.64,4.44,728.0,11.09
2003-05-22,6.74,662.4,12.9,15.8,16.69,21.04,5.865,10.77,11.36,17.65,7.94,1.1578,13.8,4.49,735.0,11.2
2003-05-23,6.83,660.0,12.84,15.9,16.94,21.35,5.9,10.84,11.29,17.89,8.1,1.1733,13.89,4.59,757.0,
2003-05-27,6.79,674.4,13.05,15.95,17.23,21.6,5.91,10.88,11.35,18.24,8.295,1.1489,14.0,4.65,776.0,11.41
2003-05-28,6.76,681.0,13.09,16.0,17.4,21.74,5.96,10.85,11.36,18.48,8.29,1.1644,14.2,4.66,772.0,11.6
2003-05-29,6.82,687.0,13.26,16.19,17.52,21.93,5.97,10.72,11.46,18.56,8.35,1.1922,14.16,4.65,770.0,11.65
2003-05-30,6.84,693.0,13.14,16.3,17.64,21.89,5.975,10.84,11.5,18.59,8.61,1.1933,14.29,4.72,765.0,11.73
2003-06-02,6.99,711.0,13.31,16.66,17.79,22.25,6.07,10.99,11.68,19.24,8.78,1.1833,14.5,4.8,775.0,11.84
2003-06-03,6.93,706.2,13.15,16.55,17.44,22.0,5.97,10.99,11.62,18.7,8.74,1.1744,14.4,4.82,771.0,11.64
2003-06-04,7.0,711.0,13.28,16.66,17.54,22.25,5.95,11.19,11.75,19.25,8.99,1.22,14.29,4.95,780.0,11.65
2003-06-05,7.05,717.0,13.46,16.81,17.69,22.4,6.06,11.19,12.0,19.07,8.84,1.2322,14.29,4.95,779.0,11.72
2003-06-06,7.15,727.8,13.73,16.96,17.69,22.55,6.035,11.14,12.09,19.3,9.0,1.2611,14.4,4.99,790.0,11.83
2003-06-09,7.13,716.4,13.39,16.83,17.57,22.4,6.05,11.07,11.83,19.2,8.98,1.2433,13.99,4.99,785.0,11.92
2003-06-10,7.17,722.4,13.5,16.83,17.5,22.38,6.045,11.1,11.74,19.49,8.92,1.26,14.13,4.99,789.0,11.95
2003-06-11,7.26,744.0,13.68,17.15,17.81,22.76,6.15,11.15,12.01,19.6,8.89,1.2378,14.32,4.99,793.0,12.08
2003-06-12,7.26,749.4,13.68,17.28,17.89,22.97,6.2,11.29,12.01,19.74,9.04,1.2489,14.38,5.1,792.0,12.2
2003-06-13,7.26,749.4,13.6,17.24,17.88,23.19,6.1,11.27,12.0,19.99,8.97,1.2589,14.35,5.1,787.0,12.09
2003-06-16,7.24,761.4,13.78,17.69,18.15,23.45,6.235,11.4,12.02,19.98,9.19,1.2489,14.55,5.19,798.0,12.25
2003-06-17,7.3,769.2,13.94,17.66,18.21,23.6,6.3,11.47,12.1,20.47,9.47,1.25,14.8,5.23,800.0,12.25
2003-06-18,7.34,764.4,13.95,17.5,18.23,23.44,6.28,11.42,12.14,20.34,9.3,1.2333,14.68,5.19,789.0,12.28
2003-06-19,7.32,750.0,13.68,17.48,18.09,23.1,6.225,11.43,12.07,20.68,9.28,1.2167,14.69,5.25,791.0,12.2
2003-06-20,7.33,760.2,13.75,17.62,18.0,23.29,6.2,11.44,12.19,20.69,9.28,1.2044,14.73,5.24,790.0,12.14
2003-06-23,7.41,735.6,13.53,17.04,17.67,22.92,6.045,11.28,11.85,19.87,9.19,1.1878,14.63,5.18,783.0,11.75
2003-06-24,7.26,730.2,13.39,16.83,18.24,22.69,6.04,11.14,11.78,19.89,9.05,1.1967,14.57,5.11,765.0,11.64
2003-06-25,7.31,737.4,13.46,16.94,17.87,22.81,6.045,11.25,11.93,20.35,9.23,1.2078,14.73,5.05,769.0,11.52
2003-06-26,7.29,733.2,13.34,16.69,17.6,22.64,5.93,11.04,11.75,20.49,9.15,1.1878,14.72,4.98,777.0,11.42
2003-06-27,7.34,732.6,13.23,16.7,17.45,22.64,5.915,11.1,11.78,20.33,9.13,1.1911,14.74,5.11,776.0,11.74
2003-06-30,7.3,733.8,13.3,16.66,17.7,22.52,5.945,11.1,11.87,20.24,9.23,1.1944,14.73,4.94,772.0,11.71
2003-07-01,7.46,730.2,13.22,16.45,17.3,22.48,5.865,11.15,11.83,20.34,9.34,1.1989,14.74,4.95,775.0,11.69
2003-07-02,7.85,744.0,13.29,16.67,17.37,22.54,5.97,11.4,11.98,20.9,9.79,1.2322,14.82,5.04,779.0,11.76
2003-07-03,7.83,732.6,13.31,16.53,17.07,22.3,5.885,11.38,11.98,20.94,9.7,1.2189,14.81,5.09,777.0,11.75
2003-07-07,8.93,747.0,13.35,16.9,17.3,22.59,5.97,11.43,11.97,21.75,10.4,1.2333,14.9,5.25,800.0,12.01
2003-07-08,8.1,743.4,13.26,16.89,17.25,22.53,5.965,11.15,11.91,21.99,10.29,1.2378,14.76,5.19,809.0,12.03
2003-07-09,8.1,741.0,13.22,16.75,17.11,22.5,5.975,10.94,11.76,21.93,10.3,1.2478,14.78,5.25,805.0,12.1
2003-07-10,8.0,731.4,12.99,16.49,17.09,22.32,5.91,10.79,11.65,21.75,9.93,1.23,14.72,5.17,810.0,11.82
2003-07-11,7.87,739.2,13.09,16.64,17.21,22.55,5.945,10.98,11.6,21.84,10.0,1.2267,14.75,5.33,801.0,11.89
2003-07-14,8.01,750.0,13.29,16.85,17.32,22.88,6.025,11.06,11.77,22.73,10.31,1.2367,14.85,5.44,820.0,12.14
2003-07-15,7.98,760.2,13.12,16.87,17.4,22.93,6.02,11.02,11.7,22.26,10.23,1.2578,14.7,5.39,811.0,12.23
2003-07-16,7.85,750.0,12.98,16.69,17.09,22.29,5.965,11.0,11.56,22.24,10.3,1.2456,14.65,5.39,809.0,11.97
2003-07-17,7.61,735.0,12.83,16.41,16.89,22.22,5.975,10.95,11.49,21.42,9.94,1.2378,14.6,5.31,800.0,11.72
2003-07-18,7.65,752.4,12.88,16.64,17.15,22.46,5.965,10.85,11.54,21.4,10.2,1.2378,14.6,5.4,818.0,12.09
2003-07-21,7.62,733.8,12.79,16.41,17.14,22.19,5.97,10.86,11.55,21.38,9.99,1.2389,14.54,5.36,813.0,12.13
2003-07-22,7.63,739.8,12.94,16.52,17.25,22.5,5.975,10.87,11.57,21.45,10.03,1.26,14.9,5.31,805.0,12.16
2003-07-23,7.68,744.0,13.1,16.59,17.4,22.59,6.02,10.97,11.73,21.24,10.09,1.2611,14.85,5.29,799.0,12.19
2003-07-24,7.71,756.6,13.29,16.9,17.56,23.04,6.07,11.23,11.93,21.75,10.34,1.2611,15.16,5.36,799.0,12.43
2003-07-25,7.79,759.0,13.3,16.92,17.57,23.09,6.075,11.25,12.01,22.1,10.4,1.2633,15.19,5.4,800.0,12.63
2003-07-28,7.84,771.0,13.34,16.99,17.65,23.04,6.195,11.31,12.0,22.29,10.39,1.2567,15.25,5.4,811.0,12.74
2003-07-29,7.8,771.0,13.34,16.79,17.45,22.94,6.17,11.28,11.95,22.31,10.2,1.25,15.13,5.37,811.0,12.62
2003-07-30,7.6,766.8,13.29,16.83,17.34,22.84,6.12,11.09,11.76,22.13,10.09,1.2367,15.05,5.32,809.0,12.47
2003-07-31,7.65,768.6,13.29,16.86,17.32,22.82,6.115,11.13,11.66,22.23,10.47,1.2211,15.24,5.4,818.0,12.48
2003-08-01,7.55,751.2,13.04,16.61,17.21,22.69,6.12,11.03,11.73,22.21,10.38,1.2167,15.2,5.3,818.0,12.28
2003-08-04,7.49,757.2,13.16,16.79,17.2,22.72,6.19,11.1,11.7,22.19,10.17,1.1367,15.0,5.15,819.0,12.51
2003-08-05,7.47,760.8,13.1,16.84,17.19,22.82,6.215,11.05,11.7,21.9,10.05,1.1567,14.9,5.01,816.0,12.65
2003-08-06,7.43,750.6,12.99,16.71,17.0,22.7,6.16,11.05,11.58,21.69,9.9,1.1656,14.74,5.12,808.0,12.54
2003-08-07,7.48,745.2,13.08,16.61,,22.56,6.12,11.1,11.59,21.83,10.0,1.1978,14.87,5.17,796.0,12.29
2003-08-08,7.49,742.8,13.17,16.71,17.19,22.57,6.115,11.18,11.77,21.79,10.01,1.2156,14.83,5.16,799.0,12.38
2003-08-11,7.65,741.6,13.19,16.84,17.33,22.68,6.12,11.28,11.97,21.68,9.99,1.2233,14.99,5.2,812.0,12.34
2003-08-12,7.67,753.0,13.3,16.93,17.36,22.73,6.125,11.26,12.0,21.4,10.04,1.2167,14.92,5.32,822.0,12.49
2003-08-13,7.75,756.0,13.36,16.9,17.33,22.65,6.155,11.35,12.09,21.79,10.53,1.2178,14.93,5.39,832.0,12.62
2003-08-14,7.87,763.8,13.48,17.08,17.3,22.95,6.105,11.25,12.1,22.48,10.54,1.2444,15.23,5.5,840.0,12.7
2003-08-15,7.99,765.0,13.5,17.09,17.4,22.75,6.25,11.25,12.05,22.4,10.45,1.2644,15.04,5.53,839.0,12.65
2003-08-18,8.02,771.0,13.46,17.1,17.48,22.94,6.185,11.38,12.18,22.51,10.7,1.2644,15.18,5.57,858.0,12.59
2003-08-19,8.17,771.0,13.45,17.04,17.36,22.98,6.23,11.37,12.12,22.72,10.5,1.2767,15.14,5.59,859.0,12.85
2003-08-20,8.23,766.8,13.37,16.98,17.19,22.94,6.24,11.44,12.1,22.83,10.7,1.2911,15.14,5.59,859.0,12.98
2003-08-21,8.34,770.4,13.29,17.01,17.14,22.75,6.275,11.41,12.13,23.75,11.05,1.3,15.19,5.63,888.0,13.03
2003-08-22,8.39,767.4,13.35,16.73,16.84,22.64,6.215,11.32,12.15,23.99,11.4,1.31,15.24,5.64,899.0,12.94
2003-08-25,8.25,752.4,13.25,16.73,16.75,22.52,6.175,11.28,12.06,23.74,11.28,1.3011,14.97,5.6,895.0,12.6
2003-08-26,8.3,747.0,13.15,16.61,16.59,22.48,6.17,11.18,12.09,23.27,10.89,1.3133,14.94,5.5,899.0,12.45
2003-08-27,8.3,749.4,13.2,16.67,16.6,22.39,6.195,11.15,12.13,23.27,10.77,1.34,14.99,5.48,900.0,12.53
2003-08-28,8.26,754.2,13.18,16.84,16.72,22.39,6.22,11.2,12.21,23.05,10.94,1.3678,15.0,5.44,900.0,12.63
2003-08-29,8.37,761.4,13.14,16.93,16.7,22.54,6.195,11.35,12.35,23.39,11.35,1.3633,15.01,5.53,910.0,12.62
2003-09-02,8.7,768.0,13.17,17.06,16.79,22.55,6.25,11.3,12.35,23.75,11.47,1.4022,15.34,5.47,933.0,12.92
2003-09-03,8.77,782.4,13.39,17.4,16.97,22.8,6.335,11.3,12.49,23.9,11.32,1.4122,15.66,5.49,949.0,13.23
2003-09-04,8.65,792.6,13.38,17.39,16.95,22.76,6.305,11.3,12.6,23.73,11.1,1.4356,15.69,5.52,950.0,13.17
2003-09-05,8.59,796.2,13.49,17.5,17.17,22.96,6.395,11.35,12.59,23.59,11.14,1.4667,15.73,5.51,948.0,13.37
2003-09-08,8.64,802.8,13.5,17.69,17.37,23.3,6.48,11.51,12.69,23.88,11.49,1.4767,15.7,5.59,950.0,13.6
2003-09-09,8.77,799.2,13.51,17.62,17.46,23.25,6.445,11.63,12.7,23.93,11.35,1.4444,15.58,5.43,925.0,13.55
2003-09-10,8.7,786.0,13.49,17.4,17.25,22.89,6.37,11.56,12.6,24.1,11.0,1.4378,15.49,5.39,904.0,13.24
2003-09-11,8.6,790.8,13.44,17.49,17.33,22.89,6.445,11.54,12.55,23.6,11.1,1.4578,15.6,5.48,917.0,13.34
2003-09-12,8.71,786.0,13.52,17.4,17.41,22.89,6.49,11.61,12.64,23.6,11.12,1.4778,15.44,5.46,916.0,13.44
2003-09-15,8.71,789.0,13.57,17.57,17.41,22.9,6.55,11.65,12.61,23.0,10.95,1.4667,15.41,5.46,928.0,13.5
2003-09-16,9.1,792.0,13.68,17.77,17.41,23.04,6.495,11.7,12.66,23.94,11.16,1.4744,15.59,5.5,939.0,13.54
2003-09-17,9.05,797.4,13.7,17.81,17.56,23.19,6.565,11.72,12.68,23.86,11.4,1.4511,15.59,5.5,945.0,13.62
2003-09-18,9.2,810.0,13.87,17.9,17.74,23.39,6.595,11.87,12.72,23.69,11.35,1.4756,15.65,5.53,945.0,13.69
2003-09-19,9.12,809.4,13.87,17.86,17.85,23.2,6.59,11.84,12.84,23.3,11.3,1.4933,15.82,5.5,920.0,13.63
2003-09-22,8.99,791.4,13.82,17.48,17.69,22.95,6.525,11.9,12.73,22.58,11.1,1.4556,15.65,5.54,914.0,13.45
2003-09-23,9.01,777.6,13.9,17.38,17.66,23.04,6.445,11.8,12.78,22.49,11.1,1.4422,15.8,5.55,932.0,13.52
2003-09-24,9.03,776.4,14.05,17.54,17.74,22.76,6.465,11.81,12.82,22.5,11.25,1.4244,15.71,5.68,973.0,13.63
2003-09-25,8.85,763.8,13.89,17.37,17.58,22.6,6.4,11.84,12.85,22.2,11.15,1.4122,15.68,5.64,969.0,13.44
2003-09-26,8.8,760.2,13.8,17.22,17.31,22.64,6.315,11.75,12.61,21.74,11.01,1.3878,15.4,5.68,969.0,13.27
2003-09-29,8.89,762.0,13.83,17.16,17.55,22.65,6.395,11.81,12.48,21.73,11.2,1.3833,15.43,5.72,960.0,13.42
2003-09-30,8.92,759.0,13.77,17.29,17.46,22.6,6.445,11.77,12.52,21.72,11.11,1.4189,15.54,5.65,961.0,13.34
2003-10-01,9.14,776.4,13.9,17.46,17.64,23.05,6.42,11.9,12.6,22.29,11.2,1.45,15.75,5.75,980.0,13.08
2003-10-02,9.32,768.6,14.0,17.36,17.64,22.8,6.46,12.0,12.74,22.74,11.35,1.5022,15.6,5.77,1009.0,13.29
2003-10-03,9.5,783.0,14.16,17.8,17.84,23.11,6.545,12.03,12.83,23.26,11.69,1.5444,15.35,6.1,1024.0,13.66
2003-10-06,9.42,786.6,14.29,17.89,17.89,23.35,6.535,12.1,12.75,23.31,11.81,1.55,15.31,6.06,1031.0,13.79
2003-10-07,9.46,786.6,14.2,17.78,17.88,23.42,6.52,12.18,12.96,23.16,11.6,1.5556,15.19,6.18,1016.0,13.94
2003-10-08,9.31,801.6,14.18,17.98,18.0,23.52,6.595,12.27,12.96,22.86,11.6,1.6167,15.25,6.1,1010.0,14.1
