,EWJ,EWG,EWU,EWQ,EWI,EWP,EWL,EWA,EWC,EWY,EWT,EWZ,EWW,EWS,EWH,EWD
2006-08-14,2045725,217700,443050,64600,8700.0,132100.0,23100,337200.0,368100,721400,848900,2337300,1568500,166100,2214800,19100.0
2006-08-15,3203875,233800,132950,67900,17000.0,24600.0,67400,476100.0,141500,662800,1154750,2506100,939500,161100,924700,46400.0
2006-08-16,3751825,364600,91100,36400,6750.0,52200.0,76500,205200.0,323200,639200,1927550,5763200,2204600,316650,2186600,87900.0
2006-08-17,2292800,294300,99250,62700,17300.0,122500.0,94700,315300.0,269900,632500,1290200,3342000,1102400,202300,575300,106300.0
2006-08-18,2083150,373200,146300,187200,14200.0,56200.0,53000,209200.0,170400,800900,1077950,2104600,1297100,71450,402700,36900.0
2006-08-21,1771425,176500,289500,82700,10700.0,56500.0,52300,172500.0,245900,655900,1193400,2589100,893900,130800,578100,22200.0
2006-08-22,1638925,288700,85400,57700,11950.0,72800.0,35500,268600.0,478700,275800,1284400,3852600,1291000,116450,434300,21900.0
2006-08-23,2372100,327900,46050,21400,28900.0,33300.0,25400,808800.0,332400,358500,661750,6271500,2702900,163450,1211400,64600.0
2006-08-24,3206200,216600,103050,29300,29050.0,23400.0,30800,273100.0,139100,572500,615100,5145000,1625800,329000,750600,34400.0
2006-08-25,1761275,129200,102550,56300,11050.0,39400.0,16400,257100.0,141300,613300,402600,2639700,2077200,230150,261500,77700.0
2006-08-28,1885700,404900,111100,184200,79450.0,47300.0,21900,230400.0,287700,897500,674900,3052300,918200,149350,517600,19800.0
2006-08-29,2675025,317600,159200,197300,16150.0,49700.0,125000,315100.0,1072500,559400,949000,3617200,1480800,213000,758300,69700.0
2006-08-30,2015125,213800,74150,114600,50100.0,86900.0,81800,141000.0,300800,386900,1047650,2555500,826500,198650,1623200,51300.0
2006-08-31,2329900,429800,64200,142500,33450.0,56300.0,41900,942400.0,388100,420000,881600,4281000,786100,247600,656900,91800.0
2006-09-01,2204475,128600,32900,40500,16300.0,66800.0,64200,456500.0,283600,625100,968050,3511300,957400,102100,962400,62900.0
2006-09-05,2970425,468000,157400,261500,54350.0,118500.0,108100,479300.0,484900,772900,2043850,2400500,1485000,214250,535500,88800.0
2006-09-06,2816575,610200,45800,372800,6750.0,69300.0,88000,438600.0,1179500,752400,1073450,3291300,1097500,160850,1260100,40700.0
2006-09-07,3101125,132700,88600,110500,24050.0,99400.0,79100,257400.0,752800,935600,1592150,3711900,4416500,214150,1968100,60800.0
2006-09-08,2080375,131900,64000,69400,8200.0,37100.0,99100,222400.0,704100,494500,984600,2145200,948100,137050,583500,55800.0
2006-09-11,3901875,188300,971200,63200,30100.0,84500.0,103900,607000.0,874900,973800,1135350,5206800,2686300,964300,472100,81000.0
2006-09-12,4173425,700100,479150,249000,20800.0,257400.0,497500,283100.0,853100,723000,1753450,3842000,917200,1066650,2734700,42000.0
2006-09-13,3651425,137800,74100,23300,29050.0,56900.0,61600,254000.0,426600,438100,981800,2761900,1697500,360250,1225900,32100.0
2006-09-14,3520250,227300,61550,37500,10650.0,43100.0,154100,307200.0,367800,1111800,1254000,3567200,2552600,88800,683600,56800.0
2006-09-15,2491900,555500,139850,328300,19400.0,51000.0,71300,499500.0,470700,596500,1493900,3041500,2396000,157850,839400,47400.0
2006-09-18,1981950,233200,85300,40600,34600.0,71400.0,173000,352300.0,878800,510300,1315350,2786300,2459600,247750,879200,95900.0
2006-09-19,4339175,437800,129450,60400,21750.0,62500.0,74500,323600.0,315400,1187700,2856550,3431800,2184900,398000,3550300,126400.0
2006-09-20,3027225,332200,106300,65100,20750.0,89300.0,191200,448900.0,890400,1727000,3458300,4705800,1524000,294000,3574700,154600.0
2006-09-21,3983600,573800,147700,73800,19050.0,55600.0,241600,445900.0,527800,1090200,1496400,6726700,7365300,219450,1191200,138500.0
2006-09-22,3411225,1483600,109800,351300,247000.0,69900.0,102100,873900.0,332000,1044800,2154550,6427500,4280000,230150,1330000,382700.0
2006-09-25,3883600,360200,115200,291600,16250.0,66800.0,163600,438200.0,1764600,642800,1156550,8003500,2939100,277000,1451200,148400.0
2006-09-26,4380950,184700,39900,248400,7900.0,184300.0,105900,923200.0,537000,815300,1074000,5301500,2485800,158400,1769200,96800.0
2006-09-27,4501775,1103300,31650,34600,19300.0,170200.0,88900,555100.0,450100,597100,983700,4932700,1970700,274950,1181500,63000.0
2006-09-28,2044150,251800,94900,540800,5150.0,81900.0,131600,461600.0,408100,557600,1165600,5004300,1377600,114150,699400,119800.0
2006-09-29,4634300,1015000,126200,33700,9400.0,85400.0,68400,349200.0,324900,2241100,3756900,3912800,1237400,162800,4560100,83800.0
2006-10-02,7119625,373400,54250,473300,25600.0,1375000.0,138800,377500.0,342400,564000,3426750,3953900,8161900,240400,872900,75200.0
2006-10-03,3409575,2584300,54550,1015600,26150.0,869700.0,114200,558300.0,948800,1180700,2693250,4351600,2222600,502950,2044400,155500.0
2006-10-04,2893225,986400,77850,312000,22800.0,413500.0,216100,752400.0,1258200,1477600,1937100,4210700,2692400,301500,2429900,95500.0
2006-10-05,3969600,753000,74650,264500,15400.0,300100.0,154800,261900.0,824400,1352400,2832800,3565500,5292800,317800,3194300,76100.0
2006-10-06,3155925,434900,85500,130500,38500.0,186800.0,91000,296900.0,553500,762400,834200,2327500,1243800,132350,1100500,120000.0
2006-10-09,3790200,583700,39000,34300,76200.0,243300.0,78900,163300.0,514500,3252800,383950,2748500,607400,259800,689100,55200.0
2006-10-10,4123925,607500,91500,64500,25000.0,267200.0,290600,564700.0,1073400,1135500,1171850,2802600,1472800,623750,655300,115300.0
2006-10-11,2407850,853500,444650,223600,81000.0,643100.0,375700,327300.0,1557600,1109500,2039000,3992900,1710200,262050,2432100,1085100.0
2006-10-12,2396600,451800,98350,28500,12000.0,273100.0,112700,295500.0,627400,1185700,1845350,3865200,2319200,731650,1416100,215100.0
2006-10-13,3047950,183600,50650,65800,12750.0,126400.0,175300,292900.0,1097400,695100,1932650,2854600,2775500,711450,2008700,186300.0
2006-10-16,6390725,578300,46600,43400,12000.0,300300.0,260100,516300.0,639300,947600,1317250,2072200,2251000,507850,1253500,317400.0
2006-10-17,5054600,195000,69550,32000,57550.0,179400.0,127000,648300.0,1252300,1429800,1027150,2398600,2682100,410700,2935900,144200.0
2006-10-18,3472200,331700,147500,35400,21300.0,101500.0,131300,350000.0,180500,758100,898500,5561300,4142200,533150,1614800,105500.0
2006-10-19,2804775,311000,68950,45800,16250.0,162500.0,225000,212500.0,304500,654900,660100,2319600,1563300,446450,1100700,34400.0
2006-10-20,4157450,189400,28200,44000,10950.0,115400.0,66500,299300.0,287700,567600,2001300,2943000,1795300,373000,980900,86800.0
2006-10-23,2857225,730600,53700,43700,22350.0,372700.0,118200,178500.0,327600,1563600,1336750,2106200,2727600,562350,1137600,154100.0
2006-10-24,1927350,302900,75250,37100,4900.0,115900.0,61300,139700.0,587900,376000,834350,2074700,977900,590450,890200,61500.0
2006-10-25,5704750,543900,153700,240700,12250.0,78200.0,63100,249000.0,1729900,1990500,2054800,2921700,2380500,555900,2561300,131400.0
2006-10-26,3849500,421800,56700,28200,30900.0,197000.0,38000,225900.0,387200,611800,859800,2850900,2064900,685000,2291500,171200.0
2006-10-27,3981500,321700,63800,63400,12700.0,100600.0,79100,314500.0,314500,789800,1425200,3534300,3591800,841250,2058100,300500.0
2006-10-30,2993150,196100,43300,20100,10200.0,81300.0,115900,340900.0,225200,767100,649200,4705000,6183300,622950,2876200,113400.0
2006-10-31,3128275,279300,52800,30500,10800.0,113500.0,69300,103300.0,424800,622800,931200,6876600,4119600,552550,1842800,231600.0
2006-11-01,3557350,623700,35500,32300,7950.0,181200.0,50100,306700.0,953800,922600,1087100,5244100,2925500,3695500,692700,274800.0
2006-11-02,2564775,758900,59650,195300,43900.0,108300.0,78000,458900.0,1276000,908900,1412400,3745100,2525900,1013300,1523900,100500.0
2006-11-03,1974675,2804100,50400,18700,164100.0,358800.0,81300,280700.0,1287100,583900,2277700,3735500,2055000,518400,1710700,346600.0
2006-11-06,6424550,1096200,52900,36100,24750.0,222600.0,101800,698400.0,412300,1258400,2522850,4002400,2345100,1278250,4446400,176200.0
2006-11-07,3559650,815600,624800,70800,55750.0,375300.0,71000,515900.0,949300,698800,875150,3099100,6115900,613850,2399500,243600.0
2006-11-08,4068575,365400,76100,40700,38600.0,202900.0,55300,351600.0,889100,577900,479100,3167100,2186200,342150,2073200,244100.0
2006-11-09,6880575,380900,49500,41100,24650.0,174100.0,32600,191900.0,202000,1005500,1059600,3616700,2063900,566050,1245700,144000.0
2006-11-10,3999500,253900,37850,8000,12400.0,158300.0,47200,203400.0,350700,573600,1195300,2859400,1430600,394500,845200,109200.0
2006-11-13,4062550,374500,74650,72100,21050.0,217900.0,127200,466200.0,279700,483900,842150,4083000,1367000,583900,1086400,259200.0
2006-11-14,4727450,367300,90050,33200,29850.0,197600.0,263400,329100.0,411900,848500,1461700,2626200,2627100,637350,2313700,375900.0
2006-11-15,4685475,688000,185650,211800,45000.0,173400.0,88700,328800.0,184800,561300,1371150,2286600,1319500,1127100,2198200,171800.0
2006-11-16,4442125,325000,98000,18900,22250.0,108700.0,76100,324400.0,802500,490900,679500,2744900,1122600,563900,1061600,160800.0
2006-11-17,6799025,310500,87850,55400,7600.0,114000.0,33000,324400.0,446000,444300,252900,2748200,1389200,936550,1297500,214800.0
2006-11-20,6104525,306600,101200,13000,26150.0,143000.0,98900,1681300.0,354000,972700,1993450,2102900,1625200,2834350,2632100,110200.0
2006-11-21,4034525,242500,44550,103500,30450.0,146500.0,96800,734700.0,823500,369200,1053350,2738300,1647700,557400,1881000,106400.0
2006-11-22,3549775,406000,58550,67800,31700.0,138400.0,42400,438500.0,203100,349800,1660600,2781600,1117900,751050,2561400,119900.0
2006-11-24,3849075,111100,49950,66400,14150.0,430000.0,36400,187700.0,171300,337400,1407000,1331700,590200,583950,351100,111200.0
2006-11-27,3912475,537400,62150,70700,24350.0,389900.0,68200,555300.0,352600,1175600,3142400,4117900,2586600,854000,4535900,474800.0
2006-11-28,4199925,711900,54300,385000,27000.0,186000.0,80000,368300.0,219800,1241800,2854400,5074700,2785100,495150,11063100,202200.0
2006-11-29,4864800,412800,83900,139600,16550.0,216500.0,75900,512800.0,252000,1164100,1458800,4647600,2508300,1766300,5668200,257100.0
2006-11-30,4462175,803400,67300,267100,25050.0,107200.0,131700,370500.0,485300,1114800,3025600,3967300,1123800,3375050,2030000,126000.0
2006-12-01,8137925,745600,53000,57400,28550.0,1332600.0,64100,2972700.0,205200,1497200,3771850,5268800,2106500,4153200,1844700,146300.0
2006-12-04,3516250,965500,281000,45300,118200.0,373100.0,246000,489100.0,588600,1090500,2266700,4169600,2013400,2112950,3630900,204600.0
2006-12-05,3732050,542600,1326500,73100,70700.0,360100.0,200800,699000.0,205100,818500,2219750,5111600,2154800,1636000,2525000,176800.0
2006-12-06,3352400,361400,254700,39700,32700.0,130600.0,97500,598000.0,262600,1009800,1124100,3121200,1739700,1887350,2574000,284200.0
2006-12-07,4430200,2804900,166250,115300,46500.0,157500.0,160900,383800.0,294900,611100,1896850,2678900,4359500,1241750,1907800,197100.0
2006-12-08,2408425,879400,195050,101000,24850.0,225400.0,63100,360100.0,312800,740400,1587350,2772000,2475400,733300,1242300,346700.0
2006-12-11,4422600,283200,486300,72800,19350.0,142200.0,72100,888200.0,225200,285000,1250050,1822900,1297100,741650,1640000,537600.0
2006-12-12,4108425,386300,111250,81800,15250.0,129400.0,116000,331300.0,148900,636200,1719900,2824100,1890500,825800,991000,209300.0
2006-12-13,2584775,550300,106050,55600,50550.0,112900.0,95000,341200.0,218900,725200,1086700,2315200,1688800,837400,2377000,122900.0
2006-12-14,2787675,287600,92750,15500,31450.0,167900.0,65000,549300.0,333400,746300,1210200,2254800,1569000,785500,1669300,280600.0
2006-12-15,3566475,268500,76250,65800,16900.0,166300.0,103600,249900.0,263700,435100,1491700,3373500,2016800,805200,3900200,166400.0
2006-12-18,5655725,496000,65850,27000,21150.0,154800.0,196000,827800.0,250600,450700,1738000,2674000,1344800,871650,2829300,171800.0
2006-12-19,4927975,369000,52350,31400,21250.0,236700.0,58300,340900.0,231900,673400,1194450,2457300,2290400,1144100,2710100,110800.0
2006-12-20,3060650,282800,147000,45500,47400.0,161300.0,98300,355800.0,213000,671900,1676950,3034300,1280900,852250,1647400,185000.0
2006-12-21,2909150,358500,66800,21700,146450.0,237800.0,45600,359300.0,610900,445500,868350,1862900,2207200,827700,2465600,113800.0
2006-12-22,2202625,249000,155350,59700,29450.0,233700.0,68900,305700.0,171100,564200,284050,1234800,1959900,535900,1359000,144600.0
2006-12-26,1409975,999300,167950,293900,17900.0,166400.0,42100,255400.0,190100,359700,559600,546600,659900,491150,1457600,93700.0
2006-12-27,2324450,764100,61450,16200,13550.0,117000.0,69700,533400.0,129500,629900,1031900,2493400,628100,669550,2695300,110800.0
2006-12-28,2220875,760000,62200,28500,22200.0,93300.0,49700,260800.0,125400,884000,886350,1173000,592600,536350,3228300,127700.0
2006-12-29,1878600,190900,66700,34000,15200.0,88400.0,112400,330500.0,118800,1219300,688600,1015300,1062000,561300,1963100,323400.0
2007-01-03,5097925,585400,145150,84200,38800.0,241900.0,123100,878800.0,548300,2059300,4634150,5882300,2473800,1572350,6259600,419100.0
2007-01-04,3771650,271300,373450,26500,18150.0,186900.0,100700,781900.0,734200,1806200,2099350,4498700,1889200,1458450,4345100,490300.0
2007-01-05,4619075,917400,193600,21600,55450.0,295000.0,115700,515600.0,483700,748600,1913200,7855700,2712400,1286100,4082300,362700.0
2007-01-08,2542800,585300,162600,53700,56400.0,1328000.0,261200,428600.0,357300,855200,1160950,6748200,1529800,824350,3148400,468100.0
2007-01-09,3716700,390800,119500,68300,24550.0,325300.0,61600,519600.0,236700,975700,1314450,6865600,4389200,1070200,3614600,567300.0
2007-01-10,3887550,777600,144150,81600,31100.0,660900.0,112200,379700.0,359400,1425700,2021400,8647700,4551300,1756800,2579200,388900.0
2007-01-11,3860575,898100,218300,53800,44700.0,139300.0,87700,731700.0,260300,1790500,2813500,8105900,2965000,734250,2779500,239900.0
2007-01-12,2912500,432700,136900,72900,22050.0,104300.0,117600,1191400.0,235600,540900,1038950,5075100,3151900,654000,3353900,209300.0
2007-01-16,3739350,358200,215450,56600,19850.0,121900.0,200500,1093800.0,854600,815200,1441250,3887700,2042700,1474450,3193200,307000.0
2007-01-17,3591375,437000,105250,42800,86600.0,140400.0,88400,839100.0,230100,812300,1629750,3523300,1869900,1094350,3622000,264200.0
2007-01-18,4023500,581900,214500,34600,65550.0,157100.0,88400,688100.0,1514800,886800,3030500,5269800,3644100,2027250,3625300,245000.0
2007-01-19,2760925,422100,104950,53300,32550.0,612200.0,150200,1023600.0,279000,786700,1735950,4259100,3039500,1709600,2985300,488300.0
2007-01-22,2648750,301700,107050,33000,20900.0,218400.0,136700,356000.0,300700,1570700,1514050,5317900,2367600,1893000,2909100,151900.0
2007-01-23,3295450,233600,198700,113900,105950.0,209500.0,182100,814400.0,368900,1058400,2246750,6448200,3205900,1510000,3058600,160600.0
2007-01-24,4416975,437700,205550,85700,33150.0,155600.0,173600,926900.0,885900,1581400,1801550,5304200,3015000,1885400,2585800,211600.0
2007-01-25,5231300,382400,621800,127600,60750.0,644300.0,129700,986000.0,1239600,917200,2550300,7539800,6139100,2889400,4159300,388400.0
2007-01-26,2718650,350100,187750,444600,79750.0,178100.0,127700,656800.0,187100,1065900,2015800,5968600,3546900,1355750,2795500,175600.0
2007-01-29,3541850,567400,85450,79400,16950.0,142400.0,85000,1435300.0,151800,1038500,1630650,4919100,5091700,1773350,2093400,138400.0
2007-01-30,3526275,554900,328000,98900,11950.0,99300.0,197100,565100.0,233200,801600,1019500,3535000,2525300,1226150,2716600,174200.0
2007-01-31,5861925,728400,470200,154300,42400.0,217900.0,403900,651800.0,440600,1044700,2987550,6046300,3970800,1744000,6309800,478400.0
2007-02-01,3561650,507800,157550,42500,20750.0,183100.0,108400,647300.0,229100,1360600,1203050,5851000,3298900,3823950,2649400,267000.0
2007-02-02,3324625,1451400,272250,59200,96400.0,294300.0,95000,1460400.0,223400,1331300,1694850,6243200,2551300,2903300,9448000,201100.0
2007-02-05,2742850,386600,98750,50100,63650.0,171600.0,113700,678800.0,262700,1497300,2269900,4585900,1126400,1778400,3050500,230400.0
2007-02-06,3882000,422600,1522900,101600,1239700.0,1360200.0,124700,705400.0,593300,1181100,4115150,5376400,1683800,2487600,3702200,714600.0
2007-02-07,2979325,914500,672400,330100,417250.0,597800.0,189800,761300.0,411100,733600,3982500,6567000,2587700,2154550,2557700,241700.0
2007-02-08,4195425,273300,253100,34200,167600.0,269900.0,61400,958100.0,200600,1018900,1855950,5708000,3005000,2838850,2568300,103300.0
2007-02-09,3699750,508900,134100,24000,63550.0,180800.0,106300,710200.0,148700,1097200,3224150,5570800,3047300,1389600,1727000,150300.0
2007-02-12,2244156,385900,126989,32920,59085.0,257531.0,90600,408782.0,611500,1601068,1816855,5170684,3111700,2213706,1060092,300750.0
2007-02-13,4328750,159900,142992,71014,71850.0,150020.0,107346,841478.0,740200,1984297,4729582,4854766,2693200,1275970,3262887,134635.0
2007-02-14,4602780,340500,169392,215393,45373.0,216756.0,177750,1204628.0,151400,2283048,2758122,7634357,3693800,2557131,1987986,180055.0
2007-02-15,5497725,221200,136750,95600,15750.0,164300.0,93000,305300.0,130000,483200,3043550,3821600,2346900,2452950,1601700,108900.0
2007-02-16,3542100,290500,107000,51900,14450.0,152200.0,182900,2324900.0,120500,1385300,3002000,2348500,1496300,2031000,1601900,192900.0
2007-02-20,7491725,929400,261900,67500,231100.0,166400.0,234500,913400.0,409600,914100,1731250,3114800,1796700,3382700,1958900,159200.0
2007-02-21,3738550,583400,61500,16000,15150.0,294300.0,205000,521800.0,235100,781500,1809250,5520100,2278400,2374950,1521000,175400.0
2007-02-22,5369625,371400,69350,70800,100600.0,85500.0,126500,559600.0,222700,1033800,2213500,7874800,4058800,1998550,1934700,103100.0
2007-02-23,5508700,358800,52050,35300,50600.0,134400.0,170200,616000.0,276000,643100,2910450,6190600,4142700,1875750,2409400,168900.0
2007-02-26,5650245,371600,74602,39250,20598.0,122868.0,275706,937899.0,262000,569573,2896133,4763398,3873700,1824469,1229088,295138.0
2007-02-27,18963651,1138100,330950,263300,121200.0,580800.0,718000,2321200.0,650100,2969600,6262500,19641801,10384400,9297750,7010500,602800.0
2007-02-28,10620000,1264800,439500,245500,37600.0,230300.0,376700,766900.0,238900,2031400,4487850,10331000,5966900,5500900,5075400,419300.0
2007-03-01,8714810,1445400,170950,97782,28550.0,371065.0,179663,1015568.0,683200,1954165,2615298,12371140,5009200,3654724,3796585,389612.0
2007-03-02,7850150,473800,372700,65100,205700.0,262700.0,326700,593300.0,572700,1956500,2165900,11013500,4135900,2643700,9074900,228100.0
2007-03-05,10902330,639500,1266905,128298,99350.0,843954.0,322319,1872686.0,512600,1907321,3827489,12752230,5118600,4042474,9860409,710885.0
2007-03-06,6918925,659500,390650,95900,35350.0,105800.0,284600,997600.0,263100,1849600,2453200,11685500,6990700,2121150,3475600,159900.0
2007-03-07,5285025,417900,295550,24400,10300.0,111000.0,163500,701700.0,476600,1415500,3199450,7644400,3707500,1414500,1143800,113100.0
2007-03-08,4964550,359500,247900,78400,15300.0,298600.0,160300,566300.0,255400,822100,2523050,6616200,2528100,1914000,2568100,114200.0
2007-03-09,6820175,195500,185100,37200,11750.0,138800.0,230000,557000.0,218000,795600,1866950,6769800,3415700,1611600,2803100,179300.0
2007-03-12,4972225,321600,117500,32900,33100.0,97400.0,104800,519400.0,178900,674500,1530900,11320600,3550600,1810300,1739900,162700.0
2007-03-13,7093350,889500,136350,57900,19050.0,148400.0,148300,1178900.0,395800,1155800,3295550,7756100,3801700,2550950,4984400,253500.0
2007-03-14,7345850,1363100,188500,112700,68750.0,370000.0,386100,948600.0,325500,1393700,3387350,13019300,6944300,2245100,3464400,340600.0
2007-03-15,4202873,439100,125400,56900,19850.0,124700.0,219800,536400.0,308600,1222200,1986750,5150700,2497200,1490950,2229800,101500.0
2007-03-16,4086500,960200,131450,60500,18550.0,131200.0,145300,361900.0,541600,546700,1318050,4804800,2551000,932300,1384600,67700.0
2007-03-19,3813850,444000,113050,45400,16750.0,155400.0,60700,734300.0,324600,767100,1519000,5667425,1479300,1565950,2382300,130900.0
2007-03-20,3972513,197300,232600,38900,30450.0,138800.0,125000,549200.0,437700,1235000,2523962,6179880,1667600,1634050,3175900,113100.0
2007-03-21,4105305,390000,176200,90700,62200.0,140300.0,220400,1490700.0,372200,800300,2859000,8990653,4649100,2729050,3120500,389500.0
2007-03-22,5644075,774100,211800,91400,23450.0,71600.0,158800,800500.0,309000,1417509,2625700,4422300,2509900,1808550,1816600,222200.0
2007-03-23,2806358,783400,223000,102900,62550.0,381100.0,59500,426200.0,278500,1091500,2110600,4424820,1201800,1005550,942000,137300.0
2007-03-26,4519075,553400,112700,78000,19250.0,237800.0,202200,747600.0,185600,718900,1747684,4994550,2894400,1542600,1652805,622800.0
2007-03-27,3570183,259200,189900,106600,4750.0,148700.0,95000,715100.0,132900,970100,1335949,4215113,2296100,872850,1482541,167300.0
2007-03-28,5477275,313900,303950,74400,40700.0,126800.0,99900,692900.0,420800,895500,1276900,6690500,1414100,1520000,1378100,152200.0
2007-03-29,3322675,274100,68250,65800,162850.0,125300.0,99900,604800.0,226800,906140,2137800,7081469,2674600,1217650,1616700,117100.0
2007-03-30,4413775,610800,310350,336000,87350.0,111100.0,961900,692600.0,257200,926300,1408650,6908000,2155700,1445750,2359600,110300.0
2007-04-02,5599572,576200,89850,56300,91150.0,141000.0,308400,381900.0,185600,914100,1269500,7055413,5190800,1033550,5737200,87800.0
2007-04-03,4084950,1351600,69500,419500,97300.0,285800.0,223600,575400.0,491800,756700,1339283,4941500,3731200,2320000,2018000,476400.0
2007-04-04,2018239,445500,1762050,60100,19300.0,120600.0,61300,1056100.0,393600,1065038,5750090,6572110,2073300,1496250,1927800,185300.0
2007-04-05,1750050,827900,258200,123900,55100.0,231300.0,165700,1476600.0,243400,475470,2117535,2523700,1160900,1698500,786000,626500.0
2007-04-09,2563425,325900,383500,58900,78700.0,133300.0,178500,1769700.0,208900,439530,1797150,5964850,1540100,2694524,1741438,243000.0
2007-04-10,5566963,1081400,232050,105300,48500.0,171600.0,433300,1792400.0,174800,659008,1195591,4765820,1518000,2727915,1616656,340300.0
2007-04-11,3771875,2027300,573400,375500,94200.0,193600.0,320300,2009300.0,150900,1292020,1931837,8322660,2031500,3942100,3711067,281200.0
2007-04-12,3949653,2152300,321750,330700,28600.0,397600.0,86000,2433900.0,1163800,989540,2326332,6607558,1976100,3153139,2839246,610600.0
2007-04-13,2747503,498500,144600,67500,18600.0,83800.0,62600,1786600.0,197700,684947,1584102,4809426,1667000,2739364,988113,205600.0
2007-04-16,3996998,800000,156500,169600,14000.0,94900.0,274500,1624100.0,306400,906500,1421374,5480470,2447600,3131462,2514100,444000.0
2007-04-17,4938963,950100,95750,43500,41800.0,146300.0,116300,1167100.0,348800,1133000,2021500,6922203,2606800,1586027,2649344,320700.0
2007-04-18,3166505,2675300,779800,99500,31250.0,198600.0,134500,1621400.0,139400,952800,1287171,6357200,1967500,1887566,1658317,235100.0
2007-04-19,4569535,656400,105200,143500,74550.0,90100.0,93400,874700.0,375000,1049800,1654434,6435397,2616100,7395500,3238700,226200.0
2007-04-20,2327725,867300,123950,152500,40300.0,190300.0,100800,942000.0,333800,539000,1753997,4278480,1814500,1922096,3382700,137300.0
2007-04-23,4805045,1157200,122950,192400,19450.0,185000.0,79700,1498000.0,143700,468100,2625610,4961947,1384400,1404174,2262300,216200.0
2007-04-24,3849043,593500,145000,571700,51700.0,554800.0,82600,1964800.0,292900,1080150,3160310,6151825,2523100,1386831,2200871,152800.0
2007-04-25,6012388,489100,89150,91200,120650.0,177300.0,91800,1150600.0,564100,991678,1423641,6719101,2325100,1274643,1688153,254000.0
2007-04-26,5551553,635000,117100,160300,79350.0,258000.0,86700,739500.0,282300,632220,2314286,6253780,3128900,1563022,1782399,247900.0
2007-04-27,3699533,778500,84550,80600,72800.0,270800.0,80800,698300.0,240200,851000,2050872,7557958,6308400,1184030,789267,117000.0
2007-04-30,2841093,582400,116300,122800,10150.0,417600.0,126200,901400.0,217000,966972,1598632,7210551,2398400,1315337,2348444,262100.0
2007-05-01,4516070,1021400,94560,231300,45100.0,216000.0,87900,729800.0,228400,870258,1876351,6096713,2951400,1730420,849861,366200.0
2007-05-02,4391538,863000,98850,433000,29200.0,208100.0,125400,1168700.0,449900,759750,2272835,7815425,3343500,1205650,1508373,396800.0
2007-05-03,3994270,921200,74430,444500,29150.0,194000.0,149300,866000.0,1154300,1229325,2201706,5993406,2009700,2019728,960758,522800.0
2007-05-04,5223257,783800,137400,434700,1443400.0,1487650.0,155100,649558.0,298300,898700,1917150,4310135,3251000,1105600,1220940,325900.0
2007-05-07,3750873,658200,175250,488400,551763.0,553240.0,77600,522080.0,492500,951650,1865277,5213933,2142300,903809,1650977,298700.0
2007-05-08,6640650,1318800,223100,737900,208800.0,518700.0,159000,1178600.0,464900,761600,1964537,8410071,2885800,1665360,1328240,1158000.0
2007-05-09,4328675,646700,160550,279800,94450.0,297200.0,116800,2017400.0,137200,783442,2239700,8740475,2852900,1097450,5915900,463900.0
2007-05-10,12024280,1281200,218850,300200,111850.0,159900.0,107600,1661690.0,227300,1438280,3727047,11638560,4698300,2048202,4054095,1258370.0
2007-05-11,4971467,1013500,158800,92200,71550.0,137000.0,70500,835000.0,134000,1521080,2011124,7768930,3164900,1385850,14842900,671200.0
2007-05-14,2997195,438600,68700,97700,51650.0,164500.0,112600,2120000.0,579200,639620,2077610,7726425,2055000,1321344,7760400,176400.0
2007-05-15,3355988,540000,102300,309200,109850.0,157100.0,109800,1069040.0,308200,963783,1606146,10197690,2893500,2524650,4856498,338964.0
2007-05-16,3003725,530600,76050,140800,114250.0,73900.0,156100,2149400.0,214700,2135536,1719838,11010200,6528000,1196400,2864940,470000.0
2007-05-17,4300078,356100,114900,121800,29200.0,119500.0,342400,1954900.0,565600,1469900,1174163,9361971,3707000,978554,2904300,301764.0
2007-05-18,3365543,656000,74400,233800,139050.0,134600.0,107900,1310400.0,267300,607200,1367501,7561000,3389800,1038178,1503659,152900.0
2007-05-21,6372318,2203400,169550,821000,112050.0,233580.0,122500,1913724.0,914700,2075900,4451337,16920789,5228500,2380750,3153494,329600.0
2007-05-22,5152697,402400,118250,184000,46500.0,102000.0,113800,857200.0,1041300,1467902,3513521,9055182,2524100,1337050,2954086,108400.0
2007-05-23,7831750,711800,125950,188900,125700.0,153900.0,111800,544600.0,512300,897990,2106029,6504275,3269300,2249856,2630186,232452.0
2007-05-24,5100652,656500,176900,180300,27300.0,158200.0,149600,1694410.0,741600,1319197,3195750,12881980,5379000,1797568,4206157,129700.0
2007-05-25,2616213,357800,82050,104600,17350.0,31900.0,42000,805800.0,211500,821000,1237784,6048545,2969400,781675,1947640,82000.0
2007-05-29,3580140,1167300,145100,332100,15300.0,129100.0,120300,1731800.0,537100,965184,1873239,8494831,3500700,1214516,3122550,496700.0
2007-05-30,6337838,1172800,66000,212400,64850.0,152325.0,88600,569700.0,366400,1260172,2729797,8437572,4460200,1268675,2859641,234200.0
2007-05-31,4575250,1048700,432300,305500,20597.0,106400.0,143500,519400.0,1700200,1051803,2913750,5764450,4914400,1223780,2027700,261200.0
2007-06-01,2972338,639500,110400,126700,47600.0,127100.0,97000,843650.0,3108800,1843530,1528106,8301132,2994100,2091450,2581615,195000.0
