date,gross_return,cost,net_return,turnover,n_long,n_short,n_positions,vol_target_multiplier
2024-12-23,0.0035729117604475593,0.00026399999999999997,0.0033089117604475594,0.21999999999999997,24,3,27,1.9202839414462949
2024-12-24,-0.0006580167333236143,0.000288,-0.0009460167333236143,0.24,18,5,23,1.9534102339032102
2024-12-26,0.006534894629467216,0.0007440000000000001,0.005790894629467216,0.6200000000000001,0,18,18,1.9549786707027257
2024-12-27,-0.001908491965830546,0.000144,-0.002052491965830546,0.12000000000000001,0,22,22,1.9164957477419897
2024-12-30,-0.0004893512642529085,0.0005280000000000001,-0.0010173512642529087,0.44000000000000006,10,14,24,1.9122524112675776
2024-12-31,-0.0015240068476936282,0.0003600000000000001,-0.0018840068476936283,0.30000000000000004,16,5,21,1.959387572613336
2025-01-02,0.005587607270310278,0.000264,0.005323607270310278,0.22,19,3,22,1.9562827579284026
2025-01-03,-0.003097702214864442,0.00021600000000000002,-0.003313702214864442,0.18,20,3,23,1.911151585654795
2025-01-06,-0.001414241554516302,0.000312,-0.001726241554516302,0.26,22,6,28,1.8990686598804245
2025-01-07,-0.0017513264194810871,0.00021600000000000002,-0.001967326419481087,0.18,18,9,27,1.8965428040322352
2025-01-08,-0.0027194063572236237,0.000192,-0.0029114063572236236,0.16,16,11,27,1.905957205369945
2025-01-10,0.003863601864957251,0.00033600000000000004,0.0035276018649572512,0.28,20,5,25,1.8977608600811886
2025-01-13,0.005075661213113792,0.00016800000000000002,0.004907661213113792,0.14,20,4,24,1.878082208715766
2025-01-14,0.0029572087990678477,0.000312,0.002645208799067848,0.26,15,6,21,1.855490495333717
2025-01-15,-0.0017609600367435069,0.0005280000000000001,-0.002288960036743507,0.44000000000000006,4,15,19,1.8747189670562903
2025-01-16,-0.004987016157364374,0.00016800000000000002,-0.005155016157364373,0.14,5,19,24,1.9087619832028628
2025-01-17,-0.002097777247599128,0.00021600000000000002,-0.002313777247599128,0.18,1,22,23,1.8846611871690546
2025-01-21,0.001306879856527079,0.00012000000000000002,0.001186879856527079,0.1,1,23,24,1.8806198204918527
2025-01-22,-0.004733962850334528,0.000264,-0.004997962850334528,0.22,0,25,25,1.87751241267595
2025-01-23,0.011856442932990676,0.00016800000000000002,0.011688442932990676,0.14,1,25,26,1.8768195223974757
2025-01-24,-0.0036626666255459668,0.00012000000000000002,-0.0037826666255459667,0.1,0,23,23,1.7116803434353305
2025-01-27,-0.001012387218123445,0.000456,-0.0014683872181234451,0.38000000000000006,1,17,18,1.704761469084609
2025-01-28,0.003344974639828662,0.00023999999999999998,0.003104974639828662,0.19999999999999998,8,16,24,1.7059969779429636
2025-01-29,0.00018016925776294805,0.000192,-1.1830742237051959e-05,0.16,9,15,24,1.6981831674794103
2025-01-30,-0.0034391021210329175,0.00023999999999999998,-0.0036791021210329173,0.19999999999999998,13,11,24,1.7098991577873301
2025-01-31,-0.0019709937981149464,0.00012000000000000002,-0.0020909937981149463,0.1,12,11,23,1.6986429628838977
2025-02-03,0.0006234829424722221,0.000288,0.0003354829424722221,0.24000000000000002,10,5,15,1.6979095803355797
2025-02-04,-0.00029525820339663803,0.00019199999999999998,-0.00048725820339663804,0.15999999999999998,10,9,19,1.7124705953360424
2025-02-05,-0.0012483486429570644,0.00024000000000000003,-0.0014883486429570643,0.2,7,12,19,1.716343029768678
2025-02-06,-0.0030457520384053046,0.0003600000000000001,-0.0034057520384053047,0.30000000000000004,11,11,22,1.7150776573954511
2025-02-07,-0.0012663678209020612,0.00016800000000000002,-0.0014343678209020611,0.14,12,11,23,1.733027280632804
