date,gross_return,cost,net_return,turnover,n_long,n_short,n_positions,vol_target_multiplier
2024-10-22,0.0007577885220491276,0.00023999999999999998,0.0005177885220491276,0.19999999999999998,10,7,17,3.0
2024-10-23,0.0018756511783633379,0.00021599999999999996,0.0016596511783633378,0.17999999999999997,8,10,18,3.0
2024-10-24,0.000224836249453566,0.000144,8.0836249453566e-05,0.12000000000000001,8,10,18,3.0
2024-10-25,0.0003876297315556411,0.00012000000000000002,0.00026762973155564107,0.1,8,11,19,3.0
2024-10-28,0.0009609556217635329,9.6e-05,0.000864955621763533,0.08,8,9,17,3.0
2024-10-29,0.0005381378720290432,9.6e-05,0.0004421378720290432,0.08,8,13,21,3.0
2024-10-30,-0.001964012690905741,0.000144,-0.002108012690905741,0.12,10,15,25,3.0
2024-10-31,0.0016423857397844333,0.00028799999999999995,0.0013543857397844334,0.23999999999999996,4,17,21,3.0
2024-11-01,-0.0013393851509749368,0.00012000000000000002,-0.0014593851509749369,0.1,5,13,18,3.0
2024-11-04,-0.001557050112233125,0.00012000000000000002,-0.0016770501122331252,0.1,6,13,19,3.0
2024-11-05,0.002399437717340964,0.000144,0.002255437717340964,0.12000000000000001,7,10,17,3.0
2024-11-06,-0.002500387566518838,0.00023999999999999998,-0.0027403875665188383,0.19999999999999998,12,7,19,3.0
2024-11-07,0.0009920967534802116,0.00021600000000000002,0.0007760967534802116,0.18,14,4,18,3.0
2024-11-08,0.003895607121072649,0.000144,0.003751607121072649,0.12000000000000001,16,4,20,3.0
2024-11-11,-0.0013559124575839164,4.8e-05,-0.0014039124575839165,0.04,17,5,22,3.0
2024-11-12,0.003012801544537931,9.6e-05,0.002916801544537931,0.08,17,5,22,3.0
2024-11-13,-0.0033142555396993693,0.00021600000000000002,-0.0035302555396993693,0.18,13,6,19,3.0
2024-11-14,0.003964074106615064,0.00016800000000000002,0.0037960741066150635,0.14,15,5,20,3.0
2024-11-15,-0.0030474107118368824,0.000192,-0.0032394107118368823,0.16,13,7,20,3.0
2024-11-18,-0.00370721071421404,0.000288,-0.00399521071421404,0.24000000000000002,5,11,16,3.0
2024-11-19,-0.0008917088007247287,0.00021600000000000002,-0.0011077088007247287,0.18,4,11,15,3.0
2024-11-20,-0.0012321232955763244,0.000144,-0.0013761232955763244,0.12000000000000001,5,14,19,3.0
2024-11-21,0.0011522817585777312,0.00021600000000000002,0.0009362817585777312,0.18,7,11,18,3.0
2024-11-22,-0.00125520032455408,0.00028799999999999995,-0.00154320032455408,0.23999999999999996,11,5,16,3.0
2024-11-25,0.002158673354054912,0.000192,0.001966673354054912,0.16,14,6,20,3.0
2024-11-26,0.001006023299454959,4.8e-05,0.0009580232994549591,0.04,14,6,20,3.0
2024-11-27,0.0005095368767210685,7.2e-05,0.00043753687672106844,0.06,14,5,19,3.0
2024-11-29,0.00047299542635790507,0.00012000000000000002,0.0003529954263579051,0.1,12,6,18,3.0
2024-12-02,-0.0041559929825454485,0.000144,-0.0042999929825454485,0.12000000000000001,13,7,20,3.0
2024-12-03,0.0015374900492759265,0.00048000000000000007,0.0010574900492759266,0.4,7,9,16,3.0
2024-12-04,0.001993835457323667,0.000264,0.001729835457323667,0.22,9,10,19,3.0
2024-12-05,0.0019769984873270353,0.00016800000000000002,0.0018089984873270353,0.14,9,11,20,3.0
2024-12-06,-0.0028790732414453665,9.6e-05,-0.0029750732414453667,0.08,9,13,22,3.0
2024-12-09,0.0018059612327695305,7.2e-05,0.0017339612327695304,0.06,10,11,21,3.0
2024-12-10,0.0054401900553431816,0.000192,0.005248190055343181,0.16,11,10,21,3.0
2024-12-11,-0.0002818372292573846,0.000312,-0.0005938372292573846,0.26,9,13,22,3.0
2024-12-12,0.0035909511589752,0.00016800000000000002,0.0034229511589752,0.14,7,12,19,3.0
2024-12-13,0.007463222985289284,9.6e-05,0.007367222985289284,0.08,5,14,19,3.0
2024-12-16,-0.0009872476075702564,0.00016800000000000002,-0.0011552476075702563,0.14,6,12,18,2.7777415410070287
2024-12-17,0.0012374460682444675,0.00019199999999999998,0.0010454460682444676,0.15999999999999998,3,13,16,2.7830732480255813
2024-12-18,0.0029619344138522847,0.00021600000000000002,0.0027459344138522847,0.18,2,17,19,2.778105711039855
2024-12-19,-0.003958563115289174,9.6e-05,-0.004054563115289174,0.08,2,19,21,2.761014535628022
2024-12-20,-0.0014174663352903316,0.00024000000000000003,-0.0016574663352903315,0.2,2,19,21,2.698718204209338
2024-12-23,-0.0032222014349213325,0.000192,-0.0034142014349213324,0.16,2,19,21,2.7377579184961687
2024-12-24,0.00036859416316650686,0.00016800000000000002,0.00020059416316650685,0.14,3,15,18,2.6977832263404053
2024-12-26,-0.0011053020972940587,0.00026399999999999997,-0.0013693020972940586,0.21999999999999997,5,6,11,2.6979417046963827
2024-12-27,0.0002519944524075336,0.000264,-1.2005547592466425e-05,0.22,9,5,14,2.693184843092278
2024-12-30,0.001922894600014895,0.000264,0.0016588946000148951,0.22,9,10,19,2.6993004250549157
2024-12-31,0.0035689121332766168,0.00019199999999999998,0.003376912133276617,0.15999999999999998,6,11,17,2.7246878795262366
2025-01-02,-0.002834511669616819,0.00023999999999999998,-0.003074511669616819,0.19999999999999998,3,16,19,2.6802101207341824
2025-01-03,0.0014777602583135273,0.00021600000000000002,0.0012617602583135273,0.18,6,16,22,2.645763195505452
2025-01-06,0.0018691577574572093,0.000144,0.0017251577574572093,0.12000000000000001,3,15,18,2.643810718150557
2025-01-07,-0.00025160997237146256,0.00024000000000000003,-0.0004916099723714626,0.2,5,15,20,2.633109127724794
2025-01-08,0.002196542885558852,0.000144,0.002052542885558852,0.12000000000000001,5,13,18,2.6548397453012025
2025-01-10,-0.002410732583967365,0.000144,-0.002554732583967365,0.12000000000000001,4,16,20,2.640292435433739
2025-01-13,-0.0009811139720460483,0.000192,-0.0011731139720460482,0.16,7,15,22,2.6161266358034436
2025-01-14,0.00032536000122949775,0.00023999999999999998,8.536000122949777e-05,0.19999999999999998,10,14,24,2.6112374231342983
2025-01-15,0.00031560756390725425,0.000288,2.7607563907254247e-05,0.24,14,8,22,2.612734142287425
2025-01-16,0.004385865247754878,0.00016800000000000002,0.004217865247754879,0.14,16,5,21,2.618250082083054
2025-01-17,0.0009047986542830207,9.6e-05,0.0008087986542830207,0.08,17,4,21,2.564688400508819
2025-01-21,-0.0021881489518342546,0.00024000000000000003,-0.002428148951834255,0.2,17,4,21,2.5801819596889604
2025-01-22,0.004345911285054866,7.2e-05,0.004273911285054866,0.06,19,3,22,2.560774458858087
2025-01-23,-0.0027391640831811556,9.6e-05,-0.002835164083181156,0.08,19,3,22,2.594753515984025
2025-01-24,0.0010164329240524082,0.00016800000000000002,0.0008484329240524083,0.14,17,2,19,2.5625492880307927
2025-01-27,-0.0017578443130765867,0.00021599999999999996,-0.0019738443130765866,0.17999999999999997,15,3,18,2.561491712853659
2025-01-28,-0.0016479864843960072,0.0002640000000000001,-0.0019119864843960073,0.22000000000000003,14,5,19,2.5532630444163265
2025-01-29,-0.0009101413613034006,0.00012000000000000002,-0.0010301413613034007,0.1,14,8,22,2.5394139323084373
2025-01-30,-0.0003151980134480925,0.00016799999999999996,-0.00048319801344809247,0.13999999999999999,13,10,23,2.5352427574514453
2025-01-31,0.0024000727370766363,0.00016799999999999996,0.0022320727370766366,0.13999999999999999,11,9,20,2.5361328641196663
2025-02-03,-0.0016886300211268156,0.000264,-0.0019526300211268155,0.22,7,10,17,2.521728051382423
2025-02-04,-8.456419369251344e-05,0.00016800000000000002,-0.00025256419369251346,0.14,5,11,16,2.523862569682256
2025-02-05,-0.001076765206784234,0.00021599999999999996,-0.001292765206784234,0.17999999999999997,8,11,19,2.528565649523743
2025-02-06,0.002057227179452686,0.00031199999999999994,0.0017452271794526858,0.25999999999999995,4,10,14,2.5301420841549316
2025-02-07,0.0015484015764444248,0.000144,0.0014044015764444247,0.12,6,14,20,2.5319183209285536
2025-02-10,0.00119168896695486,0.000144,0.00104768896695486,0.12000000000000001,9,11,20,2.541338239358918
