date,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2003-01-02,91.07,25.4,77.9,88.42,85.0,,101.0999,,,,22.8,15.6,22.8,21.12,23.98,20.32,27.27,19.6,20.36,,,21.9382,,,,,86.28,84.79,82.0,107.33,,,,,,,,,,
2003-01-03,91.35,25.68,77.77,87.99,84.95,,101.1999,,,,22.78,15.66,22.76,21.19,23.43,20.3,27.55,19.8,20.25,,,22.2434,,,,,86.48,84.93,82.01,107.94,,,,,,,,,,
2003-01-06,92.96,26.32,78.68,89.4,86.79,,102.4499,,,,23.55,16.35,22.95,21.38,23.86,20.45,27.85,20.69,20.64,,,23.3995,,,,,86.25,84.72,81.96,107.89,,,,,,,,,,
2003-01-07,92.73,26.65,78.27,88.62,86.16,,100.8499,,,,23.29,16.52,22.2,21.26,23.73,20.27,27.45,20.24,20.57,,,23.4088,,,,,86.56,84.99,82.02,108.3,,,,,,,,,,
2003-01-08,91.39,25.9,77.49,87.33,85.08,,99.4799,,,,23.05,15.98,21.99,21.0,23.51,20.15,27.24,20.38,20.04,,,22.6041,,,,,86.99,85.19,82.09,108.41,,,,,,,,,,
2003-01-09,92.81,26.7,78.63,88.54,86.4,,100.6999,,,,23.51,16.45,22.27,21.27,24.16,20.35,27.52,20.28,20.35,,,23.0481,,,,,85.32,84.16,81.94,107.54,,,,,,,,,,
2003-01-10,93.06,27.1,78.8,88.75,86.64,,100.5699,,,,23.5,16.54,22.09,21.23,24.22,20.41,27.51,20.28,20.57,,,23.6215,,,,,85.54,84.25,82.05,107.82,,,,,,,,,,
2003-01-13,93.03,26.94,78.98,88.5,86.56,,100.7799,,,,23.57,16.45,22.01,21.19,24.34,20.46,27.53,19.85,20.48,,,23.3533,,,,,85.68,84.4,82.03,107.7,,,,,,,,,,
2003-01-14,93.33,27.08,79.03,88.08,86.95,,101.5499,,,,23.7501,16.68,22.1,21.23,24.37,20.52,27.51,19.89,20.58,,,23.5383,,,,,85.98,84.6,82.06,108.0,,,,,,,,,,
2003-01-15,92.4,26.74,78.85,88.0,86.1,,100.5799,,,,23.4,16.35,22.17,20.93,24.08,20.32,27.2,19.83,20.24,,,22.9186,,,,,86.4,84.79,82.09,108.0,,,,,,,,,,
2003-01-16,92.02,26.44,78.74,87.9,85.85,,100.9999,,,,23.17,16.0,22.39,20.81,23.99,20.62,27.12,19.8,20.35,,,22.2527,,,,,86.52,84.76,82.14,107.75,,,,,,,,,,
2003-01-17,90.66,25.31,77.26,86.54,84.6,,99.9399,,,,23.1,15.22,22.22,20.66,23.75,20.5,27.1,19.71,20.19,,,21.0688,,,,,86.95,85.11,82.12,108.25,,,,,,,,,,
2003-01-21,89.25,25.03,76.14,85.27,83.15,,98.1799,,,,22.72,15.12,21.7,20.15,23.08,20.35,26.9,19.3,19.75,,,20.8469,,,,,87.45,85.4,82.22,108.32,,,,,,,,,,
2003-01-22,88.17,24.93,75.48,84.88,82.3,,96.7999,,,,22.36,15.02,21.64,19.77,22.75,20.11,26.83,19.13,19.51,,,20.7636,,,,,87.88,85.75,82.28,108.54,,,,,,,,,,
2003-01-23,88.71,25.51,75.95,85.35,82.85,,97.4799,,,,22.7,15.28,21.7,20.13,23.28,19.97,26.91,19.48,19.8,,,21.4388,,,,,87.45,85.57,82.23,108.59,,,,,,,,,,
2003-01-24,86.38,24.82,74.38,83.54,80.97,,96.4499,,,,21.8299,14.68,21.32,19.51,22.63,19.53,26.32,18.98,19.36,,,20.5324,,,,,87.97,85.74,82.22,109.08,,,,,,,,,,
2003-01-27,85.2,24.53,73.25,82.3,79.46,,93.8799,,,,21.5,14.52,20.65,19.36,22.27,19.27,25.74,18.25,18.76,,,20.2827,,,,,87.65,85.48,82.22,108.44,,,,,,,,,,
2003-01-28,85.83,24.78,73.85,82.8,80.2,,94.2799,,,,21.81,14.72,21.0,19.48,22.6,19.33,26.18,18.8,18.92,,,20.5509,,,,,87.65,85.49,82.24,108.77,,,,,,,,,,
2003-01-29,86.48,25.15,74.41,83.36,81.15,,94.0499,,,,21.85,14.93,21.68,19.5,22.8,19.12,26.43,18.79,19.07,,,21.1891,,,,,87.17,85.12,82.17,108.13,,,,,,,,,,
2003-01-30,84.43,24.54,73.2,82.25,79.05,,93.9899,,,,21.3,14.47,21.34,19.16,22.15,18.77,25.94,18.49,18.65,,,20.0884,,,,,87.82,85.45,82.27,108.5,,,,,,,,,,
2003-01-31,86.06,24.44,74.24,83.32,80.34,,94.7499,,,,21.72,14.45,21.77,19.48,22.34,19.26,26.46,18.7,18.85,,,19.885,,,,,88.06,85.49,82.25,108.8,,,,,,,,,,
2003-02-03,86.23,24.49,73.6,83.3,80.64,,96.2399,,,,21.77,14.58,21.94,19.65,22.42,19.33,26.35,18.76,18.9,,,19.7925,,,,,87.88,85.08,82.08,108.45,,,,,,,,,,
2003-02-04,85.38,24.19,73.6,82.72,81.0,,94.8499,,,,21.25,14.33,22.09,19.48,21.96,19.34,26.04,18.67,18.82,,,19.7277,,,,,88.27,85.36,82.17,108.66,,,,,,,,,,
2003-02-05,84.85,24.08,73.05,82.62,79.4,,95.0099,,,,21.05,14.28,21.93,19.5,21.9,19.2,25.85,18.39,18.77,,,19.7,,,,,87.51,85.03,82.14,108.5,,,,,,,,,,
2003-02-06,84.45,24.21,72.65,81.65,78.67,,94.0899,,,,20.8,14.2,21.84,19.34,21.82,19.05,25.8,18.22,18.55,,,19.404,,,,,88.22,85.36,82.18,108.69,,,,,,,,,,
2003-02-07,83.42,23.81,71.32,80.85,77.9,,92.7299,,,,20.66,14.04,21.64,19.15,21.65,18.92,25.75,17.9,18.46,,,19.0896,,,,,88.42,85.4,82.25,108.93,,,,,,,,,,
2003-02-10,84.01,24.02,72.06,80.97,78.53,,93.0499,,,,20.8,14.19,21.92,19.17,21.66,19.05,25.94,17.96,18.55,,,19.33,,,,,87.8,85.24,82.19,108.26,,,,,,,,,,
2003-02-11,83.43,24.15,71.86,80.95,77.95,,93.4999,,,,20.5101,14.14,21.78,18.97,21.74,18.69,25.64,17.66,18.34,,,19.478,,,,,87.78,85.32,82.22,108.66,,,,,,,,,,
2003-02-12,82.1,23.82,70.85,79.47,76.9,,92.5099,,,,20.25,13.95,21.4,18.81,21.56,18.69,25.35,17.05,18.3,,,19.33,,,,,88.09,85.69,82.29,108.51,,,,,,,,,,
2003-02-13,82.35,23.94,70.66,79.07,76.78,,93.8699,,,,20.4,13.99,21.3,18.57,21.29,18.71,25.05,17.29,18.35,,,19.2838,,,,,88.57,86.0,82.36,108.51,,,,,,,,,,
2003-02-14,84.15,24.49,71.3,79.77,78.08,,94.7599,,,,20.86,14.43,21.47,19.0,21.75,19.05,25.32,17.58,18.36,,,20.3567,,,,,87.81,85.7,82.29,108.46,,,,,,,,,,
2003-02-18,85.63,25.25,72.73,81.85,79.87,,96.1499,,,,21.1899,14.9,21.82,19.21,22.35,19.18,25.94,17.77,18.77,,,21.2538,,,,,87.92,85.7,82.26,108.8,,,,,,,,,,
2003-02-19,85.18,25.08,71.85,81.19,79.23,,93.8999,,,,21.14,14.8,21.8,19.3,22.04,19.03,25.82,17.78,18.6,,,21.0503,,,,,88.52,86.02,82.3,109.15,,,,,,,,,,
2003-02-20,84.33,24.98,71.7,80.95,78.6,,93.9999,,,,20.94,14.57,21.75,19.2,21.83,18.84,25.53,17.77,18.41,,,21.2723,,,,,88.82,86.32,82.35,109.43,,,,,,,,,,
2003-02-21,85.18,25.17,72.32,82.19,79.66,,94.5999,,,,21.25,14.75,22.23,19.5,22.16,18.95,25.79,18.0,18.71,,,21.3093,,,,,88.3,86.0,82.28,109.13,,,,,,,,,,
2003-02-24,83.8,24.74,71.21,80.75,78.05,,93.4499,,,,20.69,14.5,22.42,18.85,21.54,18.69,25.45,17.88,18.25,,,21.0503,,,,,88.72,86.34,82.32,109.49,,,,,,,,,,
2003-02-25,84.47,24.77,71.86,81.34,78.99,,92.2999,,,,20.8899,14.54,22.3,19.15,21.98,18.83,25.62,18.0,18.21,,,21.1151,,,,,89.13,86.46,82.37,109.69,,,,,,,,,,
2003-02-26,83.24,24.22,71.5,80.55,77.91,,91.1999,,,,20.65,14.16,22.36,19.0,21.68,18.73,25.48,17.69,18.29,,,20.5509,,,,,89.75,86.72,82.41,109.99,,,,,,,,,,
2003-02-27,84.34,24.77,71.894,81.34,78.81,,91.3299,,,,20.95,14.3,22.23,19.13,21.98,18.75,25.8,17.72,18.31,,,21.0411,,,,,89.9,86.8,82.41,110.45,,,,,,,,,,
2003-02-28,84.9,25.16,72.01,81.44,79.1,,92.7499,,,,21.05,14.52,22.41,19.18,22.24,18.67,25.87,17.7,18.35,,,21.7717,,,,,90.47,87.09,82.45,110.49,,,,,,,,,,
2003-03-03,84.09,24.65,71.79,81.17,78.51,,93.1499,,,,20.82,14.27,22.49,19.1,21.9,18.52,25.74,17.82,18.28,,,21.0226,,,,,90.24,87.03,82.37,110.7,,,,,,,,,,
2003-03-04,82.75,24.5,70.86,80.09,77.4,,91.7999,,,,20.52,14.11,22.38,18.75,21.29,18.36,25.46,17.71,17.84,,,20.7914,,,,,90.3,87.2,82.36,110.76,,,,,,,,,,
2003-03-05,83.45,24.55,71.0,80.02,77.87,,91.9499,,,,20.8101,14.25,22.58,18.9,21.56,18.22,25.7,17.89,17.91,,,21.1058,,,,,90.6,87.36,82.43,110.7,,,,,,,,,,
2003-03-06,82.75,24.49,70.42,79.36,77.45,,90.8999,,,,20.52,14.07,22.6,18.76,21.31,18.1,25.75,17.89,17.6,,,20.9948,,,,,90.25,87.18,82.46,110.51,,,,,,,,,,
2003-03-07,83.32,24.54,70.45,80.08,77.99,,90.2399,,,,20.7,14.0,22.6,18.83,21.63,18.12,26.0,17.95,17.7,,,20.7266,,,,,90.56,87.47,82.54,110.54,,,,,,,,,,
2003-03-10,81.32,24.01,69.24,78.14,76.09,,87.7399,,,,19.95,13.71,22.37,18.35,21.12,17.82,25.56,17.53,17.36,,,20.3197,,,,,91.03,87.76,82.62,110.85,,,,,,,,,,
2003-03-11,80.52,23.8,68.75,77.01,75.48,,87.4499,,,,19.62,13.64,22.15,18.01,20.94,18.0,25.22,17.5,17.23,,,20.3752,,,,,90.87,87.74,82.55,110.6,,,,,,,,,,
2003-03-12,81.06,24.23,68.9,77.24,75.75,,86.4399,,,,19.65,13.82,21.8,18.22,20.9,18.14,25.3,17.53,17.25,,,20.8746,,,,,91.2,87.54,82.49,110.4,,,,,,,,,,
2003-03-13,83.86,25.62,70.76,79.54,78.3,,88.9099,,,,20.49,14.56,21.89,18.75,22.01,18.54,25.66,17.84,18.02,,,22.5209,,,,,89.52,86.57,82.24,109.7,,,,,,,,,,
2003-03-14,84.13,25.72,70.85,79.59,78.6,,89.3499,,,,20.58,14.61,21.8,19.05,22.05,18.51,25.45,17.91,18.12,,,22.1787,,,,,89.96,86.85,82.32,109.57,,,,,,,,,,
2003-03-17,86.78,26.6,72.49,81.75,80.8,,91.8699,,,,21.21,15.28,22.08,19.59,23.11,19.04,26.17,18.31,18.73,,,22.8908,,,,,88.88,86.17,82.22,109.0,,,,,,,,,,
2003-03-18,87.29,26.93,73.44,82.45,81.53,,92.2599,,,,21.33,15.35,22.5,19.85,22.96,18.9,26.45,18.52,19.1,,,23.6955,,,,,88.04,85.7,82.15,108.57,,,,,,,,,,
2003-03-19,87.96,26.7,73.26,82.48,81.85,,92.7499,,,,21.64,15.32,22.53,19.97,23.4,19.22,26.75,18.42,19.03,,,23.6307,,,,,87.39,85.29,82.13,108.0,,,,,,,,,,
2003-03-20,88.15,26.8,73.74,83.34,82.25,,93.3399,,,,21.67,15.3,22.75,19.96,23.58,19.18,26.72,18.63,19.06,,,23.8157,,,,,87.25,85.35,82.23,108.19,,,,,,,,,,
2003-03-21,89.67,27.17,74.77,84.47,84.0,,95.5999,,,,22.12,15.53,22.38,20.58,24.28,19.49,27.34,18.74,19.66,,,24.3799,,,,,86.05,84.57,82.02,107.64,,,,,,,,,,
2003-03-24,86.69,26.04,73.17,82.24,81.15,,92.4999,,,,21.35,14.9,22.05,19.85,23.17,18.97,26.57,18.28,18.89,,,23.1221,,,,,87.41,85.39,82.2,108.5,,,,,,,,,,
2003-03-25,87.52,26.41,73.95,83.21,82.11,,93.5299,,,,21.51,15.11,22.25,19.89,23.51,18.98,27.1,18.53,18.91,,,23.3163,,,,,87.31,85.4,82.2,108.62,,,,,,,,,,
2003-03-26,87.08,26.56,73.04,82.88,81.71,,93.5799,,,,21.41,15.06,22.3,19.89,23.54,18.91,26.89,18.37,18.86,,,23.2145,,,,,87.49,85.6,82.3,109.1,,,,,,,,,,
2003-03-27,87.15,26.37,73.537,83.0,81.55,,92.9499,,,,21.2801,14.89,22.48,19.84,23.45,18.95,26.99,18.46,18.64,,,23.0203,,,,,87.55,85.76,82.32,109.25,,,,,,,,,,
2003-03-28,86.71,26.08,73.5,82.97,81.16,,92.3499,,,,21.26,14.7,22.68,19.62,23.21,18.75,27.03,18.49,18.68,,,22.5579,,,,,87.75,85.9,82.43,109.69,,,,,,,,,,
2003-03-31,84.74,25.25,72.0,82.06,79.4,,90.5999,,,,20.76,14.3,22.32,19.31,22.73,18.57,26.72,18.4,18.38,,,21.3555,,,,,88.9,86.52,82.49,110.2,,,,,,,,,,
2003-04-01,86.04,25.45,73.25,82.49,80.55,,92.0099,,,,21.31,14.47,22.74,19.58,23.0,18.51,27.09,18.53,18.58,,,21.559,,,,,88.27,86.16,82.36,110.06,,,,,,,,,,
2003-04-02,88.12,26.36,74.71,84.25,82.4,,93.5299,,,,21.8699,15.09,22.69,20.02,23.6,18.9,27.49,18.54,18.96,,,23.0388,,,,,87.35,85.55,82.27,109.74,,,,,,,,,,
2003-04-03,87.7,26.48,74.75,83.69,82.0,,93.0099,,,,21.77,15.05,22.27,20.0,23.72,18.77,27.42,18.47,18.77,,,23.1406,,,,,87.3,85.7,82.32,109.75,,,,,,,,,,
2003-04-04,88.22,26.05,74.53,83.57,82.29,,94.2599,,,,21.99,14.88,22.39,20.05,23.89,18.85,27.53,18.7,18.88,,,22.5579,,,,,87.05,85.55,82.3,109.48,,,,,,,,,,
2003-04-07,88.05,26.09,74.58,83.38,82.3,,95.4799,,,,22.07,14.92,22.22,20.2,24.1,18.75,27.29,18.7,19.03,,,22.9186,,,,,86.85,85.35,82.25,109.28,,,,,,,,,,
2003-04-08,88.19,26.06,74.64,82.88,82.25,,95.4999,,,,22.07,14.77,21.95,20.12,24.12,18.97,27.32,18.58,18.91,,,22.0954,,,,,87.55,85.67,82.33,109.68,,,,,,,,,,
2003-04-09,87.03,25.46,74.23,82.33,81.3,,95.1399,,,,21.76,14.45,21.94,19.88,23.8,18.82,26.96,18.54,18.58,,,21.7255,,,,,87.81,85.96,82.38,110.04,,,,,,,,,,
2003-04-10,87.51,25.77,74.25,82.42,81.73,,94.6499,,,,21.94,14.54,22.24,19.91,24.07,18.88,26.91,18.7,18.65,,,21.929,,,,,87.4,85.73,82.27,109.64,,,,,,,,,,
2003-04-11,87.15,25.51,73.84,82.42,81.39,,94.1099,99.6999,,,21.93,14.41,22.11,19.94,23.82,18.92,26.78,18.64,18.61,,,21.6885,,,,,87.26,85.51,82.23,109.25,,,,,,,,,,
2003-04-14,88.95,26.03,75.18,83.87,83.08,,95.5399,100.9998,,,22.37,14.76,22.22,20.28,24.43,19.25,27.22,18.88,18.98,,,22.2897,,,,,87.02,85.27,82.16,109.31,,,,,,,,,,
2003-04-15,89.78,26.28,75.99,84.33,83.62,,96.8499,102.1998,,,22.75,14.79,22.16,20.45,24.61,19.32,27.05,19.12,19.31,,,22.4654,,,,,87.49,85.57,82.22,109.51,,,,,,,,,,
2003-04-16,88.25,26.22,75.2,83.44,82.51,,96.2099,103.3797,,,22.44,14.9,21.86,20.17,24.27,18.77,26.41,19.1,19.05,,,23.5938,,,,,87.85,85.76,82.23,110.25,,,,,,,,,,
2003-04-17,89.56,26.82,76.35,84.41,83.79,,97.5999,104.1198,,,22.84,15.21,22.3,20.5,24.73,19.1,26.67,19.14,19.32,,,24.4446,,,,,87.99,85.65,82.16,110.02,,,,,,,,,,
2003-04-21,89.65,26.92,76.87,84.92,83.77,,97.2599,104.0799,,,22.76,15.15,22.29,20.32,24.74,18.96,26.74,19.32,19.29,,,24.6481,,,,,87.8,85.49,82.21,110.25,,,,,,,,,,
2003-04-22,91.34,27.43,77.93,86.4,85.48,,98.6699,104.4297,,,23.46,15.48,22.6,20.93,25.24,19.3,27.19,19.59,19.69,,,25.4343,,,,,87.75,85.51,82.2,110.3,,,,,,,,,,
2003-04-23,92.18,27.63,78.75,87.39,86.2,,99.5399,104.9199,,,23.63,15.74,22.6,21.1,25.5,19.26,27.42,19.59,19.84,,,25.5453,,,,,87.93,85.47,82.26,110.94,,,,,,,,,,
2003-04-24,91.36,27.48,78.35,86.76,85.51,,98.7599,102.8499,,,23.14,15.6,22.52,20.9,25.1,19.13,27.59,19.77,19.73,,,25.1476,,,,,88.72,85.97,82.34,111.59,,,,,,,,,,
2003-04-25,90.23,26.95,77.25,85.84,84.33,,97.0099,101.1498,,,22.89,15.31,22.24,20.74,24.72,18.84,27.21,19.72,19.43,,,23.936,,,,,88.92,86.11,82.42,111.6,,,,,,,,,,
2003-04-28,91.79,27.48,78.62,87.07,85.82,,98.7299,102.8199,,,23.29,15.63,22.34,21.11,25.29,19.11,27.43,19.99,19.77,,,24.4816,,,,,88.78,86.02,82.4,111.66,,,,,,,,,,
2003-04-29,92.11,27.73,79.152,87.51,86.1,,99.2999,105.7497,,,23.3199,15.79,22.03,21.17,25.5,19.28,27.6,20.02,19.94,,,24.9718,,,,,88.63,85.87,82.34,111.26,,,,,,,,,,
2003-04-30,91.91,27.45,79.4,87.71,86.24,,99.8099,105.4497,,,23.37,15.61,22.13,21.4,25.39,19.12,27.6,19.99,20.04,,,24.4076,,,,,89.45,86.39,82.51,112.05,,,,,,,,,,
2003-05-01,91.9,27.69,79.3,87.76,86.14,,100.2199,105.0399,,,23.3599,15.76,22.24,21.08,25.16,19.1,27.68,19.72,19.9,,,24.4909,,,,,89.02,86.12,82.38,111.83,,,,,,,,,,
2003-05-02,93.21,28.28,81.3,89.11,87.35,,101.0899,106.6497,,,23.73,16.09,22.59,21.37,25.4,19.25,28.1,19.88,20.16,,,25.203,,,,,88.32,85.65,82.29,111.45,,,,,,,,,,
2003-05-05,93.03,28.25,81.67,89.34,87.3,,101.8599,107.7999,,,23.63,16.05,22.73,21.3,25.31,19.13,28.14,19.96,20.11,,,25.4065,,,,,88.79,85.92,82.35,111.95,,,,,,,,,,
2003-05-06,93.91,28.61,82.45,90.06,87.9,,104.0099,108.3498,,,23.81,16.34,22.7,21.36,25.64,19.23,28.19,19.93,20.24,,,26.0447,,,,,89.23,86.45,82.47,112.54,,,,,,,,,,
2003-05-07,93.39,28.29,81.95,89.84,87.6,,103.0499,108.1497,,,23.6599,16.14,22.85,21.33,25.62,19.28,27.95,19.9,20.1,,,25.388,,,,,90.27,87.05,82.49,113.29,,,,,,,,,,
2003-05-08,92.45,27.77,81.27,89.2,86.7,,101.4999,107.1999,,,23.39,15.88,22.88,21.13,25.38,19.19,27.85,19.87,19.9,,,24.8423,,,,,90.49,87.14,82.45,113.3,,,,,,,,,,
2003-05-09,93.73,28.41,82.44,90.14,87.95,,102.7799,108.4599,,,23.54,16.32,23.03,21.45,25.67,19.43,28.16,20.0,20.27,,,25.832,,,,,90.58,87.28,82.43,113.1,,,,,,,,,,
2003-05-12,94.88,28.84,83.34,91.2,89.0,,103.5999,109.9698,,,23.81,16.57,23.14,21.61,26.06,19.6,28.44,20.15,20.56,,,26.4054,,,,,91.15,87.65,82.49,113.49,,,,,,,,,,
2003-05-13,94.71,28.66,83.83,91.15,88.9,,103.5899,109.3497,,,23.74,16.54,23.4,21.54,26.03,19.51,28.5,20.19,20.42,,,26.1557,,,,,91.35,87.73,82.47,113.5,,,,,,,,,,
2003-05-14,94.51,28.6,83.78,91.03,88.58,,103.6199,108.7998,,,23.73,16.48,23.5,21.47,25.83,19.36,28.45,20.28,20.3,,,25.8505,,,,,92.75,88.21,82.52,114.0,,,,,,,,,,
2003-05-15,95.11,28.92,84.11,91.48,89.28,,103.7999,109.0197,,,23.97,16.65,23.51,21.7,25.89,19.51,28.72,20.59,20.42,,,26.1834,,,,,93.04,88.12,82.49,113.96,,,,,,,,,,
2003-05-16,94.87,28.7,83.07,91.03,89.09,,105.0799,109.0998,,,24.03,16.5,23.59,21.6,25.93,19.4,28.65,21.02,20.33,,,25.721,,,,,93.72,88.59,82.58,114.72,,,,,,,,,,
2003-05-19,92.65,27.69,81.63,89.01,87.0,,102.2399,106.4997,,,23.38,15.9,23.35,21.04,25.15,19.21,27.68,20.69,19.95,,,24.6204,,,,,93.4,88.57,82.6,114.25,,,,,,,,,,
2003-05-20,92.46,27.77,81.61,89.03,86.91,,103.2599,107.0298,,,23.4,15.93,23.26,21.16,25.16,19.33,27.34,20.78,19.89,,,24.6389,,,,,94.78,89.16,82.71,114.6,,,,,,,,,,
2003-05-21,92.65,27.69,81.92,89.7,87.27,,102.1899,107.1198,,,23.4501,15.95,23.95,21.04,25.27,19.48,27.54,20.73,20.02,,,24.6944,,,,,94.77,88.88,82.6,114.6,,,,,,,,,,
2003-05-22,93.57,28.09,82.75,90.64,87.85,,103.5599,108.0897,,,23.52,16.12,23.9,21.2,25.7,19.74,27.85,21.1,20.19,,,24.9256,,,,,95.61,89.3,82.63,115.37,,,,,,,,,,
2003-05-23,93.76,28.1,83.4,91.23,88.22,,104.1499,109.1997,,,23.61,16.14,24.12,21.28,25.61,19.64,27.74,21.9,20.22,,,25.0828,,,,,95.85,89.2,82.66,115.53,,,,,,,,,,
2003-05-27,95.4,29.1,85.36,92.82,89.98,,105.0499,113.1099,,,24.04,16.56,24.6,21.8,26.2,19.83,28.14,22.22,20.58,,,26.4054,,,,,94.12,88.87,82.63,115.13,,,,,,,,,,
2003-05-28,95.67,29.19,85.94,93.11,90.08,,105.5499,113.5998,,,24.33,16.67,24.31,21.72,26.21,19.95,28.09,22.12,20.52,,,26.5904,,,,,93.96,88.89,82.68,114.67,,,,,,,,,,
2003-05-29,95.42,29.31,86.49,92.8,89.93,,106.0499,113.7498,,,24.07,16.71,24.08,21.48,26.18,19.85,27.86,21.79,20.35,,,27.3118,,,,,94.78,89.36,82.71,115.5,,,,,,,,,,
2003-05-30,96.95,29.79,88.03,95.0,91.27,,106.2499,115.0698,,,24.5601,16.95,24.48,21.98,26.74,20.06,28.17,22.01,20.66,,,27.7002,,,,,94.6,89.31,82.68,115.55,,,,,,,,,,
2003-06-02,97.35,29.58,88.49,95.54,91.65,,107.2399,115.8999,,,24.78,16.86,24.61,22.2,26.99,20.02,27.95,22.2,20.86,,,26.9881,,,,,93.51,88.72,82.53,114.35,,,,,,,,,,
2003-06-03,97.75,29.86,88.77,95.32,92.2,,107.4999,115.0197,,,24.92,17.01,24.79,22.23,26.95,20.22,28.17,22.29,20.87,,,27.7002,,,,,94.26,89.31,82.69,115.4,,,,,,,,,,
2003-06-04,99.16,30.42,89.98,97.0,93.52,,108.1499,116.4999,,,25.2799,17.37,24.95,22.52,27.37,20.37,28.66,22.6,21.22,,,28.6714,,,,,94.54,89.57,82.76,115.55,,,,,,,,,,
2003-06-05,99.65,30.42,91.45,97.55,94.03,,109.2399,116.6199,,,25.44,17.37,24.82,22.58,27.52,20.39,28.93,22.34,21.27,,,28.6251,,,,,93.8,89.25,82.71,115.36,,,,,,,,,,
2003-06-06,99.26,30.13,90.4,96.9,93.8,,109.8999,117.7098,,,25.42,17.2,24.77,22.77,27.38,20.32,29.19,22.1,21.23,,,28.2089,,,,,94.14,89.15,82.69,115.55,,,,,,,,,,
2003-06-09,98.25,29.73,88.72,95.4,92.55,,109.1099,116.6997,,,24.89,16.95,24.73,22.47,26.99,20.28,28.89,22.08,20.87,,,27.6355,,,,,94.77,89.64,82.8,115.8,,,,,,,,,,
2003-06-10,99.25,30.18,90.05,96.49,93.4,,109.9899,117.8997,,,25.1,17.19,24.88,22.59,27.29,20.34,29.11,22.18,21.02,,,27.9037,,,,,95.9,90.14,82.89,116.7,,,,,,,,,,
2003-06-11,100.3,30.52,90.9,97.78,94.52,,111.7999,117.9999,,,25.48,17.3,25.6,23.04,27.59,20.49,29.44,22.35,21.22,,,27.5522,,,,,95.78,89.95,82.83,116.57,,,,,,,,,,
2003-06-12,100.61,30.65,91.41,98.05,94.71,,112.0999,118.8897,,,25.43,17.38,25.37,23.1,27.76,20.56,29.5,22.62,21.4,,,27.2748,,,,,96.53,90.3,82.88,116.99,,,,,,,,,,
2003-06-13,99.56,29.96,89.64,97.01,93.78,,111.4499,118.8498,,,25.34,17.0,24.94,22.85,27.46,20.36,29.32,22.32,21.12,,,26.3592,,,,,97.18,90.63,82.95,117.48,,,,,,,,,,
2003-06-16,101.66,30.88,91.15,98.39,95.7,,113.0799,120.1296,,,25.9599,17.42,24.92,23.4,28.1,20.77,30.21,22.75,21.55,,,27.0066,,,,,96.26,90.16,82.85,117.05,,,,,,,,,,
2003-06-17,101.66,30.76,91.34,98.47,95.85,,113.3099,122.5998,,,25.95,17.5,24.68,23.41,28.1,20.64,30.81,22.64,21.63,,,26.8308,,,,,95.5,89.67,82.73,116.68,,,,,,,,,,
2003-06-18,101.57,30.92,91.28,98.13,95.65,,112.9899,122.1498,,,25.7,17.67,24.53,23.29,27.84,20.61,30.73,22.75,21.41,,,27.395,,,,,94.28,89.13,82.74,115.6,,,,,,,,,,
2003-06-19,100.02,30.42,90.04,97.05,94.18,,111.6499,122.1498,,,25.09,17.54,24.66,22.86,27.38,20.38,30.07,22.82,21.31,,,27.0898,,,,,94.1,89.26,82.82,115.8,,,,,,,,,,
2003-06-20,99.44,30.38,89.27,96.97,94.3,,111.7999,122.1498,,,25.05,17.52,24.45,22.92,27.38,20.29,30.2,22.52,21.09,,,26.7291,,,,,93.75,89.12,82.8,115.25,,,,,,,,,,
2003-06-23,98.42,29.91,87.68,95.44,92.65,,110.5599,119.1498,,,24.66,17.17,24.38,22.64,27.04,20.18,29.7,22.28,20.7,,,26.1094,,,,,94.31,89.46,82.88,115.83,,,,,,,,,,
2003-06-24,98.52,29.68,87.65,95.58,92.9,,109.6899,118.2699,,,24.8,17.1,24.36,22.65,27.04,20.4,29.72,22.14,20.75,,,25.758,,,,,95.18,89.88,82.94,116.0,,,,,,,,,,
2003-06-25,97.53,29.52,88.24,95.67,92.3,,108.5999,119.2497,,,24.6399,16.93,24.4,22.3,26.88,20.11,29.56,22.1,20.61,,,25.5545,,,,,93.66,89.2,82.77,115.41,,,,,,,,,,
2003-06-26,98.8,30.22,89.75,96.72,93.3,,109.0999,120.5397,,,24.85,17.25,24.29,22.57,27.08,20.24,29.98,22.31,20.92,,,26.3592,,,,,92.4,88.32,82.62,114.4,,,,,,,,,,
2003-06-27,97.66,29.83,89.18,96.5,92.51,,108.2799,119.9796,,,24.6399,17.12,24.2,22.35,26.92,20.13,29.52,22.02,20.74,,,26.2204,,,,,92.07,88.24,82.64,114.1,,,,,,,,,,
2003-06-30,97.63,29.95,88.9,96.0,92.45,,108.3099,119.8998,,,24.55,17.07,24.05,22.39,27.09,20.16,29.33,22.12,20.73,,,26.1094,,,,,92.5,88.45,82.71,114.63,,,,,,,,,,
