date,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2003-01-02,59.3267,21.4313,28.6663,6.3896,28.0052,,17.5629,,,,11.566,5.8132,6.0387,13.6706,9.0762,11.2369,18.5127,4.3612,6.0881,,,5.8646,,,,,38.5265,43.5474,52.0438,40.1268,,,,,,,,,,
2003-01-03,59.5091,21.6675,28.6185,6.3585,27.9887,,17.5803,,,,11.5559,5.8356,6.0281,13.7159,8.868,11.2258,18.7028,4.4057,6.0552,,,5.9461,,,,,38.6158,43.6193,52.0502,40.3549,,,,,,,,,,
2003-01-06,60.5579,22.2075,28.9533,6.4604,28.5949,,17.7974,,,,11.9465,6.0927,6.0784,13.8389,9.0308,11.3088,18.9065,4.6038,6.1718,,,6.2552,,,,,38.5131,43.5114,52.0184,40.3362,,,,,,,,,,
2003-01-07,60.4081,22.486,28.8025,6.404,28.3873,,17.5195,,,,11.8146,6.156,5.8798,13.7612,8.9816,11.2092,18.6349,4.5036,6.1509,,,6.2577,,,,,38.6515,43.6501,52.0565,40.4894,,,,,,,,,,
2003-01-08,59.5351,21.8532,28.5154,6.3108,28.0315,,17.2815,,,,11.6928,5.9548,5.8241,13.5929,8.8983,11.1429,18.4924,4.5348,5.9924,,,6.0426,,,,,38.8435,43.7528,52.1009,40.5306,,,,,,,,,,
2003-01-09,60.4602,22.5282,28.9349,6.3983,28.4664,,17.4934,,,,11.9262,6.13,5.8983,13.7677,9.1443,11.2535,18.6824,4.5125,6.0851,,,6.1612,,,,,38.0978,43.2238,52.0057,40.2053,,,,,,,,,,
2003-01-10,60.623,22.8657,28.9975,6.4134,28.5455,,17.4708,,,,11.9211,6.1635,5.8506,13.7418,9.167,11.2866,18.6757,4.5125,6.1509,,,6.3145,,,,,38.196,43.27,52.0755,40.31,,,,,,,,,,
2003-01-13,60.6035,22.7307,29.0637,6.3954,28.5191,,17.5073,,,,11.9566,6.13,5.8294,13.7159,9.2124,11.3143,18.6892,4.4168,6.124,,,6.2428,,,,,38.2586,43.3471,52.0628,40.2651,,,,,,,,,,
2003-01-14,60.7989,22.8488,29.0821,6.365,28.6476,,17.6411,,,,12.0479,6.2157,5.8533,13.7418,9.2238,11.3475,18.6757,4.4257,6.1539,,,6.2923,,,,,38.3925,43.4498,52.0819,40.3773,,,,,,,,,,
2003-01-15,60.1931,22.5619,29.0159,6.3592,28.3676,,17.4726,,,,11.8703,6.0927,5.8718,13.5476,9.114,11.2369,18.4652,4.4124,6.0522,,,6.1266,,,,,38.5801,43.5474,52.1009,40.3773,,,,,,,,,,
2003-01-16,59.9455,22.3088,28.9754,6.352,28.2852,,17.5455,,,,11.7537,5.9623,5.9301,13.4699,9.08,11.4028,18.4109,4.4057,6.0851,,,5.9486,,,,,38.6336,43.532,52.1327,40.2838,,,,,,,,,,
2003-01-17,59.0596,21.3553,28.4308,6.2537,27.8734,,17.3614,,,,11.7182,5.6716,5.8851,13.3728,8.9891,11.3364,18.3973,4.3857,6.0373,,,5.6321,,,,,38.8256,43.7117,52.12,40.4707,,,,,,,,,,
2003-01-21,58.1411,21.1191,28.0187,6.1619,27.3956,,17.0557,,,,11.5254,5.6343,5.7473,13.0427,8.7355,11.2535,18.2615,4.2945,5.9057,,,5.5728,,,,,39.0489,43.8607,52.1834,40.4969,,,,,,,,,,
2003-01-22,57.4375,21.0347,27.7758,6.1338,27.1156,,16.8159,,,,11.3428,5.5971,5.7314,12.7967,8.6106,11.1207,18.214,4.2566,5.834,,,5.5506,,,,,39.2409,44.0404,52.2215,40.5792,,,,,,,,,,
2003-01-23,57.7893,21.5241,27.9487,6.1677,27.2968,,16.9341,,,,11.5153,5.694,5.7473,13.0298,8.8112,11.0433,18.2683,4.3345,5.9207,,,5.7317,,,,,39.0489,43.948,52.1898,40.5979,,,,,,,,,,
2003-01-24,56.2714,20.9419,27.371,6.0369,26.6774,,16.7551,,,,11.0739,5.4704,5.6467,12.6284,8.5652,10.8,17.8678,4.2233,5.7891,,,5.4894,,,,,39.2811,44.0353,52.1834,40.7811,,,,,,,,,,
2003-01-27,55.5027,20.6972,26.9552,5.9473,26.1799,,16.3087,,,,10.9066,5.4108,5.4692,12.5314,8.429,10.6562,17.4741,4.0608,5.6097,,,5.4226,,,,,39.1382,43.9017,52.1834,40.5418,,,,,,,,,,
2003-01-28,55.9131,20.9082,27.176,5.9835,26.4237,,16.3782,,,,11.0638,5.4853,5.5619,12.609,8.5539,10.6894,17.7728,4.1832,5.6575,,,5.4943,,,,,39.1382,43.9069,52.1961,40.6652,,,,,,,,,,
2003-01-29,56.3366,21.2203,27.382,6.0239,26.7367,,16.3382,,,,11.0841,5.5635,5.742,12.622,8.6296,10.5733,17.9425,4.181,5.7024,,,5.6649,,,,,38.9239,43.7169,52.1517,40.4259,,,,,,,,,,
2003-01-30,55.0011,20.7057,26.9368,5.9437,26.0448,,16.3278,,,,10.8051,5.3921,5.652,12.4019,8.3835,10.3797,17.6098,4.1142,5.5768,,,5.3718,,,,,39.2141,43.8863,52.2152,40.5642,,,,,,,,,,
2003-01-31,56.063,20.6213,27.3195,6.021,26.4698,,16.4598,,,,11.0181,5.3847,5.7659,12.609,8.4555,10.6507,17.9628,4.161,5.6366,,,5.3174,,,,,39.3213,43.9069,52.2025,40.6764,,,,,,,,,,
2003-02-03,56.1737,20.6635,27.084,6.0196,26.5687,,16.7186,,,,11.0435,5.4331,5.8109,12.7191,8.4857,10.6894,17.8882,4.1743,5.6515,,,5.2927,,,,,39.3786,43.8387,52.1718,40.7159,,,,,,,,,,
2003-02-04,55.62,20.4103,27.084,5.9777,26.6873,,16.4772,,,,10.7797,5.34,5.8506,12.609,8.3116,10.6949,17.6777,4.1543,5.6276,,,5.2754,,,,,39.5534,43.983,52.229,40.7947,,,,,,,,,,
2003-02-05,55.2747,20.3175,26.8816,5.9704,26.1601,,16.505,,,,10.6782,5.3213,5.8082,12.622,8.2889,10.6175,17.5487,4.092,5.6127,,,5.2679,,,,,39.2129,43.813,52.2099,40.7347,,,,,,,,,,
2003-02-06,55.0141,20.4272,26.7344,5.9004,25.9196,,16.3451,,,,10.5514,5.2915,5.7844,12.5184,8.2586,10.5346,17.5148,4.0541,5.5469,,,5.1903,,,,,39.531,43.983,52.2354,40.806,,,,,,,,,,
2003-02-07,54.3432,20.0897,26.245,5.8425,25.6659,,16.1089,,,,10.4804,5.2319,5.7314,12.3954,8.1943,10.4627,17.4808,3.9829,5.52,,,5.1062,,,,,39.6206,44.0036,52.2799,40.8961,,,,,,,,,,
2003-02-10,54.7275,20.2669,26.5173,5.8512,25.8735,,16.1645,,,,10.5514,5.2878,5.8056,12.4084,8.1981,10.5346,17.6098,3.9963,5.5469,,,5.1707,,,,,39.3428,43.9212,52.2417,40.6446,,,,,,,,,,
2003-02-11,54.3497,20.3766,26.4437,5.8498,25.6824,,16.2427,,,,10.4044,5.2692,5.7685,12.2789,8.2284,10.3355,17.4062,3.9295,5.4841,,,5.2103,,,,,39.3338,43.9624,52.2608,40.7947,,,,,,,,,,
2003-02-12,53.4833,20.0982,26.072,5.7428,25.3364,,16.0707,,,,10.2724,5.1984,5.6679,12.1754,8.1602,10.3355,17.2093,3.7938,5.4721,,,5.1707,,,,,39.4727,44.153,52.3053,40.7384,,,,,,,,,,
2003-02-13,53.6461,20.1994,26.0021,5.7139,25.2969,,16.3069,,,,10.3485,5.2133,5.6414,12.02,8.058,10.3466,17.0056,3.8472,5.4871,,,5.1584,,,,,39.6878,44.3128,52.3498,40.7384,,,,,,,,,,
2003-02-14,54.8187,20.6635,26.2376,5.7645,25.7252,,16.4615,,,,10.5819,5.3772,5.6864,12.2983,8.2322,10.5346,17.1889,3.9117,5.4901,,,5.4454,,,,,39.3473,44.1582,52.3053,40.7196,,,,,,,,,,
2003-02-18,55.7828,21.3047,26.7638,5.9148,26.315,,16.703,,,,10.7493,5.5524,5.7791,12.4343,8.4592,10.6065,17.6098,3.954,5.6127,,,5.6853,,,,,39.3966,44.1582,52.2862,40.8473,,,,,,,,,,
2003-02-19,55.4897,21.1613,26.44,5.8671,26.1041,,16.3121,,,,10.7239,5.5151,5.7738,12.4925,8.3419,10.5235,17.5284,3.9562,5.5618,,,5.6309,,,,,39.6654,44.3231,52.3116,40.9787,,,,,,,,,,
2003-02-20,54.936,21.0769,26.3848,5.8498,25.8965,,16.3295,,,,10.6225,5.4294,5.7606,12.4278,8.2624,10.4184,17.3315,3.954,5.505,,,5.6903,,,,,39.7999,44.4777,52.3434,41.0838,,,,,,,,,,
2003-02-21,55.4897,21.2372,26.6129,5.9394,26.2458,,16.4337,,,,10.7797,5.4965,5.8877,12.622,8.3873,10.4793,17.508,4.0052,5.5947,,,5.7002,,,,,39.5668,44.3128,52.2989,40.9712,,,,,,,,,,
2003-02-24,54.5907,20.8744,26.2045,5.8353,25.7153,,16.234,,,,10.4957,5.4033,5.938,12.2012,8.1527,10.3355,17.2772,3.9785,5.4572,,,5.6309,,,,,39.755,44.488,52.3244,41.1063,,,,,,,,,,
2003-02-25,55.0272,20.8997,26.4437,5.878,26.025,,16.0342,,,,10.5971,5.4182,5.9062,12.3954,8.3192,10.4129,17.3926,4.0052,5.4452,,,5.6482,,,,,39.9388,44.5498,52.3561,41.1814,,,,,,,,,,
2003-02-26,54.2259,20.4357,26.3112,5.8209,25.6692,,15.8431,,,,10.4754,5.2766,5.9221,12.2983,8.2057,10.3576,17.2976,3.9362,5.4691,,,5.4973,,,,,40.2166,44.6838,52.3816,41.2941,,,,,,,,,,
2003-02-27,54.9425,20.8997,26.4562,5.878,25.9657,,15.8657,,,,10.6275,5.3288,5.8877,12.3825,8.3192,10.3687,17.5148,3.9429,5.4751,,,5.6284,,,,,40.2838,44.725,52.3816,41.4668,,,,,,,,,,
2003-02-28,55.3073,21.2288,26.4989,5.8852,26.0613,,16.1124,,,,10.6782,5.4108,5.9354,12.4148,8.4176,10.3244,17.5623,3.9384,5.4871,,,5.8239,,,,,40.5392,44.8744,52.407,41.4818,,,,,,,,,,
2003-03-03,54.7796,20.7985,26.4179,5.8657,25.8669,,16.1819,,,,10.5616,5.3176,5.9566,12.3631,8.2889,10.2415,17.4741,3.9651,5.4662,,,5.6235,,,,,40.5887,44.9675,52.4244,41.7204,,,,,,,,,,
2003-03-04,53.9067,20.6719,26.0757,5.7876,25.5012,,15.9473,,,,10.4094,5.258,5.9274,12.1365,8.058,10.153,17.284,3.9407,5.3346,,,5.5616,,,,,40.6157,45.0553,52.4181,41.743,,,,,,,,,,
2003-03-05,54.3627,20.7141,26.1272,5.7826,25.656,,15.9734,,,,10.5565,5.3101,5.9804,12.2336,8.1602,10.0756,17.4469,3.9807,5.3555,,,5.6458,,,,,40.7506,45.138,52.4626,41.7204,,,,,,,,,,
2003-03-06,53.9067,20.6635,25.9138,5.7349,25.5176,,15.791,,,,10.4094,5.2431,5.9857,12.143,8.0656,10.0092,17.4808,3.9807,5.2628,,,5.6161,,,,,40.5932,45.045,52.4817,41.6487,,,,,,,,,,
2003-03-07,54.278,20.7057,25.9838,5.7869,25.6956,,15.6763,,,,10.5007,5.217,5.9857,12.1883,8.1867,10.0203,17.6506,3.9941,5.2927,,,5.5443,,,,,40.7326,45.1948,52.5326,41.6601,,,,,,,,,,
2003-03-10,52.9751,20.2585,25.5376,5.6605,25.0696,,15.242,,,,10.1202,5.1089,5.9248,11.8776,7.9937,9.8544,17.3519,3.9006,5.191,,,5.4355,,,,,40.944,45.3447,52.5835,41.7769,,,,,,,,,,
2003-03-11,52.454,20.0813,25.3568,5.5786,24.8686,,15.1917,,,,9.9529,5.0828,5.8665,11.6575,7.9256,9.9539,17.121,3.8939,5.1522,,,5.4503,,,,,40.8721,45.3343,52.539,41.6827,,,,,,,,,,
2003-03-12,52.8058,20.4441,25.4122,5.5953,24.9575,,15.0162,,,,9.968,5.1499,5.7738,11.7935,7.9104,10.0313,17.1754,3.9006,5.1582,,,5.5839,,,,,41.0205,45.231,52.5008,41.6073,,,,,,,,,,
2003-03-13,54.6298,21.6169,26.0982,5.7619,25.7977,,15.4453,,,,10.3942,5.4257,5.7976,12.1365,8.3306,10.2525,17.4197,3.9696,5.3884,,,6.0243,,,,,40.2648,44.7298,52.3417,41.3435,,,,,,,,,,
2003-03-14,54.8057,21.7013,26.1314,5.7655,25.8965,,15.5217,,,,10.4398,5.4443,5.7738,12.3307,8.3457,10.236,17.2772,3.9852,5.4183,,,5.9328,,,,,40.4628,44.8745,52.3926,41.2945,,,,,,,,,,
2003-03-17,56.532,22.4438,26.7362,5.922,26.6214,,15.9595,,,,10.7594,5.694,5.848,12.6802,8.7469,10.529,17.766,4.0742,5.6007,,,6.1233,,,,,39.977,44.5231,52.329,41.0797,,,,,,,,,,
2003-03-18,56.8642,22.7222,27.0866,5.9727,26.8619,,16.0272,,,,10.8203,5.7201,5.9592,12.8485,8.6901,10.4516,17.9561,4.1209,5.7114,,,6.3385,,,,,39.5992,44.2803,52.2844,40.9176,,,,,,,,,,
2003-03-19,57.3007,22.5282,27.0202,5.9749,26.9673,,16.1124,,,,10.9776,5.7089,5.9672,12.9262,8.8567,10.6286,18.1597,4.0987,5.6904,,,6.3212,,,,,39.3068,44.0684,52.2717,40.7028,,,,,,,,,,
2003-03-20,57.4245,22.6125,27.1973,6.0372,27.0991,,16.2149,,,,10.9928,5.7014,6.0254,12.9197,8.9248,10.6065,18.1393,4.1454,5.6994,,,6.3707,,,,,39.2438,44.0994,52.3353,40.7744,,,,,,,,,,
2003-03-21,58.6504,22.9247,27.5772,6.119,27.6757,,16.6075,,,,11.2715,5.7871,5.9587,13.372,9.203,10.8372,18.6104,4.2144,5.9053,,,6.5216,,,,,38.7041,43.6964,52.2017,40.5671,,,,,,,,,,
2003-03-24,56.7013,21.9713,26.987,5.9575,26.7367,,16.0689,,,,10.8791,5.5524,5.8708,12.8976,8.7823,10.5481,18.0863,4.111,5.6741,,,6.1851,,,,,39.3158,44.1201,52.3162,40.8912,,,,,,,,,,
2003-03-25,57.2442,22.2835,27.2747,6.0278,27.053,,16.2479,,,,10.9607,5.6306,5.9241,12.9236,8.9111,10.5536,18.447,4.1672,5.6801,,,6.2371,,,,,39.2708,44.1253,52.3162,40.9364,,,,,,,,,,
2003-03-26,56.9564,22.41,26.9391,6.0039,26.9212,,16.2566,,,,10.9097,5.612,5.9374,12.9236,8.9225,10.5147,18.3041,4.1312,5.665,,,6.2098,,,,,39.3518,44.2286,52.3799,41.1173,,,,,,,,,,
2003-03-27,57.0022,22.2497,27.1224,6.0126,26.8685,,16.1471,,,,10.8435,5.5486,5.9853,12.8911,8.8884,10.537,18.3721,4.1515,5.599,,,6.1579,,,,,39.3788,44.3113,52.3926,41.1739,,,,,,,,,,
2003-03-28,56.7144,22.005,27.1088,6.0104,26.74,,16.0429,,,,10.8333,5.4778,6.0386,12.7482,8.7974,10.4257,18.3994,4.1582,5.611,,,6.0342,,,,,39.4687,44.3836,52.4626,41.3397,,,,,,,,,,
2003-03-31,55.4259,21.3047,26.5555,5.9445,26.2572,,15.7389,,,,10.5785,5.3288,5.9427,12.5468,8.6155,10.3257,18.1884,4.138,5.5209,,,5.7126,,,,,39.986,44.704,52.5008,41.5319,,,,,,,,,,
2003-04-01,56.2762,21.4735,27.0166,5.9756,26.6375,,15.9838,,,,10.8587,5.3921,6.0546,12.7222,8.7178,10.2923,18.4402,4.1672,5.5809,,,5.767,,,,,39.8721,44.6463,52.4896,41.6612,,,,,,,,,,
2003-04-02,57.6366,22.2413,27.555,6.1031,27.2493,,16.2479,,,,11.1441,5.6232,6.0412,13.0081,8.9453,10.5092,18.7125,4.1694,5.6951,,,6.1628,,,,,39.4566,44.3302,52.4323,41.5401,,,,,,,,,,
2003-04-03,57.3619,22.3425,27.5698,6.0625,27.117,,16.1575,,,,11.0932,5.6083,5.9294,12.9951,8.9907,10.4369,18.6649,4.1537,5.638,,,6.1901,,,,,39.434,44.4079,52.4641,41.5439,,,,,,,,,,
2003-04-04,57.702,21.9797,27.4887,6.0538,27.2129,,16.3747,,,,11.2052,5.5449,5.9614,13.0276,9.0552,10.4813,18.7397,4.2054,5.671,,,6.0342,,,,,39.3211,44.3302,52.4514,41.4416,,,,,,,,,,
2003-04-07,57.5909,22.0135,27.5071,6.0401,27.2162,,16.5866,,,,11.246,5.5598,5.9161,13.125,9.1348,10.4257,18.5764,4.2054,5.7161,,,6.1307,,,,,39.2307,44.2266,52.4195,41.3659,,,,,,,,,,
2003-04-08,57.6824,21.9882,27.5292,6.0039,27.1997,,16.5901,,,,11.246,5.5039,5.8442,13.0731,9.1424,10.5481,18.5968,4.1784,5.6801,,,5.9105,,,,,39.5469,44.3924,52.4705,41.5174,,,,,,,,,,
2003-04-09,56.9237,21.4819,27.378,5.964,26.8855,,16.5276,,,,11.0881,5.3847,5.8416,12.9171,9.0211,10.4647,18.3517,4.1694,5.5809,,,5.8115,,,,,39.6644,44.5426,52.5024,41.6536,,,,,,,,,,
2003-04-10,57.2377,21.7435,27.3854,5.9705,27.0277,,16.4424,,,,11.1798,5.4182,5.9214,12.9366,9.1234,10.498,18.3177,4.2054,5.602,,,5.866,,,,,39.4792,44.4235,52.4323,41.5022,,,,,,,,,,
2003-04-11,57.0022,21.5241,27.2342,5.9705,26.9153,,16.3486,7.1066,,,11.1747,5.3698,5.8868,12.9561,9.0286,10.5203,18.2292,4.1919,5.5899,,,5.8016,,,,,39.4159,44.3095,52.4068,41.3546,,,,,,,,,,
2003-04-14,58.1795,21.9628,27.7284,6.0756,27.4741,,16.597,7.1993,,,11.3989,5.5002,5.9161,13.177,9.2599,10.7038,18.5287,4.2459,5.7011,,,5.9624,,,,,39.3075,44.1851,52.3622,41.3773,,,,,,,,,,
2003-04-15,58.7224,22.1738,28.0271,6.1089,27.6527,,16.8246,7.2848,,,11.5925,5.5114,5.9001,13.2875,9.3281,10.7427,18.413,4.2999,5.8002,,,6.0094,,,,,39.5198,44.3406,52.4004,41.453,,,,,,,,,,
2003-04-16,57.7217,22.1232,27.7358,6.0444,27.2856,,16.7134,7.3689,,,11.4346,5.5524,5.8203,13.1056,9.1992,10.4369,17.9773,4.2954,5.7221,,,6.3113,,,,,39.6824,44.439,52.4068,41.7331,,,,,,,,,,
2003-04-17,58.5785,22.6294,28.1599,6.1147,27.7089,,16.9549,7.4217,,,11.6384,5.6679,5.9374,13.32,9.3736,10.6204,18.1543,4.3044,5.8032,,,6.5389,,,,,39.7457,44.382,52.3622,41.6461,,,,,,,,,,
2003-04-21,58.6374,22.7138,28.3517,6.1516,27.7023,,16.8958,7.4188,,,11.5976,5.6455,5.9347,13.203,9.3774,10.5425,18.202,4.3449,5.7942,,,6.5933,,,,,39.6598,44.2991,52.394,41.7331,,,,,,,,,,
2003-04-22,59.7427,23.1441,28.7427,6.2588,28.2678,,17.1408,7.4438,,,11.9543,5.7685,6.0173,13.5994,9.5669,10.7316,18.5083,4.4056,5.9143,,,6.8036,,,,,39.6373,44.3095,52.3877,41.752,,,,,,,,,,
2003-04-23,60.2922,23.3128,29.0451,6.3306,28.5059,,17.2919,7.4787,,,12.041,5.8654,6.0173,13.7098,9.6654,10.7093,18.6649,4.4056,5.9594,,,6.8333,,,,,39.7186,44.2887,52.4259,41.9943,,,,,,,,,,
2003-04-24,59.7558,23.1863,28.8976,6.2849,28.2777,,17.1564,7.3311,,,11.7912,5.8132,5.996,13.5799,9.5138,10.637,18.7806,4.4461,5.9264,,,6.7277,,,,,40.0754,44.5478,52.4769,42.2404,,,,,,,,,,
2003-04-25,59.0167,22.7391,28.4919,6.2183,27.8875,,16.8524,7.21,,,11.6638,5.7051,5.9214,13.4759,9.3698,10.4758,18.5219,4.4348,5.8363,,,6.4035,,,,,40.1658,44.6204,52.5279,42.2441,,,,,,,,,,
2003-04-28,60.0371,23.1863,28.9972,6.3074,28.3802,,17.1512,7.329,,,11.8677,5.8244,5.9481,13.7163,9.5858,10.6259,18.6717,4.4955,5.9384,,,6.5495,,,,,40.1025,44.5737,52.5151,42.2668,,,,,,,,,,
2003-04-29,60.2464,23.3972,29.1934,6.3393,28.4728,,17.2502,7.5378,,,11.883,5.884,5.8655,13.7553,9.6654,10.7204,18.7874,4.5023,5.9894,,,6.6818,,,,,40.0348,44.496,52.4769,42.1154,,,,,,,,,,
2003-04-30,60.1156,23.161,29.2848,6.3537,28.5191,,17.3388,7.5165,,,11.9085,5.8169,5.8921,13.9048,9.6237,10.6315,18.7874,4.4955,6.0195,,,6.5309,,,,,40.4052,44.7655,52.5852,42.4145,,,,,,,,,,
2003-05-01,60.109,23.3635,29.248,6.3574,28.4861,,17.41,7.4872,,,11.9033,5.8728,5.9214,13.6968,9.5366,10.6204,18.8418,4.4348,5.9774,,,6.5532,,,,,40.4247,44.8028,52.5854,42.5214,,,,,,,,,,
2003-05-02,60.9659,23.8613,29.9856,6.4552,28.8862,,17.5612,7.602,,,12.0919,5.9958,6.0146,13.8853,9.6275,10.7038,19.1277,4.4708,6.0555,,,6.7437,,,,,40.1068,44.5583,52.528,42.3769,,,,,,,,,,
2003-05-05,60.8481,23.836,30.1221,6.4718,28.8697,,17.6949,7.684,,,12.041,5.9809,6.0519,13.8398,9.5934,10.637,19.155,4.4888,6.0405,,,6.7982,,,,,40.3202,44.6987,52.5663,42.567,,,,,,,,,,
2003-05-06,61.4237,24.1397,30.4098,6.524,29.0681,,18.0684,7.7232,,,12.1327,6.089,6.0439,13.8788,9.7185,10.6926,19.189,4.482,6.0796,,,6.9705,,,,,40.52,44.9745,52.6429,42.7913,,,,,,,,,,
2003-05-07,61.0836,23.8697,30.2253,6.508,28.9689,,17.9017,7.7089,,,12.0562,6.0144,6.0838,13.8593,9.7109,10.7204,19.0256,4.4753,6.0375,,,6.7947,,,,,40.9923,45.2866,52.6557,43.0765,,,,,,,,,,
2003-05-08,60.4688,23.431,29.9745,6.4617,28.6712,,17.6324,7.6412,,,11.9186,5.9176,6.0918,13.7293,9.6199,10.6704,18.9576,4.4685,5.9774,,,6.6487,,,,,41.0922,45.3334,52.6301,43.0803,,,,,,,,,,
2003-05-09,61.306,23.971,30.4061,6.5298,29.0846,,17.8548,7.731,,,11.9951,6.0815,6.1318,13.9372,9.7299,10.8039,19.1686,4.4978,6.0886,,,6.9135,,,,,41.1331,45.4063,52.6174,43.0043,,,,,,,,,,
2003-05-12,62.0582,24.3338,30.738,6.6066,29.4318,,17.9972,7.8387,,,12.1327,6.1747,6.1611,14.0412,9.8777,10.8984,19.3592,4.5315,6.1757,,,7.0675,,,,,41.3919,45.5988,52.6557,43.1525,,,,,,,,,,
2003-05-13,61.947,24.1819,30.9187,6.6029,29.3988,,17.9955,7.7945,,,12.097,6.1635,6.2303,13.9957,9.8663,10.8483,19.4,4.5405,6.1336,,,7.0006,,,,,41.4828,45.6404,52.6429,43.1563,,,,,,,,,,
2003-05-14,61.8161,24.1313,30.9003,6.5942,29.293,,18.0007,7.7553,,,12.0919,6.1411,6.2569,13.9502,9.7905,10.7649,19.366,4.5607,6.0976,,,6.919,,,,,42.1185,45.8901,52.6748,43.3465,,,,,,,,,,
2003-05-15,62.2086,24.4013,31.022,6.6268,29.5244,,18.032,7.7709,,,12.2142,6.2045,6.2596,14.0997,9.8132,10.8483,19.5498,4.6305,6.1336,,,7.0081,,,,,42.2502,45.8433,52.6557,43.3313,,,,,,,,,,
2003-05-16,62.0516,24.2157,30.6384,6.5942,29.4616,,18.2543,7.7766,,,12.2448,6.1486,6.2809,14.0347,9.8284,10.7872,19.5021,4.7272,6.1066,,,6.8843,,,,,42.559,46.0878,52.7131,43.6202,,,,,,,,,,
2003-05-19,60.5996,23.3635,30.1073,6.4479,28.7705,,17.761,7.5913,,,11.9136,5.925,6.217,13.6708,9.5328,10.6815,18.8418,4.653,5.9924,,,6.5897,,,,,42.4137,46.0774,52.7259,43.4415,,,,,,,,,,
2003-05-20,60.4753,23.431,30.0999,6.4494,28.7407,,17.9381,7.6291,,,11.9237,5.9362,6.193,13.7488,9.5366,10.7482,18.6104,4.6732,5.9744,,,6.5947,,,,,43.0403,46.3843,52.7961,43.5746,,,,,,,,,,
2003-05-21,60.5996,23.3635,30.2143,6.4979,28.8597,,17.7523,7.6355,,,11.9493,5.9436,6.3767,13.6708,9.5782,10.8317,18.7465,4.6619,6.0135,,,6.6095,,,,,43.0358,46.2386,52.7259,43.5746,,,,,,,,,,
2003-05-22,61.2013,23.701,30.5204,6.566,29.0515,,17.9903,7.7046,,,11.9849,6.007,6.3634,13.7748,9.7412,10.9762,18.9576,4.7452,6.0645,,,6.6714,,,,,43.4173,46.4571,52.745,43.8674,,,,,,,,,,
2003-05-23,61.3256,23.7094,30.7601,6.6087,29.1739,,18.0928,7.7838,,,12.0307,6.0144,6.422,13.8268,9.7071,10.9206,18.8827,4.9251,6.0735,,,6.7135,,,,,43.5262,46.4051,52.7642,43.9282,,,,,,,,,,
2003-05-27,62.3983,24.5532,31.483,6.7239,29.7559,,18.2491,8.0625,,,12.2498,6.1709,6.5498,14.1647,9.9307,11.0263,19.155,4.997,6.1817,,,7.0675,,,,,42.7406,46.2334,52.745,43.7761,,,,,,,,,,
2003-05-28,62.5749,24.6291,31.697,6.7449,29.789,,18.336,8.0974,,,12.3976,6.2119,6.4726,14.1127,9.9345,11.093,19.1209,4.9745,6.1637,,,7.117,,,,,42.668,46.2438,52.7769,43.6012,,,,,,,,,,
2003-05-29,62.4114,24.7304,31.8998,6.7225,29.7394,,18.4228,8.1081,,,12.2651,6.2268,6.4113,13.9567,9.9232,11.0374,18.9644,4.9003,6.1126,,,7.3101,,,,,43.0403,46.4884,52.7961,43.9168,,,,,,,,,,
2003-05-30,63.4121,25.1354,32.4678,6.8818,30.1825,,18.4576,8.2022,,,12.5149,6.3163,6.5178,14.2816,10.1354,11.1542,19.1754,4.9498,6.2057,,,7.4141,,,,,42.9586,46.4623,52.7769,43.9358,,,,,,,,,,
2003-06-02,63.6737,24.9582,32.6375,6.921,30.3082,,18.6295,8.2613,,,12.627,6.2827,6.5524,14.4246,10.2302,11.1319,19.0256,4.9925,6.2658,,,7.2234,,,,,42.643,46.282,52.7496,43.6566,,,,,,,,,,
2003-06-03,63.9353,25.1944,32.7407,6.905,30.4901,,18.6747,8.1986,,,12.6983,6.3386,6.6004,14.4441,10.215,11.2431,19.1754,5.0128,6.2688,,,7.4141,,,,,42.9851,46.5898,52.8519,44.0575,,,,,,,,,,
2003-06-04,64.8576,25.6669,33.187,7.0267,30.9266,,18.7876,8.3041,,,12.8817,6.4728,6.643,14.6325,10.3742,11.3265,19.5089,5.0825,6.3739,,,7.674,,,,,43.1127,46.7254,52.8966,44.1147,,,,,,,,,,
2003-06-05,65.1781,25.6669,33.7292,7.0666,31.0952,,18.977,8.3127,,,12.9632,6.4728,6.6084,14.6715,10.4311,11.3377,19.6927,5.024,6.3889,,,7.6616,,,,,42.7753,46.5585,52.8646,44.0422,,,,,,,,,,
2003-06-06,64.923,25.4222,33.3419,7.0195,31.0192,,19.0916,8.3904,,,12.9531,6.4094,6.595,14.7949,10.378,11.2987,19.8697,4.97,6.3769,,,7.5502,,,,,42.9303,46.5063,52.8519,44.1147,,,,,,,,,,
2003-06-09,64.2624,25.0847,32.7223,6.9108,30.6058,,18.9544,8.3184,,,12.683,6.3163,6.5844,14.6,10.2302,11.2765,19.6655,4.9655,6.2688,,,7.3967,,,,,43.2176,46.7619,52.9222,44.2102,,,,,,,,,,
