W,threshold,estimator,full_sharpe,full_sortino,full_cagr,full_max_drawdown,full_calmar,full_vol_annual,full_n_days,full_avg_weekly_turnover,full_annual_turnover,is_sharpe,is_sortino,is_cagr,is_max_drawdown,is_calmar,is_vol_annual,is_n_days,is_avg_weekly_turnover,is_annual_turnover,oos_sharpe,oos_sortino,oos_cagr,oos_max_drawdown,oos_calmar,oos_vol_annual,oos_n_days,oos_avg_weekly_turnover,oos_annual_turnover,sp_2000-07_sharpe,sp_2000-07_sortino,sp_2000-07_cagr,sp_2000-07_max_drawdown,sp_2000-07_calmar,sp_2000-07_vol_annual,sp_2000-07_n_days,sp_2000-07_avg_weekly_turnover,sp_2000-07_annual_turnover,sp_2008-12_sharpe,sp_2008-12_sortino,sp_2008-12_cagr,sp_2008-12_max_drawdown,sp_2008-12_calmar,sp_2008-12_vol_annual,sp_2008-12_n_days,sp_2008-12_avg_weekly_turnover,sp_2008-12_annual_turnover,sp_2013-18_sharpe,sp_2013-18_sortino,sp_2013-18_cagr,sp_2013-18_max_drawdown,sp_2013-18_calmar,sp_2013-18_vol_annual,sp_2013-18_n_days,sp_2013-18_avg_weekly_turnover,sp_2013-18_annual_turnover
250,0.5,hvg,-0.2305218075431979,-0.29443360493641374,-0.009139722878237944,-0.3278324856248497,-0.027879247112492848,0.036877599899234434,6688,0.4849664337068708,23.682140777092457,-0.13998107540504962,-0.17994162212408998,-0.005535190301121151,-0.1935491135880999,-0.028598375877353928,0.03521944753031034,4778,0.4389885287184396,20.83771417190082,-0.42809196778673947,-0.5484999668029906,-0.018099598820876972,-0.1811044139634017,-0.09994013080506481,0.04072556452629314,1910,0.5894616723169417,30.797674975838877,0.30164953572844005,0.38483261140976033,0.0062459486003416664,-0.03194182085113284,0.19554140728079844,0.021400993766174593,2009,0.25595030440993816,10.466316280679562,0.017917728379298455,0.025075685214682182,-0.00018853574508836957,-0.07544847527515153,-0.002498867530467678,0.04433124541433086,1259,0.40147765976971517,20.97377969688142,-0.6072733474779293,-0.8321701851148523,-0.0253630793593278,-0.1781657061085965,-0.1423566853200602,0.04092241753459905,1510,0.6609080108915659,34.52303328945904
250,1.0,hvg,-0.16678209380689143,-0.21431616509618073,-0.006686883509777974,-0.27976571283488094,-0.023901726348162632,0.036279172112378036,6688,0.44633080648762863,21.795465124462854,-0.15005251294042585,-0.19152576041334513,-0.005869062287768068,-0.2017419610715515,-0.029091926422220592,0.035116965476582905,4778,0.40779662759976293,19.3571107450034,-0.20507915657374523,-0.26929975250033,-0.00872977572979139,-0.14582414960583545,-0.059865089241995136,0.039034985615749,1910,0.5339084857782324,27.895180949100194,0.2770798508141297,0.3423247516310909,0.0059813991388104615,-0.03377848620180035,0.1770771817030587,0.022431495576105364,2009,0.22111270554157159,9.041737673295762,0.0013748339682476533,0.0018916497549236494,-0.0009234981014568655,-0.07542901272883928,-0.012243274411886584,0.044375657934226743,1259,0.39272661201757925,20.516612172851648,-0.6271031172699576,-0.8572635662163812,-0.025460090307529493,-0.1820819514728007,-0.1398276440997652,0.03985584004196669,1510,0.614800565803981,32.11457578036743
250,0.25,ordinal,-0.07258847249321342,-0.09267991354643795,-0.0034995418057179872,-0.2349376187650638,-0.014895621331794921,0.038223669789228816,6688,0.5165906516346981,25.22643153389344,-0.08435093671736577,-0.10557581739647283,-0.0038039674571316295,-0.176959494462113,-0.021496260874242373,0.03704287097011465,4778,0.47788418857609405,22.683996226257463,-0.046285429797085935,-0.06194567713259736,-0.002737592019673163,-0.13403278893178783,-0.020424793376987646,0.041028902907886376,1910,0.604559885858798,31.586513156869724,0.3613066340606982,0.47105035102348075,0.008178869584268167,-0.04430685187236205,0.18459604414751982,0.02329611278212536,2009,0.28013148019607953,11.455132583906583,0.024658010628730905,0.03293416779678052,1.734825028587572e-05,-0.11650542112743667,0.00014890509057857276,0.04858025248634158,1259,0.4348337057712738,22.71634828910899,-0.5436951960155129,-0.7168899700310434,-0.02265102993526813,-0.15966654189649998,-0.1418645989712179,0.04061893506907309,1510,0.7197485941477964,37.596615968212966
250,0.5,ordinal,-0.008485342012039671,-0.010846905785787805,-0.0010557416121096397,-0.21406492263963772,-0.004931875802402721,0.038244366002758254,6688,0.5075018955123638,24.76348214436376,-0.00494990493084728,-0.006274031955807635,-0.0008504780616533925,-0.15667364433017017,-0.005428341603270018,0.036589383800215064,4778,0.4681286630404292,22.19623531906303,-0.016229004425670133,-0.02130267093810999,-0.001569038222642205,-0.14035996336915324,-0.011178673640114606,0.04210043530424687,1910,0.5968870874120337,31.185631532472076,0.3966046380761913,0.4967497635118684,0.009026920458686138,-0.036048336647777846,0.25041156674957404,0.02334597647413215,2009,0.27411878915899934,11.174877467457463,0.1680602028133745,0.23019238867647093,0.0069552540444550726,-0.08972809999175313,0.07751478126801221,0.048138936374965594,1259,0.416438190337927,21.75533967824157,-0.494546234433547,-0.6653446307779904,-0.02022018223288813,-0.15667364433017128,-0.12905924489939402,0.039708018669168024,1510,0.7126795332858535,37.22735819036754
250,1.0,ordinal,0.13482739163014407,0.17851445679583894,0.0044526671545541685,-0.14557953268764778,0.03058580469623922,0.03842979378553369,6688,0.4071109335564405,19.834240153453408,0.12468856555952998,0.16201056726941998,0.003902381536651678,-0.12004619508066872,0.03250733214850628,0.036612447359823504,4778,0.38156234836448655,18.051460752135206,0.1576751626604941,0.2191191583619801,0.00583056696901374,-0.1126399650322707,0.0517628620298605,0.042637945872952804,1910,0.46498235001397287,24.29398883381905,0.13332254624013534,0.15918815948487952,0.0030253688416990165,-0.0407554250426676,0.07423229762741285,0.025003864019887932,2009,0.2290308580547437,9.279340827388708,0.4038988575092092,0.5524724385427306,0.017785656554617724,-0.06219302854787356,0.2859750838621258,0.04630436118526661,1259,0.26723099138202006,13.960537541841322,-0.1386791965930945,-0.1982316136017354,-0.006373536317190842,-0.12004619508066938,-0.05309236425950788,0.04026170015126958,1510,0.6343040593627954,33.133355620066126
250,0.25,psi,0.04186575678236749,0.05241571801988334,0.0008752001115814867,-0.19831032146125216,0.00441328572881413,0.04064251724705743,6688,0.43309022911312006,21.148894154681834,0.2692132154422639,0.3315473655814596,0.009763888761510797,-0.08960456465058331,0.10896642151642033,0.03890681798794372,4778,0.388933936150204,18.46174481349231,-0.4532887087222245,-0.593944791225751,-0.02101930117731643,-0.18830126117726764,-0.11162591820098733,0.04466027623397354,1910,0.5334454403924749,27.870988161071132,0.3763765019389353,0.4258734727927382,0.009820463804409041,-0.046607601930604425,0.2107051939516444,0.02692999872819313,2009,0.2046245880229326,8.367505801523125,0.01827566488787635,0.02463688779024268,-0.000264121877071144,-0.08960456465058386,-0.0029476386398516246,0.047632065072973497,1259,0.37504531610659486,19.5929154336481,0.4306377770712013,0.5639339681668654,0.018125950932070145,-0.0639659223901421,0.2833688666524032,0.04396227071988907,1510,0.5924795505938859,30.948620551419435
250,0.5,psi,-0.02002008331947108,-0.0250848506549923,-0.0015913877411354305,-0.2274251750825046,-0.006997412404137368,0.03985046215033713,6688,0.41875564504683754,20.448900063866137,0.22520835572994352,0.2773280452132879,0.007908671437260262,-0.08680176836781694,0.09111187002259875,0.03822693450646189,4778,0.37300736064335305,17.705749140626303,-0.5578549908174596,-0.7324188972854608,-0.02496613272230086,-0.20806288022378328,-0.11999320924255391,0.043612895285331965,1910,0.5227290186911202,27.31108598598129,0.45560452114759303,0.5096842998605304,0.011848905196910842,-0.044544699262377696,0.2660003410757874,0.026634284265929304,2009,0.19872042376279156,8.126072798885444,-0.12905501812146913,-0.17525761235360368,-0.006913171993586875,-0.08680176836781739,-0.07964321607242741,0.045669226754874274,1259,0.3641153303943738,19.021917006114975,0.3634853746420779,0.477682100480538,0.015152306464583098,-0.0726251379362316,0.20863721426439918,0.044046803492345014,1510,0.5619478121387096,29.353771940564812
250,1.0,psi,0.02002815512920567,0.02489062427002719,1.4577920266489741e-05,-0.23577632865144738,6.182944806151663e-05,0.03927094124348111,6688,0.38742873912762926,18.919127806395142,0.3265260420795667,0.40764913744032305,0.011482437072297236,-0.08769878725691216,0.13093039745988305,0.037072022808294525,4778,0.34142590734245143,16.20665462228296,-0.6221460064851659,-0.7847134968247229,-0.028106863850139274,-0.2357763286514465,-0.11920986305495616,0.04424587448989383,1910,0.49198062954848826,25.704571195760597,0.46153721737038017,0.5548169298263729,0.01145060179669355,-0.0456345149365841,0.25091976572131536,0.025366627884296573,2009,0.20012644421553813,8.183567767643053,-0.1771266833980662,-0.24162070219011048,-0.00803183892054371,-0.08769878725690983,-0.09158437843632641,0.04082135101115056,1259,0.33057037491542357,17.269479506701543,0.62735496430403,0.8209360379019056,0.028089157656034924,-0.04657020603823936,0.6031572553698942,0.04583546123419364,1510,0.49764609565819573,25.994922808699236
500,0.25,hvg,-0.035846237164971276,-0.04455467969971414,-0.0019844086987088616,-0.22687285580719585,-0.008746787673864689,0.0366575522704546,6688,0.4869722100116757,22.844297423603937,0.07196560625694111,0.08780190763321676,0.0019309262699740426,-0.13346046341984374,0.014468151994195311,0.03562906151774472,4778,0.4438203834673313,19.87326986229984,-0.2816841451347758,-0.36670084686470006,-0.011712015921147345,-0.15127032718263456,-0.07742441058520996,0.03910543981863444,1910,0.5794871108605352,30.276532862300794,0.36332478738667223,0.37722388082904346,0.007507150847833266,-0.04030276753881179,0.18626886703509474,0.021204837927590238,2009,0.22195381973996162,7.656246743643275,0.13783223190605148,0.1876151542430118,0.005186590560023241,-0.08100133526231434,0.06403092669061579,0.04482030668554953,1259,0.36430521038516156,19.031836614339035,-0.17455672507709405,-0.2374695926563712,-0.008126737711197207,-0.1334604634198433,-0.06089247334344936,0.04174970750349416,1510,0.7050560550311428,36.82913999777246
500,0.5,hvg,-0.09764230447897097,-0.12025218958666484,-0.004262357418526652,-0.2177786350110521,-0.01957197233011558,0.0368036869524999,6688,0.4745274271833415,22.260501645409928,-0.06867723171883845,-0.08246392564603341,-0.0030980280712598063,-0.16159338660638123,-0.01917175038113513,0.03582757257332601,4778,0.4297504910370772,19.243252000083846,-0.16423799099767258,-0.21463404890113788,-0.007169057191517725,-0.1327935758448492,-0.053986475971501593,0.039138461208659214,1910,0.5705264645272264,29.80836489429371,0.19717290477238633,0.18878002315319314,0.004160148101896022,-0.05670326846473084,0.0733669894969743,0.022321377393642518,2009,0.20993346537556465,7.24160734222331,0.04832308571692529,0.06494918186067668,0.0011597956084108407,-0.08445565758026286,0.01373259816618707,0.04427686925937127,1259,0.36039047052623785,18.827324882805176,-0.3673499036616989,-0.502428559118726,-0.016175752394923637,-0.15629879881126596,-0.10349249333935184,0.04199066933536407,1510,0.6807174156704479,35.55779263471672
